Time,Stellar mass,Stellar radius,Planet 1 mass,Planet 1 radius,Planet 1 semi maj,Planet 1 ecc,Planet 1 inclination,Planet 1 Omega,Planet 1 omega,Planet 2 mass,Planet 2 radius,Planet 2 semi maj,Planet 2 ecc,Planet 2 inclination,Planet 2 Omega,Planet 2 omega,Planet 3 mass,Planet 3 radius,Planet 3 semi maj,Planet 3 ecc,Planet 3 inclination,Planet 3 Omega,Planet 3 omega,Planet 4 mass,Planet 4 radius,Planet 4 semi maj,Planet 4 ecc,Planet 4 inclination,Planet 4 Omega,Planet 4 omega,Planet 5 mass,Planet 5 radius,Planet 5 semi maj,Planet 5 ecc,Planet 5 inclination,Planet 5 Omega,Planet 5 omega,Planet 6 mass,Planet 6 radius,Planet 6 semi maj,Planet 6 ecc,Planet 6 inclination,Planet 6 Omega,Planet 6 omega,Planet 7 mass,Planet 7 radius,Planet 7 semi maj,Planet 7 ecc,Planet 7 inclination,Planet 7 Omega,Planet 7 omega,Planet 8 mass,Planet 8 radius,Planet 8 semi maj,Planet 8 ecc,Planet 8 inclination,Planet 8 Omega,Planet 8 omega,Planet 9 mass,Planet 9 radius,Planet 9 semi maj,Planet 9 ecc,Planet 9 inclination,Planet 9 Omega,Planet 9 omega,N pairs:1-2,N pairs:2-3,N pairs:3-4,N pairs:4-5,N pairs:5-6,N pairs:6-7,N pairs:7-8,N pairs:8-9,1 Planets,2 Planets,3 Planets,4 Planets,5 Planets,6 Planets,7 Planets,8 Planets,9 Planets
0.0,1.187,1.288,0.000105490912252858,0.03304797720255568,0.05083092308255902,0.012008463803722233,0.9584636525039677,0.0,1.6955420784996598,3.6591370587816566e-06,0.009932964950476676,0.07416060415641564,0.018359089700053607,0.9413644500916523,0.0,4.546888935171584,4.741513757933826e-06,0.017423314925872846,0.09183911301951264,0.01794618788393323,0.9504741517684796,0.0,0.7088166711517863,4.8049359965439516e-05,0.021065046287111037,0.16832885926864677,0.014749329731716115,0.9429059950744165,0.0,0.8734031927824013,7.577753194427708e-06,0.022432911354342774,0.2584693201717664,0.014101502067335537,0.9499657556848636,0.0,2.9278289401013637,4.39734848590392e-06,0.010022831444087976,0.33170422612928785,0.008509122168314733,0.9478670527131261,0.0,3.7030341961652744,5.404482253468968e-06,0.009513004607282799,0.46471552524957865,0.010277728253405064,0.9413778391617494,0.0,1.1893711992866738,8.999319729119975e-07,0.00605954151815263,0.6081156026656739,0.010282370781440762,0.9469251234191817,0.0,5.323457376223976,4.339801846471414e-06,0.009388665185309338,0.8348689231503883,0.009667549264210295,0.9500478474058546,0.0,4.020957475018088,0.08077145345261046,0.06522242829538707,0.03558120552943433,0.02317192527490609,0.01805365721844365,0.012704324969001268,0.009328976181319773,0.0071215009880845935,0.03704864612480916,0.0155490251572234,0.029641222765952737,0.012409280254528235,0.004935841737084879,0.004961212803478308,0.0034697097146787746,0.0031598448699238896,0.0066453161497402385
100.01000100010002,1.187,1.288,0.000105490912252858,0.03304797720255568,0.050831338837681456,0.009863449201955952,0.9572296274142739,-0.001157233320548524,1.7438836119661438,3.6591370587816566e-06,0.009932964950476676,0.07415085069397576,0.03442987808275719,0.9634200123062975,-0.017505006741207595,2.4060794180759135,4.741513757933826e-06,0.017423314925872846,0.09183234030835546,0.01969269698981012,0.9549607051984724,0.008593672168872734,1.532983960118429,4.8049359965439516e-05,0.021065046287111037,0.16832815675827026,0.015404355145264148,0.9430252208000313,0.001984452963349312,0.9961710059225339,7.577753194427708e-06,0.022432911354342774,0.25848854906756424,0.012532445634345748,0.949636538956773,-0.0016437670755546983,3.2631685954178242,4.39734848590392e-06,0.010022831444087976,0.3316899598864861,0.007822162290171124,0.947857629379183,-0.00020241808044648546,3.8702575242695976,5.404482253468968e-06,0.009513004607282799,0.4647138957101062,0.010223462744585115,0.9413777959960644,0.0002710090761427791,1.2232983731706009,8.999319729119975e-07,0.00605954151815263,0.6081013661198974,0.010071793988491064,0.9469211149191028,-8.99731027312729e-05,5.381499276719012,4.339801846471414e-06,0.009388665185309338,0.8348677537026044,0.00966770128692286,0.9500470621048056,-3.4595195130142604e-05,4.026501634276012,0.08085069140464726,0.06395224085477305,0.0355820569755025,0.02316923308272837,0.018054231156311197,0.012704047027439425,0.009328126042200041,0.007120958518271976,0.0356836292864565,0.01817773768255183,0.028370183879270542,0.012412823892774132,0.004932266815681428,0.0049607824567800465,0.003471771612895268,0.0031597398342712393,0.006644672363100389
200.02000200020004,1.187,1.288,0.000105490912252858,0.03304797720255568,0.050831728439270155,0.010200901564489615,0.9564376761163835,-0.0031052984940104504,1.9493039051614822,3.6591370587816566e-06,0.009932964950476676,0.07413437235329629,0.02949929363010491,0.9675150935685128,0.011493585673959451,0.936995426471694,4.741513757933826e-06,0.017423314925872846,0.09183719140898773,0.017543557272343892,0.960890194114101,-0.0029589362263524256,2.7895540739529103,4.8049359965439516e-05,0.021065046287111037,0.1683288206916056,0.01594363888425784,0.9435302508343523,0.0039737693059028285,1.1295836560501042,7.577753194427708e-06,0.022432911354342774,0.25846706602992975,0.011008536537833066,0.9487045005939192,-0.0030092604002908262,3.6284307032760146,4.39734848590392e-06,0.010022831444087976,0.33170250601697937,0.007047141799340075,0.9478254599098536,-0.0004301209468868901,3.983934288925145,5.404482253468968e-06,0.009513004607282799,0.4647077405307229,0.010370891161567258,0.9413810477057538,0.0005412902359622498,1.286179616123233,8.999319729119975e-07,0.00605954151815263,0.6081855124183678,0.011720115985039806,0.9469117086067841,-0.00017183042469433296,5.417176830228187,4.339801846471414e-06,0.009388665185309338,0.8348668896982178,0.009665769560910196,0.950044817213832,-6.895647225782443e-05,4.032689894490965,0.08084314996098432,0.06522286072943342,0.0355825183122079,0.023170327492365007,0.018053340223446124,0.012703841849663697,0.009324803013297139,0.007119349587880137,0.036970352641080076,0.015620289231550911,0.029640342417225532,0.012412190819842892,0.004933837160016939,0.00495658138836854,0.003479276749420968,0.003157111787939843,0.006643520406618716
300.03000300030004,1.187,1.288,0.000105490912252858,0.03304797720255568,0.05083107533485415,0.011539603263735437,0.9572095387781158,-0.003543447280953408,2.0094313524411938,3.6591370587816566e-06,0.009932964950476676,0.07415996264685323,0.02080122711986724,0.9417258155440138,0.0015081625980935141,4.823371945704697,4.741513757933826e-06,0.017423314925872846,0.09183712769708742,0.004114171138025871,0.9565076967872119,-0.010882299576598104,3.9651023479867327,4.8049359965439516e-05,0.021065046287111037,0.16832894239670892,0.01634301423627545,0.944514823441021,0.0057576717108542876,1.2824169388283302,7.577753194427708e-06,0.022432911354342774,0.2584583157335432,0.009513749192899833,0.9472805164934612,-0.003836090814423851,4.067858509237492,4.39734848590392e-06,0.010022831444087976,0.3317065631924008,0.007124851438487515,0.9477533746625207,-0.0006950730557983765,4.166101969996391,5.404482253468968e-06,0.009513004607282799,0.4646993179460815,0.010445087799896852,0.9413892148760269,0.0008103750145554966,1.3752374221764567,8.999319729119975e-07,0.00605954151815263,0.6083105104301955,0.014542611722793525,0.9468866338436035,-0.00025836004715851333,5.579463901705355,4.339801846471414e-06,0.009388665185309338,0.8348679233340842,0.009665283832845494,0.9500412875827324,-0.0001031751290262348,4.039400406190171,0.08077988013238421,0.06494057071691703,0.0355829515261524,0.02317040106897662,0.018053139292017278,0.01270621555473409,0.009322588194959245,0.007114983342884334,0.03677520069280944,0.016102674273118407,0.02935761919076463,0.012412550457175778,0.004936231892730226,0.004946607897735547,0.0034921840800785616,0.0031531828590209954,0.006642194339411291
400.0400040004001,1.187,1.288,0.000105490912252858,0.03304797720255568,0.05083124885137547,0.00970785600851033,0.9563483973961081,-0.004145232253243542,2.154635122282432,3.6591370587816566e-06,0.009932964950476676,0.07415087007587957,0.03185927451693551,0.9571516438709822,-0.02312176109549858,2.786900417182766,4.741513757933826e-06,0.017423314925872846,0.09183329436267942,0.013487722760041489,0.9481725975898277,-0.00169044297210209,0.4771061993116845,4.8049359965439516e-05,0.021065046287111037,0.16833039340846387,0.016523734752324555,0.9457499408898462,0.00707490754316351,1.4372074201656453,7.577753194427708e-06,0.022432911354342774,0.25844992793879223,0.009152741486079185,0.9455410997762694,-0.003918598829512142,4.624013656409373,4.39734848590392e-06,0.010022831444087976,0.33171238323189994,0.006669623533748361,0.947613904039266,-0.0010076943977409697,4.283204616192839,5.404482253468968e-06,0.009513004607282799,0.4646875869403068,0.01016367366727727,0.9413959493408195,0.001078363676670875,1.4695488506064258,8.999319729119975e-07,0.00605954151815263,0.6084005380254524,0.017166548177918902,0.9468611637495288,-0.00035184985558161695,5.830100977734863,4.339801846471414e-06,0.009388665185309338,0.834869281320504,0.009677664579631215,0.9500362540734995,-0.00013700884075791437,4.046881647695119,0.0808368790658119,0.06459833756824704,0.035582856208123334,0.023170996889003093,0.018052709171668842,0.012713373289854966,0.009316222009202905,0.007110645151354412,0.036357498205861524,0.016857621818558214,0.029015481360123708,0.012411859319120241,0.0049441649810473874,0.004922056073172427,0.0035171719597910938,0.003148340589427053,0.006639263285565132
500.0500050005001,1.187,1.288,0.000105490912252858,0.03304797720255568,0.05083211882941615,0.009112298407287722,0.954830632421414,-0.006468857688286438,2.4172079707339655,3.6591370587816566e-06,0.009932964950476676,0.07411574378356871,0.0309353569953008,0.9683070403302952,0.004943709577743013,1.2353691715518842,4.741513757933826e-06,0.017423314925872846,0.0918399437359778,0.01796232951036259,0.952932872890442,0.0029266678671826976,1.8483769942932309,4.8049359965439516e-05,0.021065046287111037,0.1683290363457607,0.016702959206534782,0.9470642529756226,0.007967076473950856,1.578771769526801,7.577753194427708e-06,0.022432911354342774,0.2584621013739917,0.009463335846734398,0.9437120662230912,-0.0031418014936120254,5.143516789168443,4.39734848590392e-06,0.010022831444087976,0.3317095228021746,0.007049549834996126,0.9473752274692876,-0.0013558575241200204,4.485934610308044,5.404482253468968e-06,0.009513004607282799,0.46469176642194826,0.009534743407047195,0.9414008516753762,0.0013422800633331338,1.5500115499203737,8.999319729119975e-07,0.00605954151815263,0.6083714839414878,0.0186986289754221,0.9468305765280112,-0.00043089371937688966,6.105157128207606,4.339801846471414e-06,0.009388665185309338,0.8348664396981177,0.009703886170330887,0.9500297599367601,-0.0001705382292229702,4.054481494843218,0.08087049412631371,0.06518874142689426,0.035583355033879466,0.02317003952820338,0.01805295894671015,0.01272852017168231,0.009308723824026435,0.007105961499908911,0.03690649179250357,0.01571488743008584,0.029605386393014806,0.012413315505676084,0.004958380313764169,0.004878564188168188,0.0035529196875960494,0.00314561639768794,0.006634558940987034
600.0600060006001,1.187,1.288,0.000105490912252858,0.03304797720255568,0.05083136032430687,0.009709405305669216,0.9545524241218537,-0.0067618017789818664,2.3532962539559694,3.6591370587816566e-06,0.009932964950476676,0.07415549757212142,0.01971121119783224,0.9421067513217843,0.004993466499524472,5.130520479739264,4.741513757933826e-06,0.017423314925872846,0.09183700085337361,0.020626278120200455,0.9610633132542268,-0.0052404065629456835,2.71411737904722,4.8049359965439516e-05,0.021065046287111037,0.16832757370501675,0.016990580185183752,0.9485105160299002,0.008595179836596115,1.7105401381734122,7.577753194427708e-06,0.022432911354342774,0.25847321482622176,0.011120301557363125,0.9420433218878763,-0.0014832558057871576,5.5626694659461196,4.39734848590392e-06,0.010022831444087976,0.33171725958519926,0.006934126283886076,0.9470050457749615,-0.001706929675473897,4.629131119990498,5.404482253468968e-06,0.009513004607282799,0.46469730534604586,0.008798251380573954,0.9414079988638145,0.0016069048736070484,1.6020516915206269,8.999319729119975e-07,0.00605954151815263,0.6082761847145728,0.01880740957442264,0.9467804980045157,-0.0005035484956670848,0.07437007595832057,4.339801846471414e-06,0.009388665185309338,0.8348663003172818,0.009701973459858775,0.9500217877736417,-0.00020338840479414887,4.062808659612234,0.08078117530009415,0.06441990063379502,0.03558400916638232,0.02316983360678098,0.018052508750834775,0.012756173713055893,0.009304085860853666,0.007098108908375226,0.03622125418670885,0.017172047952332126,0.02883589146741272,0.012414175559601334,0.004986605753825363,0.004808669413138724,0.003600932592903312,0.0031447435521338306,0.006628882294779749
700.0700070007001,1.187,1.288,0.000105490912252858,0.03304797720255568,0.05083118057229963,0.008801642474006235,0.953627520571333,-0.0057380486699528345,2.407073742325185,3.6591370587816566e-06,0.009932964950476676,0.07415282139674484,0.032613233867133815,0.9506210899724772,-0.02567177196691761,3.2056446004599017,4.741513757933826e-06,0.017423314925872846,0.09183451614255064,0.008334939861383214,0.9534718974248171,-0.010696984139464601,4.258233538834514,4.8049359965439516e-05,0.021065046287111037,0.16832816608194562,0.017009710693739664,0.9500764656373365,0.008807185571069003,1.8485781771621426,7.577753194427708e-06,0.022432911354342774,0.2584750310872029,0.012491150311250606,0.9407608576883638,0.0009813404521047326,5.968797693680433,4.39734848590392e-06,0.010022831444087976,0.33171378675871965,0.0077939150546819285,0.9464792358416043,-0.0020125077423706864,4.848418987738528,5.404482253468968e-06,0.009513004607282799,0.46471084369559573,0.008407393211527467,0.9414142584232356,0.0018727612982960776,1.6204876611836587,8.999319729119975e-07,0.00605954151815263,0.6081453024923964,0.017916386062910458,0.9467253993950241,-0.000580187431423718,0.25118535900877514,4.339801846471414e-06,0.009388665185309338,0.8348696162674877,0.009714450449254435,0.9500125144257713,-0.00023535156893084394,4.0712399314432535,0.08083868538776143,0.06520921628335136,0.035583907091870044,0.023170420862886343,0.017912891861707154,0.012796740314558346,0.009296608806919883,0.007089445172714981,0.036972954151420954,0.01562946910441007,0.02962530919148131,0.012273451726610676,0.005307873102327427,0.0045700787935080475,0.003666941962739398,0.0031442230712402258,0.006621338435444269
800.0800080008001,1.187,1.288,0.000105490912252858,0.03304797720255568,0.050831565818141515,0.009057692577247917,0.9523954012955758,-0.007231392179313124,2.750068051118266,3.6591370587816566e-06,0.009932964950476676,0.0741358767688341,0.02972370540822472,0.9671091121836756,-0.002204351376612807,1.4986571174499934,4.741513757933826e-06,0.017423314925872846,0.09183864588085672,0.00659403655910049,0.9449551624591042,-0.005657428585475558,0.11485253510303917,4.8049359965439516e-05,0.021065046287111037,0.16832976294117952,0.01666190490230389,0.9515714148677994,0.008427754518489828,1.9956718057488434,7.577753194427708e-06,0.022432911354342774,0.25845376272998105,0.014411641189471958,0.9400852455908699,0.004065356430883543,0.04534241459031296,4.39734848590392e-06,0.010022831444087976,0.3317108356468428,0.008089263535241047,0.9457837311461769,-0.0022084770551528913,4.99452612474457,5.404482253468968e-06,0.009513004607282799,0.46471736491149124,0.00821835467480488,0.9414167360212163,0.002134898269676489,1.629982159783145,8.999319729119975e-07,0.00605954151815263,0.6080908577622975,0.017258179119134683,0.9466668559675845,-0.0006432836791641933,0.3305408418637388,4.339801846471414e-06,0.009388665185309338,0.8348675772980597,0.00971223723994463,0.9500019008669086,-0.00026671523355653517,4.078720032741967,0.08084258479801269,0.06407253140888648,0.03558315268394548,0.023167199145897842,0.01761212228946033,0.012847110814730847,0.009285953365839204,0.007080174572801076,0.035836642829570615,0.017902111200745006,0.028483052813054563,0.011981230071043231,0.005957027668062798,0.00414903754487508,0.003745055581513837,0.0031459939081402016,0.006611133822196772
900.0900090009002,1.187,1.288,0.000105490912252858,0.03304797720255568,0.05083150517300414,0.009084492504174228,0.9520159062572142,-0.00808475969054496,2.7833880092005128,3.6591370587816566e-06,0.009932964950476676,0.07415311247335792,0.02025485884055876,0.9422661350458053,0.009196930153290534,5.602932222889347,4.741513757933826e-06,0.017423314925872846,0.09183041483353326,0.01880817083461598,0.9525442913649856,0.000877792301473233,1.9152056965272326,4.8049359965439516e-05,0.021065046287111037,0.16832908339066316,0.016253151605891678,0.9528303832163186,0.007692016069185385,2.1366768089626262,7.577753194427708e-06,0.022432911354342774,0.2584541460084083,0.016503066487762067,0.9401860018363316,0.007513800908516727,0.3672577143301652,4.39734848590392e-06,0.010022831444087976,0.3317115533413145,0.00926613039265905,0.9449242860326322,-0.0022252634087572367,5.215415793563066,5.404482253468968e-06,0.009513004607282799,0.46471653302015603,0.008032037919955522,0.9414163528287393,0.00240014353592801,1.6821299629995856,8.999319729119975e-07,0.00605954151815263,0.6081255560891577,0.018121450403923652,0.9465918509980579,-0.0007024135965386047,0.36153687904646414,4.339801846471414e-06,0.009388665185309338,0.8348661430129892,0.009705729107229779,0.9499899604422459,-0.0002969797287248751,4.086813176995136,0.08078552953385552,0.06523067345014727,0.035582817465328195,0.02315525785551881,0.017219932853434657,0.012884932532217713,0.009274586512289709,0.007067368919132203,0.037025953747245675,0.01555485608370823,0.029628124439283317,0.011613722633775431,0.006767632624635092,0.0036600083101522895,0.0038118747043104275,0.0031517900225275573,0.006597520715463164
