Time,Stellar mass,Stellar radius,Planet 1 mass,Planet 1 radius,Planet 1 semi maj,Planet 1 ecc,Planet 1 inclination,Planet 1 Omega,Planet 1 omega,Planet 2 mass,Planet 2 radius,Planet 2 semi maj,Planet 2 ecc,Planet 2 inclination,Planet 2 Omega,Planet 2 omega,Planet 3 mass,Planet 3 radius,Planet 3 semi maj,Planet 3 ecc,Planet 3 inclination,Planet 3 Omega,Planet 3 omega,Planet 4 mass,Planet 4 radius,Planet 4 semi maj,Planet 4 ecc,Planet 4 inclination,Planet 4 Omega,Planet 4 omega,N pairs:1-2,N pairs:2-3,N pairs:3-4,1 Planets,2 Planets,3 Planets,4 Planets
0.0,0.871,0.905,1.7634467507133664e-05,0.012892567252921473,0.1024796505405491,0.1525409908434665,0.4937383064139052,0.0,5.26819055626711,2.6664385626739214e-05,0.015546745587657467,0.1711176938723713,0.10264698538568347,0.4779487583877002,0.0,2.379132105461485,5.07063739406485e-06,0.009588562296346654,0.34025223519790354,0.12008152607075699,0.5919862017809839,0.0,5.2871576160303855,1.6173719440739668e-05,0.014294867897924524,0.5996801142715783,0.05700979857365313,0.5473590629343448,0.0,0.29283333567498726,0.024343302274123495,0.0017537055339370065,0.0012883744863051824,0.025693402117565666,0.026165362336025268,0.0013214269447933327,0.0011203339914012123
100.01000100010002,0.871,0.905,1.7634467507133664e-05,0.012892567252921473,0.10247202260914008,0.14828575032141167,0.4935041834205479,-0.00969523463859524,5.664002193839795,2.6664385626739214e-05,0.015546745587657467,0.17113472271790212,0.10604841173758518,0.47801209088367524,0.008255333140911775,2.681533824763717,5.07063739406485e-06,0.009588562296346654,0.34023623249436996,0.11981595394005512,0.5922607941274595,-0.00944993921774034,5.358765099855133,1.6173719440739668e-05,0.014294867897924524,0.59968141068203,0.05679751486324347,0.5473647008738316,-8.041158946283872e-05,0.29961447163386623,0.02458004398893375,0.001740907705511452,0.0012723694003115727,0.025539434996221973,0.026201433274410952,0.001375419974927122,0.0010910622054245422
200.02000200020004,0.871,0.905,1.7634467507133664e-05,0.012892567252921473,0.1024789678727269,0.1454713827722872,0.4898362824761802,-0.015477988972691023,6.067689633874461,2.6664385626739214e-05,0.015546745587657467,0.17112093720846572,0.10809029631928861,0.4799679402566556,0.014204655815089107,2.981234357968937,5.07063739406485e-06,0.009588562296346654,0.3402362584602411,0.11911174331739913,0.5920708173744978,-0.018443513759668104,5.4298008418124795,1.6173719440739668e-05,0.014294867897924524,0.599674822319884,0.05656343513469085,0.5473782316458016,-0.0001575227653103299,0.3062286469236932,0.02432792919524349,0.001758371186670363,0.001255299370928986,0.027073841507562493,0.025316739564224304,0.0015140318490846274,0.001038961154005591
300.03000300030004,0.871,0.905,1.7634467507133664e-05,0.012892567252921473,0.10247177502632135,0.1449325186805598,0.48356101720664757,-0.017692495718661147,0.1892564285548719,2.6664385626739214e-05,0.015546745587657467,0.17113307656430823,0.1091083964611191,0.4833805949435978,0.017994585309421926,3.2783450343558305,5.07063739406485e-06,0.009588562296346654,0.3402458670105725,0.11837447571736004,0.5913748942199478,-0.027024999204580773,5.499567449444511,1.6173719440739668e-05,0.014294867897924524,0.5996797928949199,0.05629823847858211,0.547398437192239,-0.00023207867598730447,0.3128329756680932,0.024163587405727043,0.0018055493555309832,0.0012403007874097357,0.028181425754645266,0.024662775932308475,0.0017367759409229325,0.00092128637227884
400.0400040004001,0.871,0.905,1.7634467507133664e-05,0.012892567252921473,0.10247441223149444,0.14617626108282258,0.47722970638183837,-0.01601323779344506,0.5918136529432836,2.6664385626739214e-05,0.015546745587657467,0.17112634099622376,0.10858091592047507,0.48691885069352553,0.019656986461174777,3.5777712172336082,5.07063739406485e-06,0.009588562296346654,0.3402613727431453,0.11739194430082668,0.5902065898892584,-0.035314475856202884,5.564857162942161,1.6173719440739668e-05,0.014294867897924524,0.5996817971965291,0.05604766341180881,0.5474277531047922,-0.0003156581890880119,0.3195475188609027,0.02424002274846249,0.0018663154469152011,0.001227003716594073,0.02858251073304936,0.024259346913690315,0.0020524038591229767,0.0007882050665161122
500.0500050005001,0.871,0.905,1.7634467507133664e-05,0.012892567252921473,0.10248034616753585,0.14954207122497665,0.4731855274472166,-0.008325270599381764,0.983002738955939,2.6664385626739214e-05,0.015546745587657467,0.17111708452131053,0.10655563087482468,0.48933778146653034,0.01839051965631362,3.8802612024319028,5.07063739406485e-06,0.009588562296346654,0.34023864264954473,0.11602938593050073,0.5886956615339557,-0.043483223403750236,5.626010774227484,1.6173719440739668e-05,0.014294867897924524,0.5996761422189769,0.05577033663259875,0.5474701650807149,-0.000416390619159202,0.3256291236681186,0.024125940731425415,0.001921778933206466,0.0012117212878143624,0.0293309191672971,0.023506482434000907,0.0024941827699611193,0.0006530273348805959
600.0600060006001,0.871,0.905,1.7634467507133664e-05,0.012892567252921473,0.10248396169110412,0.15487080348030052,0.4719677986120043,0.00614571766437007,1.3561586591713155,2.6664385626739214e-05,0.015546745587657467,0.17110940154379586,0.10314040552047081,0.4903356080254781,0.013900482697145668,4.188933191466327,5.07063739406485e-06,0.009588562296346654,0.34023378487023004,0.11493283458345362,0.5870334937584161,-0.051569379093782126,5.683644900899833,1.6173719440739668e-05,0.014294867897924524,0.5996786149287221,0.055468704291654465,0.5475314955823346,-0.0005390079452112803,0.33132431817118935,0.023957107886785425,0.001964499253720637,0.0011902457954206368,0.030298877653948904,0.022412813325185174,0.003164098493885341,0.0004674657142912375
700.0700070007001,0.871,0.905,1.7634467507133664e-05,0.012892567252921473,0.10248016370624288,0.16129590510591876,0.4728907894155922,0.02363777378559361,1.7075800987795526,2.6664385626739214e-05,0.015546745587657467,0.171114837573644,0.09854964206534152,0.49029554652580887,0.00793900299009522,4.499588962360268,5.07063739406485e-06,0.009588562296346654,0.34024809427950936,0.11409367000273259,0.5853171626103915,-0.05951232150961427,5.735124428327129,1.6173719440739668e-05,0.014294867897924524,0.5996814042945612,0.055177314261927984,0.5476177558475045,-0.0006837449388842781,0.3369832657328926,0.02389749416396512,0.001993685767729054,0.0011623784744495594,0.030937937710370175,0.02147292693479461,0.003908829903338046,0.00023460489126103656
800.0800080008001,0.871,0.905,1.7634467507133664e-05,0.012892567252921473,0.10247910695627316,0.1681938956152625,0.4755927157003924,0.037728197913030635,2.0516005931761914,2.6664385626739214e-05,0.015546745587657467,0.17111783311322273,0.09273812072794543,0.48939739695784956,0.003517149836641697,4.821252997591978,5.07063739406485e-06,0.009588562296346654,0.34024591637369345,0.11319289010514066,0.5835564341941156,-0.06720864602977848,5.7845722363622025,1.6173719440739668e-05,0.014294867897924524,0.5996780395116382,0.05488661379530726,0.5477282595263966,-0.0008471037490576237,0.34162588589319043,0.023963486354186027,0.002001508667452347,0.0011306211917243585,0.03072307000392459,0.02144400128199049,0.004218766089415842,8.734497445461731e-05
900.0900090009002,0.871,0.905,1.7634467507133664e-05,0.012892567252921473,0.10247069526119552,0.17539867659041478,0.48036935302314243,0.043931670750178696,2.3910963684168838,2.6664385626739214e-05,0.015546745587657467,0.1711333698042422,0.08621990993172393,0.4874367357663036,0.0027709403766884746,5.155406768392249,5.07063739406485e-06,0.009588562296346654,0.3402497170264357,0.11271406607565874,0.5816982190662527,-0.07460315049105289,5.831936536614058,1.6173719440739668e-05,0.014294867897924524,0.5996768038112062,0.054589942184026075,0.5478584889520098,-0.00102705792133104,0.3457545682392045,0.024041284040975247,0.0019763040185647013,0.001097914265059628,0.029707720495261103,0.022265763506930405,0.004121081943774716,2.3131569420575815e-05
