Time,Stellar mass,Stellar radius,Planet 1 mass,Planet 1 radius,Planet 1 semi maj,Planet 1 ecc,Planet 1 inclination,Planet 1 Omega,Planet 1 omega,Planet 2 mass,Planet 2 radius,Planet 2 semi maj,Planet 2 ecc,Planet 2 inclination,Planet 2 Omega,Planet 2 omega,Planet 3 mass,Planet 3 radius,Planet 3 semi maj,Planet 3 ecc,Planet 3 inclination,Planet 3 Omega,Planet 3 omega,N pairs:1-2,N pairs:2-3,1 Planets,2 Planets,3 Planets
0.0,0.984,1.062,3.1658995539301524e-07,0.0047083253812807875,0.1338708617798606,0.09998305583858581,0.05032634345731079,2.4019329741471984,1.1726247092962652,8.863565035749269e-07,0.0060754671628795625,0.21135899247009912,0.09069378764453821,0.04792389554051255,1.6913307796280348,1.4476629636298313,1.8282407605260877e-06,0.007959611922616235,0.5492851683594839,0.07382577827458367,0.031949003971674994,0.11665030365253268,4.01445848804434,0.01861067444313924,0.002435938937819203,0.026002475937277628,0.01979116376205905,0.0014202213187767265
100.01000100010002,0.984,1.062,3.1658995539301524e-07,0.0047083253812807875,0.13387395486741802,0.09966213752106502,0.050513053473439276,2.399794742499933,1.1773230143342772,8.863565035749269e-07,0.0060754671628795625,0.21135612660628525,0.09078057247693234,0.04789086424788996,1.69030537741404,1.4497319124204475,1.8282407605260877e-06,0.007959611922616235,0.5492852412280079,0.07381799096688453,0.0319377796631675,0.11639620488257246,4.01487318195864,0.01860546773223415,0.002438503006784087,0.026027082459638726,0.019772983333893407,0.0014232761982938547
200.02000200020004,0.984,1.062,3.1658995539301524e-07,0.0047083253812807875,0.13387100339648791,0.09964668168481136,0.050698963305401794,2.397689655386427,1.182797080820495,8.863565035749269e-07,0.0060754671628795625,0.21135886011563654,0.09084212289446637,0.04785808311639984,1.6892894641184235,1.4515135688720058,1.8282407605260877e-06,0.007959611922616235,0.5492852041014785,0.07381038490600902,0.031926568258712255,0.11614210697894332,4.015285694190406,0.01860052316075622,0.0024409660210193704,0.02605396990134312,0.01975515706508051,0.0014264167777684467
300.03000300030004,0.984,1.062,3.1658995539301524e-07,0.0047083253812807875,0.13387322467712215,0.099386838437426,0.0508856414193079,2.3955175043717616,1.1862989583056356,8.863565035749269e-07,0.0060754671628795625,0.21135681296450665,0.09092045769901229,0.047824496100010286,1.6882808955717978,1.45366894152001,1.8282407605260877e-06,0.007959611922616235,0.5492852499973493,0.07380228150940116,0.03191536252108342,0.1158887454445809,4.015695793085947,0.018595569390773115,0.0024435279532387614,0.02607889159947006,0.01973685423075368,0.001429641725798847
400.0400040004001,0.984,1.062,3.1658995539301524e-07,0.0047083253812807875,0.13387207707454699,0.09924485705865689,0.05107142385732401,2.3933581133024946,1.192686594695635,8.863565035749269e-07,0.0060754671628795625,0.21135794147916157,0.09099973624435563,0.047791074705652074,1.6872797483752604,1.4554288256031667,1.8282407605260877e-06,0.007959611922616235,0.5492851487455541,0.0737942660398849,0.03190414845502953,0.11563529649217401,4.016114151139517,0.018590699769717944,0.0024460370618545313,0.026104940357118498,0.019718587461843805,0.0014329586737574784
500.0500050005001,0.984,1.062,3.1658995539301524e-07,0.0047083253812807875,0.1338716376039014,0.09912142834492105,0.05125777943362124,2.391197264392836,1.1958539872699578,8.863565035749269e-07,0.0060754671628795625,0.21135820316560627,0.09106523185426142,0.04775748684975317,1.6862813587617023,1.457564081334855,1.8282407605260877e-06,0.007959611922616235,0.5492852727375065,0.07378663723889907,0.03189295433476731,0.11538174869441847,4.016533555748477,0.01858552032718863,0.0024485604421408324,0.02613161833966457,0.01970001162359264,0.0014362642510902246
600.0600060006001,0.984,1.062,3.1658995539301524e-07,0.0047083253812807875,0.13387337634757615,0.0988351211291893,0.05144349828702137,2.3889944428436896,1.2017070985653842,8.863565035749269e-07,0.0060754671628795625,0.21135667229010358,0.091154933127667,0.04772355306422235,1.685292197006485,1.459492539092869,1.8282407605260877e-06,0.007959611922616235,0.5492852326919793,0.07377890838729755,0.03188174755159638,0.11512871611478935,4.0169424170936745,0.018580432787528633,0.002451125152263218,0.026157006192849525,0.019681141354939344,0.0014396930007299913
700.0700070007001,0.984,1.062,3.1658995539301524e-07,0.0047083253812807875,0.13387089711217726,0.09882595823351606,0.05162786164160714,2.386825641409258,1.2059010060237565,8.863565035749269e-07,0.0060754671628795625,0.21135896156977205,0.09120980545231727,0.047690063286661165,1.6843110374320813,1.4614296921050949,1.8282407605260877e-06,0.007959611922616235,0.549285201789641,0.0737708043047011,0.03187052599450565,0.1148757043531397,4.017354398070287,0.018575501345507228,0.002453602689368205,0.026184265172510355,0.01966263105011387,0.001443144819999076
800.0800080008001,0.984,1.062,3.1658995539301524e-07,0.0047083253812807875,0.1338740066610915,0.09850395878697392,0.051812471677198206,2.384578269906695,1.2104125589626165,8.863565035749269e-07,0.0060754671628795625,0.21135612696863482,0.0912955035249002,0.04765579278238744,1.6833413595600546,1.4634941840516538,1.8282407605260877e-06,0.007959611922616235,0.549285223940239,0.07376269879605543,0.03185932015420607,0.11462309525077377,4.017767532974659,0.018570693484289524,0.0024561823505582503,0.02620890905881517,0.019643647632574653,0.0014467262736446163
900.0900090009002,0.984,1.062,3.1658995539301524e-07,0.0047083253812807875,0.1338712100417104,0.09847146006573593,0.05199607324729919,2.382369886892975,1.2161587711406439,8.863565035749269e-07,0.0060754671628795625,0.21135871122932656,0.09135869325301157,0.04762188545778593,1.6823798304948447,1.4652403280379005,1.8282407605260877e-06,0.007959611922616235,0.549285138605602,0.07375494263321174,0.0318481203781717,0.11437065555828832,4.018177885571543,0.01856606098263336,0.0024586607822437772,0.026235824431308598,0.019624978205670003,0.001450372237513542
