Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft
inf,0.30922408891656983,8.75067434744209,2.2895217875174465,9727.480466466555,0.8901201799833338,8.903122634436563,2.452822576994281,9727.668476350489,101.62522011397147,60.25548019740488,0.3302857727544838,9728.361651711513
1000100.0100010001,15.67258745766023,11.17408852012648,2.401283635530013,0.7158073502905208,16.515696403625284,12.119518101614503,2.559236051089854,0.6672054441705917,161.82747999893184,185.8206279859339,0.3454132661976332,0.09589362906835706
500050.00500050007,7.418810050540906,5.43211196140409,2.7685641120864775,0.794728452728054,7.512204469430386,5.405322071304135,2.9111579247641153,0.7460278033000566,30.766469085988152,44.981122726237984,0.39530213087184685,0.10685370798092816
333366.6700003334,6.7487983208697315,5.323470257250176,3.52382406410936,0.9607879750161422,6.769307153802643,5.218255749721214,3.641724885158222,0.9112874510097859,17.291878277582462,27.151522413370422,0.4984291448533841,0.12987317035647644
250025.00250025003,6.609514087547997,5.391309968528298,5.093142516821556,1.3140393783534323,6.605787924073182,5.264969899555571,5.173552060956268,1.2614330236575777,12.200770016356529,19.676339716705552,0.7137686558237994,0.17874028312539
200020.0020002,6.597571896035488,5.525801425284918,9.368620156654266,2.2933951219000095,6.579650555651957,5.39274978008527,9.373563839971345,2.228998466400997,9.519710124663275,15.407192499698619,1.3024366626741608,0.3139871059509542
166683.3350001667,6.816591566343494,5.6601512010669675,52.82496099924998,12.341589752108604,6.800143557509875,5.517593973222722,52.20042189816446,12.136946431408925,7.7332104380830815,12.956243474345461,7.295766153290344,1.7001842991543814
142871.4300001429,6.96979429828413,5.812159913259681,15.255183251388637,3.424645256217979,6.948116626915219,5.666062302841128,14.927205145013998,3.4037666020051645,6.393443471707869,10.908908339827203,2.0959911482313043,0.47442961804528083
125012.50125012502,7.168259328965779,6.126019562482693,6.830167684456798,1.483348430644853,7.140320010310231,5.981583653572404,6.632324634913985,1.4879811508008898,5.7252243285935345,9.56322991377003,0.9346075137585195,0.20649503923814858
111122.22333344446,7.443299819570812,6.430130819298362,4.46768470682124,0.9437967964776556,7.411706409745665,6.284901016783569,4.312778220835757,0.954182445058966,5.075136025663615,8.473704630939949,0.609384087003472,0.13192189364994686
100010.0010001,7.78092344570652,6.791094969087183,3.353068627549158,0.6924878893925612,7.745860330490528,6.645238285653044,3.2222647323839344,0.7046809553148212,4.559538704047573,7.606845535846316,0.45620354042573946,0.09711765300871002
90918.18272736366,8.18960133150805,7.220327042968394,2.7023327785495406,0.54787358325874,8.150939929851978,7.073731575961869,2.5880862400039395,0.5604975942114534,4.141384723990487,6.899811770002214,0.36693806521069,0.0770400307182448
83341.66750008335,8.679986155030383,7.738004672867002,2.274376844485384,0.45422962460230143,8.637441608193344,7.590085059553355,2.1727078205158126,0.4666905213031605,3.7955383485397274,6.311614755368769,0.3083424984290011,0.06400186747573337
76930.77000007693,9.278414443818702,8.3404764878897,1.9704984673540153,0.3888018767080935,9.231488157338564,8.191786094178534,1.8789630832312618,0.40082101184915564,3.5055743339153653,5.813599852799322,0.2668130229534741,0.05486390331529542
71435.71500007145,10.002377801855147,9.078402243543714,1.742791426484283,0.34060365220427147,9.947560535783452,8.930115806686178,1.6597376582953904,0.35204943936395866,3.258981570894226,5.38612805930495,0.2357512571411773,0.04811007485220133
66673.33400006668,10.883102072614568,9.978853519434127,1.5650965614965504,0.3038016641424473,10.82876937835207,9.824312109932382,1.4893541827768464,0.3145333995478874,3.04762661713717,5.013740827470241,0.2115602498835933,0.04292556470663034
62506.25062506251,11.977359815041003,11.078055992861856,1.4215125112726528,0.2749086868192081,11.916101369754573,10.921152201662027,1.3522833816462825,0.2851089797253548,2.8651730373173283,4.686166631726927,0.19206847886569864,0.038848519486072854
58829.41235300001,13.316519434499865,12.4030704629677,1.2978305955929172,0.25361215916900354,13.249157421153036,12.243811945286,1.2352192195928609,0.2633205296800644,2.7072636553183442,4.3941810321147114,0.17545800535522296,0.03578286971007226
55561.11166672223,14.316199847614547,13.137946989366329,1.2238286883373695,0.22515779496672403,14.258110725435,12.999922879892964,1.1628535541348717,0.23365815300222986,2.5726079635214045,4.129950419958644,0.16476730071773807,0.031933203251039065
52636.84263163158,18.7301448576975,18.079503794031744,1.131411025161391,0.21185292666951414,18.619034790312572,17.872279976641547,1.0762620438671715,0.219977764231363,2.452913672966027,3.8880700481565977,0.15249671291283967,0.029969777393194282
50005.00050005,22.21907063463078,21.564287625672385,1.057908051593849,0.19829794297253447,22.101209089943012,21.344173544858396,1.00733802858351,0.20598005840316436,2.3578162167703867,3.6596958801479813,0.14261537862105367,0.02803090085639363
47623.810000047626,28.33682900908404,27.499040288458673,0.994923717364693,0.18646673110266412,28.158289259690758,27.257270404096893,0.9504298343029189,0.19479822742639602,2.2877659411101967,3.435418002127777,0.13434981767001503,0.02643575313860925
45459.09136368183,39.177420698049886,38.40872830723108,0.938548767493015,0.17562973074955412,38.94800746057394,38.10660140048983,0.8937755706377336,0.18126944740076398,2.2594417862664624,3.1952036956775003,0.12633461787704575,0.024688612242885353
43482.60913047827,64.5493254528459,63.795603933885275,0.889345212747844,0.1663285245463151,64.18085615957986,63.35234859847602,0.8483875980938191,0.17173833043953327,2.3501345694615536,2.874172269960704,0.11975634322685655,0.023373217686704424
41670.833750041675,188.80065717027057,188.0732844963062,0.845306797666013,0.15818995821243753,187.73761067870106,186.9395105354701,0.8075232659098974,0.16310152363405941,3.219228679127133,2.1291325261044913,0.11383367862306047,0.022179341698905612
40004.00040004001,198.77235769730277,199.48278393348158,0.8056788285489981,0.15068071845700826,197.67317276821217,198.4524486481247,0.7707918202618159,0.1551394886508187,1.6692793711526344,4.644440378704934,0.10850013251070673,0.021101511227219802
38465.38500003846,64.63509100391404,65.32761128952308,0.7698298053875305,0.14398897826834753,64.28504858614401,65.04462963165676,0.7376391495759148,0.14796785103896204,1.4489796153661099,3.425910898596099,0.10367571212286011,0.02012654909461272
37040.74111114815,38.42868885555429,39.110279480426485,0.7372606108783519,0.1379319917991857,38.22650830081192,38.971583098075094,0.7076027507628819,0.1414339627546858,1.4704662292575925,3.114451296736814,0.09929457297614087,0.019239458955123905
35717.85750003572,27.250901397827107,27.907844581735578,0.7075966545608895,0.1324117026013321,27.111812212703228,27.831242058206914,0.680332427988465,0.13544127216170213,1.457159359849441,2.9289317891062856,0.09530719462364724,0.01842715420050892
34486.2072414138,21.010047266366023,21.637507367752217,0.6806452937112543,0.12733339009010017,20.907651462472142,21.596167427901104,0.6556623549317726,0.1298909235942326,1.4296344213177996,2.788707386046988,0.09169079798101104,0.01767613141008665
33336.66700003334,16.82215006907945,17.375816839667007,0.6381989840435459,0.12548493467102936,16.748107698637764,17.36348144648611,0.6125764294958401,0.12542003189383968,1.3966773903064453,2.6723899374370363,0.08510459015908324,0.017261279428951476
32261.29064519355,16.037629208430786,16.936657221543165,0.6382587013296795,0.11767517394604012,15.93734260857761,16.880425852255687,0.6174877081695324,0.11874466813399126,1.3610496918635662,2.5666053749196736,0.08602987861329638,0.01620369356786161
31253.125312531254,12.925064650602442,13.61668203523169,0.6003110411444575,0.11599954308953637,12.861764330925286,13.603675755056138,0.5814483709085919,0.11808992903531106,1.3259616807131898,2.477168857922247,0.08080863834009469,0.0160377271720673
30306.06090912122,11.291516135567896,11.946465730134992,0.5851857633575371,0.11169361673228151,11.24020024819304,11.944511934257767,0.5682249283423848,0.11294618968709276,1.2910809436961168,2.393991566071549,0.07881836950782284,0.015366467688820046
29414.706176500003,10.056965334838866,10.691027418658429,0.5673331479594547,0.10821488271291753,10.014178616929783,10.695967461211186,0.5521971845690328,0.108990996408468,1.257212632945865,2.31732923785844,0.07643055456056153,0.014837366967396296
28574.286000028576,9.073972817756186,9.69196455876492,0.5500914991860933,0.10505538187751676,9.037979186083243,9.701922915498175,0.5367149633537358,0.10541524674805793,1.2245129544225009,2.246205286915019,0.07412054342289173,0.014356902698279873
27780.555833361115,8.269436299191215,8.87370605916358,0.5337482607805005,0.10213869019420167,8.239027050968161,8.88744917476557,0.522070697024829,0.10210942924396478,1.193074695052173,2.1798807183870172,0.0719299285125633,0.01391151507094468
27029.730000027033,7.597798102429847,8.185041790038504,0.5183130405024933,0.09944707754365864,7.5720840067346495,8.201313548731978,0.5082815003262046,0.09904864475206755,1.1632726103221263,2.1174024167183125,0.06986088975905452,0.013495161152232081
26318.42131581579,7.0285605129114614,7.60846545860972,0.503741936457601,0.09673392182742512,7.007081975207782,7.6274597653728895,0.4953073326853638,0.0959351335264029,1.1341043454014579,2.0593503336602392,0.06790762450488626,0.013109186986591005
25643.590000025644,6.539786950116108,7.10890719306124,0.48997657834821357,0.0944924635372462,6.521949772344451,7.12981308821184,0.4830981329402899,0.09338577813952066,1.106473546593299,2.0043388343610578,0.06606256365078782,0.01273945306001521
25002.500250025,6.115522819238453,6.674383231261421,0.47696058747332126,0.09224414243968944,6.100868027390249,6.696695460124215,0.47160220222750043,0.09077789625031028,1.0800447142349299,1.9523657737071862,0.06431805752124924,0.01239455519340774
24392.6831707561,5.743832917922788,6.292916582507076,0.4646403981069782,0.09015113456863755,5.732144369747096,6.316470127494932,0.4607704051871031,0.08834990319105321,1.0547575725739824,1.9031542332124118,0.06266653321742477,0.012068350045785468
23811.905000023813,5.415565258292196,5.955739198973448,0.4529947708170733,0.08818180984877041,5.406554680011975,5.980253194217896,0.4506007048786535,0.08605343072318834,1.030557331685694,1.8564743562008572,0.06110489623080301,0.011759737795292085
23258.13976746512,5.123386590763171,5.654084993863164,0.4419816365649215,0.08632559731290372,5.116904812565856,5.67939226143518,0.4410687767411561,0.08388659036135039,1.0073883679957096,1.8121185380729976,0.059625651353438724,0.011467670389642899
22729.545681840915,4.861392341234733,5.38417658245626,0.4317206518469708,0.08457270306554965,4.857323214053392,5.410177353429477,0.4324188790521821,0.08186721693030385,0.9852080242827014,1.769927686395818,0.0582372657519143,0.011191475464346089
22224.44466668889,4.62621506127593,5.139676468998562,0.44070185173259985,0.08287459502178136,4.62421191227656,5.166347833177139,0.4574704477624561,0.08383238743172276,0.963930720964933,1.7296533710090896,0.05843274715573319,0.011014677673676174
21741.304565239134,4.412535732109154,4.918484502028911,0.4108376504529195,0.08137604813587614,4.412538202257233,4.9453862044432135,0.41324535347869423,0.07777043027055595,0.9436122110968276,1.6913199161469448,0.05551375694862576,0.010672079189984095
21278.723617042557,4.217593022660405,4.7166376713740386,0.4020632031376022,0.0799019833113859,4.219143126993885,4.743913791627895,0.4060554784139391,0.07604015407971652,0.9241897179972506,1.6546558073014863,0.054325905821479996,0.010435129687520715
20835.416875020837,4.031693675353504,4.5310708565799604,0.3934935558381933,0.0785153208355186,4.031910712596726,4.557650782179404,0.3988941996125991,0.074352825080735,0.9069635639307704,1.6200330159554968,0.05317917998324179,0.010209115714060399
20410.204285734697,3.8852579864069896,4.363119138854122,0.3852878859427484,0.07721281038503075,3.8929162642624187,4.39158544226404,0.39206184573038877,0.07273326498632521,0.8859840823569348,1.5855659910520834,0.05208674191618277,0.009994127479683479
