Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft
inf,0.009547798679216807,0.007187710428073771,3.2166089061047227,1.0591801335730928,0.007661162159069583,0.013328948386778157,3.2146908387255775,1.0581364197514236,0.020754017849711905,0.035866249163618705,3.1640866253928763,1.0437236100907816,0.0029153167325278815,0.03469216284511329,3.2029228147081206,1.1079837078087609,0.009213958267081861,0.01923077311509154,3.165178982613609,1.121789045142335
1000100.0100010001,0.009809913618027615,0.006461079903143338,0.0017880743615811268,0.0002762862871039164,0.006272668910758113,0.012461822475475719,0.0001286608548638659,0.0007701916168512778,0.020752883391781114,0.035935064126188056,0.05075835783038755,0.015214626001965246,0.0031354738420635675,0.03473094562557141,0.012113897399433988,0.04917045261457281,0.00929593567122962,0.019328084674567814,0.04978745970951696,0.0630185528948436
500050.00500050007,0.010150834347528337,0.005606111000666943,0.0017914817406566488,0.000280520064918744,0.00394233399325689,0.01159055905507734,0.00013020307035389248,0.0007763166852447453,0.02079844462999701,0.03604488246675263,0.05082953853654091,0.015318822523090405,0.003779886865819171,0.034977295532369716,0.01272422981527078,0.049452091514443575,0.009505648393364558,0.019461095298078303,0.050247910492141716,0.06341867191328816
333366.6700003334,0.00957699819087058,0.006078788012092698,0.0017930351077039362,0.00028489694040783654,0.004698522031435427,0.013237922236233832,0.0001166278283395519,0.0007817661182706358,0.020899759399481965,0.03609390737489464,0.050948122991668544,0.015492225602622388,0.00466147582032041,0.03519147564227188,0.01379690449568375,0.04995660768359552,0.00992639351131244,0.019742849300540675,0.05096991845599136,0.06407976244578997
250025.00250025003,0.009703419365461492,0.006560937501623399,0.0018036140145448844,0.0002935811670542664,0.005705511603363358,0.012965999898840454,0.00012694983220989597,0.0007863559035902149,0.021081377021710517,0.03621448458133371,0.05111767477871678,0.01573255182868974,0.005750032191251484,0.035569764288578866,0.015139624768148388,0.05063367191390418,0.010545622657963142,0.020143090122687324,0.05204306066173564,0.06504180702455556
200020.0020002,0.01101149636430933,0.005072040719984747,0.0018125891535809182,0.00030298512762637944,0.0029666619152910753,0.01097809971843547,0.00012209366035452753,0.0007926398145242668,0.021310894472271358,0.0365085964795777,0.051336918760964356,0.01604096914996119,0.006987205363520136,0.03612523250785797,0.016832318457244932,0.05154501726425315,0.011303576160196558,0.020711392523142906,0.05345332617636319,0.0663022365537047
166683.3350001667,0.008735968346741358,0.005778021510810584,0.0018229095818670547,0.00031547151881965933,0.00473320836293123,0.014465301690088585,0.0001171469505613358,0.0008062510984635595,0.02147157200392929,0.03661883931345409,0.05160962653058793,0.016417829356957202,0.008279936963442995,0.03673713397541175,0.018825417374763443,0.05270318768697678,0.0121882078371203,0.021326941014736565,0.055219878265231226,0.06791363742041451
142871.4300001429,0.009621049065461936,0.005152486409898851,0.0018367642028498338,0.0003313076590440159,0.0037010939515151717,0.013427734848440093,0.0001169358290619931,0.0008244131369125504,0.021814445315644738,0.03693341112559449,0.05193781097975166,0.016861869817311213,0.00974628901723246,0.037549172922420854,0.02112573721054414,0.054135564469923375,0.01330468727247474,0.022171801765791022,0.057392160771154256,0.06989663448690192
125012.50125012502,0.009155100903740788,0.00613743726069056,0.001853489697053218,0.0003500322027675414,0.005128773100208135,0.013631134111525044,0.00012031569514427742,0.0008446933191740564,0.02216257064717569,0.03718363521249203,0.052325301222242555,0.01737334677771168,0.011215145024275282,0.03858658361576623,0.023754883656150177,0.05588472515214791,0.014549665383984481,0.02314770799805478,0.06001323483833299,0.07230329275561863
111122.22333344446,0.009230699381017714,0.005739869152657082,0.001873536868802293,0.00037209988014144896,0.004654654334970881,0.013695433219836585,0.0001276967316100001,0.0008688389962525652,0.022577437638663364,0.03756614051643285,0.052776710672866045,0.017953069599911064,0.013203002741271211,0.03951346806621861,0.026755058232002565,0.058002217369517814,0.015851642659754854,0.02451580820044441,0.0631451068967839,0.07519885161188031
