Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft,Planet 6 h fft,Planet 6 k fft,Planet 6 p fft,Planet 6 q fft,Planet 7 h fft,Planet 7 k fft,Planet 7 p fft,Planet 7 q fft,Planet 8 h fft,Planet 8 k fft,Planet 8 p fft,Planet 8 q fft
inf,0.8278975348148381,0.8100182186674005,0.4360519930026633,9250.922768560566,0.14743304861937478,0.2742016974950447,0.11078908083687361,9254.597260389959,0.022851336829185054,0.10795735978114167,0.028533701392345602,9255.60365350994,0.0068620281798344625,0.0662334743634123,0.007795349598519394,9255.277699945851,0.003973687443047422,0.05214390561501253,0.005744300329367845,9255.14759592624,0.02897345078557012,0.2279348468621654,0.004192438907980278,9255.887593959982,0.1538434019493956,0.3514550145724207,0.0034506022639531667,9255.825127630545,0.8940642371161387,0.1112282632029893,0.0015109709958136416,9256.0489561399
1000100.0100010001,1.7659089366385734,2.9995097443888588,0.42659260796754406,0.9167967702525011,0.38074661249742725,0.6640465911681401,0.10559046019763277,0.12943157596788407,0.08404089838338152,0.060904404725401914,0.014838378599806901,0.02287566723382979,0.10295294458468579,0.07059180572362474,0.008495182067457635,0.06711260401769072,0.033693560847428514,0.06885727384698288,0.006041745122776854,0.03322592901167595,0.09712997850864567,0.21552013712670784,0.00329062831594564,0.00775252175250347,0.12029492467770851,0.3453067959737563,0.003777907150602803,0.011988292853243194,0.8847462559704382,0.11877172576971051,0.001510722378488636,0.008262091038615704
500050.00500050007,1.1835813689845023,2.6488969183864257,0.45462403439229226,0.7119624362117137,0.2451686643105441,0.5944724865797903,0.11148465320166771,0.07109878114316791,0.15045024964499412,0.01871526475347106,0.014650081109376276,0.0187902166396665,0.03356160290376434,0.08503646346842941,0.010286163072230473,0.04252251354580398,0.0843547870495126,0.08074380257133977,0.0028245015334711033,0.019285856917347532,0.27138340347725826,0.3686093747564678,0.005275988469413868,0.008527885305934579,0.11717167484980112,0.389468170494981,0.004504059302325428,0.011852723507054009,0.8508601884354615,0.16580693584839964,0.000997881489701808,0.008267245363083701
333366.6700003334,2.847109488448085,1.1367009454147146,0.49950115025426006,0.32274332686936935,0.6346056325520956,0.24902450368029494,0.12652018792620243,0.02480479898469651,0.08006169747017189,0.014189466875385385,0.0338825813692905,0.0167501649220201,0.06723016059150638,0.03569533242063911,0.005316060377865546,0.02427896291124186,0.07139279360486056,0.08713212669001696,0.003268791625269768,0.008580825775410495,0.06043120998132621,0.1825440721534042,0.006242195448337099,0.005894962506931842,0.1625221077452331,0.29849119337001767,0.004032544463550948,0.01199159936681487,0.9337956801490811,0.17851083148830543,0.0012439844761508098,0.008228497504497686
250025.00250025003,1.9957275305429336,0.9940565186206787,0.4721280713688206,0.061242235555536005,0.45491102619766316,0.2579861890318896,0.11967617555149805,0.043671888081630354,0.09247696038950497,0.05678031494738804,0.02881626630811744,0.012719923499937792,0.04422404240483301,0.09772429582026719,0.01133580266045439,0.02525629038290738,0.06178061195603719,0.0973934824733587,0.005481160594407545,0.009771658239683541,0.28837722348545747,0.10578080034584522,0.005104533551625002,0.004818596764929689,0.06224012032724909,0.2872370488800312,0.00400184359071234,0.011997608615535784,0.8492951033313131,0.1823620039658531,0.0015018977175468532,0.008277679842205558
200020.0020002,2.340326034108685,2.8566851992627584,0.5537720406789413,0.2836497665656359,0.5567857321480404,0.603921532360602,0.13315195011212905,0.054198879029765556,0.08766834070628302,0.09648292542296802,0.01061703329252642,0.009981972026481286,0.020674109955015382,0.08456944467359936,0.008809269592033327,0.023645154408118214,0.058469316455858664,0.1425896979309395,0.0072106786176555394,0.008934255349671438,0.15585875790249348,0.15969821964395445,0.003552395921077771,0.006401720899818396,0.08368421822101788,0.26700078718219944,0.003947162092734223,0.012102558894523382,0.8703700104755299,0.17739473992403876,0.002109530093841677,0.00821892504017112
166683.3350001667,1.7027389709611263,2.0869518932448026,0.49560724785103255,0.260938861754752,0.4007658521633107,0.5757438435859236,0.12810868403575343,0.043312925338102756,0.035988237989239454,0.02430685806344375,0.025741258366031264,0.006577900050120883,0.05829653770204687,0.09534275757070676,0.009140397902931637,0.012063429624981496,0.018226112318278292,0.11769774523774545,0.005261198819577443,0.004116842541042419,0.06165111286065777,0.02645455138491256,0.0049746359690664675,0.007425097233574395,0.16274142915981116,0.23637528184148435,0.004110888479635808,0.012022051788446408,0.9297046813044425,0.22913941432367943,0.002416652778229898,0.00824364842542576
142871.4300001429,3.821257696136424,1.2733772854289882,0.49446604061813076,0.06614367487040103,0.9449907753116561,0.3635747517624565,0.12163905547560373,0.024452566595980264,0.09581890043649208,0.08651792263153527,0.025298424897511766,0.0022075818265466915,0.026051657615371752,0.10894605697511167,0.009420397039469118,0.002911586549612342,0.03270589387129724,0.07860209703102845,0.003987069345578651,0.003814421310718362,0.18756718051451063,0.24097523861961137,0.005097864220810203,0.007352899695697666,0.17400658139568054,0.37058876467220186,0.003938916408429536,0.011860715542121555,0.9252439297507641,0.17937866604365116,0.0030047058171692753,0.00842216931010261
125012.50125012502,1.9363271994792635,2.6192070841611597,0.4400451439324155,0.1613364753385243,0.4239605015841907,0.5853450150665429,0.10519497336287338,0.008449350743818446,0.02341952632526837,0.054804327213909224,0.008220727307180401,0.009043869421219897,0.0759837860401191,0.09499093215707428,0.008339802482292895,0.00879883003297677,0.047408798662831125,0.07682957246103715,0.0027636805551081965,0.0065046936834147785,0.2093746133620307,0.26838276805373895,0.0062564282700697865,0.006028866004375872,0.1738522606823173,0.36588657986919676,0.004270693636496766,0.01186180845608302,0.9209196829790859,0.18956007508544856,0.0030143756326825896,0.008525572729438938
111122.22333344446,1.1701303124758962,0.6500028543546794,0.5097647377847379,0.23947167929878416,0.25140344563820616,0.15139799476854907,0.13097832178237798,0.008988749108659605,0.0797687736523539,0.08346885949141711,0.022766004596904647,0.013410214781257934,0.06771547197583547,0.0858326289505828,0.008586749843818318,0.007844410833450992,0.05510502709769733,0.10407267411424154,0.008082515653858991,0.004118561371198043,0.07385063521966836,0.19187667629803123,0.004088111221018784,0.005748568288055826,0.15708373476917797,0.337276839257808,0.003944130704584207,0.011925483299508705,0.94923544474846,0.25569206303405134,0.003348577446281431,0.008531135502495702
100010.0010001,1.0701749614092941,0.2498178286172623,0.4844340034459722,0.14737108494075643,0.2754431186326438,0.06997731304496632,0.12964076141776942,0.017498210995910684,0.03205278212448736,0.04914037902902577,0.033442292090875236,0.011823360690110096,0.08091736733498574,0.06334122417886412,0.0075650156871160425,0.0098952469340136,0.06776294521668122,0.13128036120324804,0.003981810787106823,0.0006879013987607524,0.06475618337648126,0.12322542558188831,0.004264105787726484,0.004946192084606049,0.15768767483004661,0.25368656342097634,0.003744948351343391,0.012160351834725285,0.9631359685439518,0.320885292732887,0.004392252126513836,0.008508992017309489
