Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft
inf,0.2680955825750676,0.4386800124017608,69.3345163881571,84.13286698364689,0.39180786353904645,0.2994990351582739,69.33798069876484,84.06457137301047,0.25592627749266017,0.08551117479154133,69.24752630085291,83.39691948225287,0.40523504294360324,0.06384650223149144,69.16812748814147,83.40706523618229
1000100.0100010001,0.2693085850306976,0.42454502828281476,0.10676427131598723,0.6129366414244807,0.3923648834185231,0.32081327546773203,0.11275215746273645,0.5483402391782455,0.2560386944913166,0.08573036797792559,0.0027625996562162533,0.1416039562079758,0.4052860230114949,0.0640830123732742,0.07347534751342924,0.12513386370113153
500050.00500050007,0.27536961518616715,0.3962153783719316,0.11147292734094236,0.6027086439367372,0.38085819099883933,0.3625135451734302,0.11635990582596573,0.5373896935929705,0.2563572634729435,0.08627933441867623,0.00441236890189199,0.14202673404413632,0.40549555957208977,0.06477973279448215,0.07644765540480396,0.11838612652032234
333366.6700003334,0.2720502347711142,0.40250342465433925,0.12057123408363297,0.6908159919640084,0.38640777155846945,0.35407824802570637,0.12448309020990987,0.627893590763089,0.25688315429436503,0.08730062101676045,0.002722397124287788,0.13913906126493453,0.40589269135383976,0.06579244877040133,0.07456502754001669,0.17531003950753296
250025.00250025003,0.2718542508340727,0.4021417486268706,0.10871416984701707,0.637594317740718,0.38673840731773385,0.35654062238213435,0.1124163271323684,0.5739524406454619,0.25753883774539477,0.0886518055524307,0.0061557398297357666,0.14107042774805983,0.40654609203479114,0.06729542156650192,0.07009934274874755,0.14066810069335606
200020.0020002,0.2650348525549748,0.43192510891829317,0.10945553123205548,0.6326286519445689,0.39735776060380135,0.31130260361875056,0.11640388472835593,0.5697275923108102,0.25845794619177737,0.09035231634697165,0.007862249556013418,0.14148480116054765,0.4073361951996,0.06925267451379978,0.0711094267219692,0.13729739615025294
166683.3350001667,0.28084941409729236,0.40180183228818483,0.11324748453088146,0.6316542611979823,0.37755647882549925,0.3584215733878772,0.11814483600116607,0.5687525683737467,0.25957127560920507,0.09240240331544589,0.009547664672101027,0.14178920433137726,0.40822533957256274,0.07165270870131485,0.07151162983624317,0.13625148340205923
142871.4300001429,0.26404024996000025,0.4021628522467377,0.11635579175959784,0.6317072204146085,0.401192182501766,0.35754571905910404,0.12131499786637472,0.5689672582178484,0.2608575343580316,0.09480068949792873,0.011251241565401911,0.14206504243468526,0.4095110095777313,0.07426949579111337,0.07205879786667506,0.13590945063482732
125012.50125012502,0.26352258908238885,0.4268785475323732,0.12130216000113025,0.6325833138331536,0.40376955508077533,0.3211812446492604,0.12327384950921512,0.5693609019422102,0.2623120965301253,0.09765885108034522,0.012882545142747755,0.1423530489590506,0.4110075837037543,0.07715564844689687,0.07270027772764845,0.135901337421583
111122.22333344446,0.2831149658708145,0.40526338366354203,0.12475289112863831,0.6344725541810441,0.37454272014288087,0.3537356917207307,0.12762128186966923,0.5698738243003391,0.26414051104135505,0.10087608858254393,0.014382515235956912,0.14280508653429014,0.4124036840230559,0.08034883410662817,0.07138463909373252,0.13587440469889397
100010.0010001,0.26999250816818277,0.41943200505647393,0.1298590594140925,0.6355789201272488,0.3967880998707088,0.33363643280901967,0.13084517461691117,0.5717439918944938,0.26604536345739227,0.104198661016879,0.01591514910578401,0.1433300800061053,0.4143031028939392,0.08410370300950237,0.07325998713312844,0.13579307726593381
90918.18272736366,0.27362255170822825,0.4041365077921796,0.13335149718804265,0.6373600600850986,0.39118594120392614,0.35591118678744105,0.13668784186224664,0.5732053911127881,0.2683721657885803,0.10795882652138807,0.01811155747624701,0.14330845569768416,0.4160835787219971,0.08808634601517776,0.07358288669665333,0.13718455292263337
83341.66750008335,0.294019077971007,0.4022579671761339,0.13939401979072394,0.639296981920588,0.36487305085190214,0.35874025398400555,0.14023659831832078,0.5752432112920275,0.27083733772313623,0.11206647257390658,0.019621276907838565,0.14392271644919818,0.4182156435397185,0.09233838239386032,0.07440354079695521,0.13725483478252304
76930.77000007693,0.2740948324862479,0.43196111024677897,0.14525028732821868,0.641708476887863,0.3961545195960519,0.3158038957411648,0.1446982212764565,0.577199508189646,0.27354447507632673,0.11638989559986036,0.021316917329971843,0.14441345843071818,0.42055644306046785,0.09654469936797046,0.07515829887418919,0.1377972086393538
71435.71500007145,0.28164853319638944,0.42069130214558975,0.15075467817416752,0.6447881251965786,0.3879796850740159,0.33306917357742144,0.1502899995034081,0.5786718345766115,0.27640754300465215,0.12131377111629137,0.023003676526533824,0.14497488025172448,0.42328691891553,0.10112716663694596,0.07590798298619389,0.13831958095677216
66673.33400006668,0.29385113195185,0.403820279031806,0.15097424907302284,0.6482539877379404,0.37243834826921296,0.3580258248801728,0.16307797683752473,0.5805172831875675,0.28056828471642187,0.1266892306330595,0.024751156141691526,0.14558133836694234,0.42410071431654983,0.10514444846625769,0.0766992302776763,0.13895590380175987
62506.25062506251,0.2747861189160127,0.42533378259103694,0.16398801824248965,0.6507432688730928,0.4013175552166563,0.327700730834692,0.1603728400120211,0.5836839249486147,0.2828182282968754,0.1313729152030181,0.02652222336024449,0.14623566561940696,0.4303153784434431,0.11232160314947287,0.07753428033957961,0.13960587500363045
58829.41235300001,0.27622651276516547,0.4346919883517519,0.16906967358240305,0.6534800652383211,0.4017349151698855,0.3223112878544586,0.16818349279155415,0.5872264149387799,0.28667499354748494,0.13672499532268884,0.028294803741833043,0.14691398132910038,0.4334439056753154,0.11826581200223975,0.07843420518339442,0.14037949237514447
55561.11166672223,0.2783674165873562,0.4045053832133295,0.17544674371105198,0.6555417187991165,0.4009095023906517,0.36372521886184317,0.17474648873837526,0.5916532503035107,0.2911510032353901,0.14296109861714298,0.030089562970120616,0.14762943950728272,0.43666175498224147,0.12385495229109152,0.07930482352631651,0.14121264124063063
52636.84263163158,0.27452575562869425,0.40200077630238423,0.18215820973953983,0.658235835390127,0.4097309621418323,0.3656778298977815,0.18192847344975066,0.5962534125362863,0.29574558088311076,0.14946871002532444,0.031982735829490384,0.14845928202692293,0.4403213236922936,0.12958636630534182,0.08040631034118885,0.14204638500886108
50005.00050005,0.29548462364104794,0.43247713877323485,0.18909114133088356,0.6633506963979471,0.3818869376656962,0.3238375617778136,0.18909984961034793,0.5985049686084254,0.30068177344180713,0.15634467691919088,0.03386360792493103,0.14929892481467189,0.44454570470427285,0.13579588701544948,0.08150915556710317,0.1429812746430056
47623.810000047626,0.2904331596258482,0.4163166888069076,0.19667535712073056,0.6666021152111046,0.3918786950701007,0.347945341028561,0.19613431508964493,0.6033303684586453,0.30558794419980934,0.16267542070430882,0.03578629839458661,0.15018772295213131,0.4501537020058228,0.14421237788498656,0.08265460808976513,0.14399509176641184
45459.09136368183,0.29642631705532435,0.4288089551659108,0.20502240463822863,0.6721856678906443,0.39055161750123896,0.33198882119538253,0.20301378364788977,0.6062055801310878,0.31169386876777155,0.17114582312860133,0.0377359349411785,0.15114699852360158,0.4541675364818626,0.1496328581878078,0.08387580319781224,0.14504105464690795
43482.60913047827,0.3143647463479493,0.4207852281765187,0.21253554562061078,0.6759213453968688,0.3692932660715508,0.3426842775537086,0.21112509178484076,0.6115738574982134,0.3176133024863056,0.1786390720662568,0.03970004942155254,0.1521701262796572,0.4603364048446015,0.1577812643958349,0.08515085452634644,0.14614024011320387
41670.833750041675,0.27997128031645796,0.4264693229532906,0.2212059107226395,0.6799559402457068,0.41817056890611903,0.3373711585669762,0.21874086576930302,0.6172139986338353,0.32432261442737764,0.18654258195344048,0.04177226549392784,0.1532059655345205,0.46692917493068675,0.1661500737849208,0.08658101050959398,0.147393730797519
40004.00040004001,0.27943411723276124,0.4182078384199391,0.22987999344684468,0.6857411906686228,0.4219424627970315,0.35187864229701243,0.22667439689677757,0.6214339995511,0.3307253588181487,0.19677438251310633,0.04383521957435966,0.154352175103323,0.47221197964322903,0.17530630748450807,0.08800360619824256,0.14863297947566978
38465.38500003846,0.2982538936254736,0.41480934285185256,0.23873576883293068,0.6911076933550857,0.39869690838883687,0.3584065652333988,0.23519114320222675,0.6269217808098337,0.33899705417937115,0.20610230773306262,0.045953852554891435,0.15555241266028202,0.47934660866940976,0.18363817853797265,0.08952654186538067,0.1499687195284628
37040.74111114815,0.30087453412765,0.41638256801216555,0.2479890716485508,0.6973036379601808,0.39695052611876463,0.35693615634462805,0.24377929391445768,0.6321486868823153,0.34748789092735183,0.21619992898599671,0.04812723544013114,0.15682093978037817,0.4871871024238,0.19335526248425539,0.09110584729295092,0.1513718018942433
35717.85750003572,0.2831419812588457,0.42412239008722963,0.25734664199301116,0.7027659228819821,0.4260415395269331,0.3484366788256695,0.25291314551969163,0.6384504746188714,0.3570274591648276,0.22727763591361635,0.050366532451220296,0.15814100196367722,0.49491259065758125,0.20312574041756393,0.09279980670187903,0.15288080758954278
34486.2072414138,0.28098159884558743,0.4229301769509031,0.26573720076891716,0.7092071642396932,0.4340463187604829,0.3507884720493586,0.26348877120931846,0.6448388976991565,0.3668831885878913,0.23886056097709163,0.0526405757178925,0.1595588582646664,0.5048893872275121,0.21508700530940328,0.09451145774287777,0.15448038289625088
33336.66700003334,0.29122347253622655,0.4027614594043619,0.27684700093653186,0.7173434471559468,0.4138123445614551,0.37859248195540324,0.2721691655420406,0.6499750188709825,0.3788288013563085,0.25218611033797345,0.05499995205317721,0.16103714536190447,0.5151520081114711,0.22705833507629522,0.0963673046463992,0.15615270034894477
32261.29064519355,0.29729505817914814,0.4118727125155508,0.2861805174855817,0.7234873114027237,0.39749779401417523,0.3710802342839909,0.28332477835172526,0.6579196058983737,0.3939057829622016,0.269080162639319,0.05741799884985518,0.16260335901457554,0.5284675860557486,0.24245392357577727,0.09831695471924172,0.15791320147067114
31253.125312531254,0.2789921116158779,0.41655647615286095,0.29845872139504714,0.7306032438703735,0.39191259048525534,0.37761987029388944,0.29194869949050284,0.6657785291633787,0.415335144183623,0.29254937192851294,0.05990495225824183,0.16425189501727896,0.5475759352323184,0.2638546863711746,0.10038866512686644,0.15977732380868104
30306.06090912122,0.4933406388068384,0.47452971797754645,0.3092438217906968,0.7396406377999797,0.4469872688692877,0.3974117250192122,0.3032245509270759,0.6722882115273848,0.34941733601013314,0.23399503467562843,0.06245224148769735,0.16598837647447462,0.49011936478170304,0.21174450761789632,0.10252845088230537,0.16175163461399408
29414.706176500003,0.3531094513645058,0.43101296348276524,0.3202612921559352,0.7478062250103366,0.43342632240308815,0.395623461407006,0.31475280876595396,0.6805262105842037,0.414410221155835,0.2972684510560518,0.06509838962090092,0.16784891809933086,0.5462424933393029,0.26754841616812636,0.10477074673552092,0.16377108559197326
28574.286000028576,0.3318559568852134,0.403302176357511,0.3324363019618294,0.7556726585496218,0.4712389876732312,0.4333099143784529,0.3261325215815306,0.690259087281189,0.43312555292985155,0.3166500567509825,0.06782789317278858,0.16976061301768625,0.563488885371518,0.286725501593382,0.10709848189673714,0.16598333323166642
27780.555833361115,0.349096674951781,0.5001686037839189,0.344286474974258,0.7655537462978478,0.44641820170820073,0.26757898585992473,0.3385884652073656,0.6986235690849827,0.45243037675230857,0.33697399220666985,0.07062854948410105,0.17181530629298217,0.5797978173722148,0.30407480084416105,0.10962845304756032,0.16826368704353997
27029.730000027033,0.3268146471662238,0.47010087221232894,0.3571578514960143,0.7752102389732299,0.47046728660621195,0.32096212146516717,0.3510323370934332,0.7084232041222712,0.47222311928687893,0.3583144312251782,0.07355106451734199,0.17395753061463387,0.5975792031503702,0.3235529794131026,0.11223365604005146,0.17070284073651298
26318.42131581579,0.33489012095045895,0.45276867330840653,0.37158642602252073,0.7862985179506405,0.46572752005083884,0.3503737824543796,0.3628520032645859,0.7177831377280754,0.4932773683497883,0.38080828589495314,0.07658302589618794,0.17621900344164215,0.6168583708661768,0.3443920826683376,0.11496770401933107,0.17326717781987924
25643.590000025644,0.34310516296011045,0.4492385500213126,0.3851446130503587,0.7961115217334077,0.4655684875549569,0.3606873466316852,0.3766383452661293,0.7294751638628237,0.5162803170745438,0.4053844577370286,0.07971240283931871,0.17862620841058618,0.6379602976112686,0.36691326360697557,0.11785616131337076,0.17595306655449086
25002.500250025,0.3770123596957462,0.45349435158576806,0.39905460027474593,0.8085074361865984,0.42700963753985816,0.3586030964489793,0.3913921184354094,0.7398031564026553,0.5419357036706338,0.43245926628437514,0.08296721534486273,0.18114814380609967,0.6609022691587431,0.39158905495827034,0.12091357496612848,0.1788159842210867
24392.6831707561,0.3600334954138156,0.4420336070973563,0.4141781329231069,0.8198897763761918,0.4652840970881077,0.3845105940089098,0.4060141115435336,0.752555022504285,0.5705416706288347,0.4623421899486691,0.08634583111583245,0.18382278043603595,0.6862886816783117,0.4189171974808053,0.12412658723512186,0.18181821181206184
23811.905000023813,0.35615813476324865,0.45694624876284407,0.4295305256087613,0.8324417390869696,0.48678367300370995,0.3644764724408553,0.4215350379341627,0.7653984729441984,0.6025495473983242,0.4957781170234948,0.08987324006873934,0.18664556382454048,0.7150547679911233,0.4493066670640872,0.1274918238772832,0.18499756345930507
23258.13976746512,0.38005688852647884,0.45048387564392867,0.4461301917383017,0.8472525992167601,0.470720802836194,0.3819102360603462,0.4374062163364736,0.7774834191917261,0.638692470303736,0.5333788247276288,0.09355748549514024,0.18962651232794217,0.7476306193476451,0.48323083651275345,0.1310372525701097,0.18837477428592617
22729.545681840915,0.3836729248043904,0.4665296296373276,0.4637215640538661,0.8614934483722331,0.48767981188862114,0.3656184912495017,0.45372259249094116,0.7916102821559569,0.6796698553660295,0.5755306271773301,0.09740103522958396,0.1927894368143944,0.7841297591136427,0.5216947581103003,0.13479747250631227,0.1919404137697777
22224.44466668889,0.4001306946530711,0.45776632521327776,0.4813348858728394,0.8753706090512156,0.48586345530038855,0.38824518631700217,0.4715820141060778,0.8080369263409216,0.7267353190004442,0.6241862035852462,0.10143535331122637,0.19615320031917965,0.8268226242324441,0.5654263342341739,0.13872759203480606,0.19568948159804647
21741.304565239134,0.4269184575958192,0.480779140587733,0.5006846162989256,0.8923261508134767,0.4724001191769235,0.36574163400454424,0.4895633424512124,0.8229471028334094,0.7814865425734414,0.6799382554617432,0.10563636122261812,0.19969626036799706,0.8753061142587122,0.6162692542960062,0.14295564058142424,0.1997097553938867
21278.723617042557,0.4363102220109657,0.4606553665766072,0.5205407426008075,0.910374760037956,0.49000644024271095,0.40906993371563477,0.5089808067541126,0.8388480391283701,0.8453129052641252,0.7450811034646126,0.11005269100094313,0.20346723951809725,0.9326548118622586,0.6751136771044028,0.1473983661805519,0.20396282752305012
20835.416875020837,0.43382821241513586,0.4967659576683774,0.5413611598575542,0.9273133352084414,0.5312443994954208,0.3727332833046273,0.529311396769411,0.8582430768596152,0.9210661881523201,0.822222070656665,0.11468709004227946,0.2074627792001641,1.0007540521921467,0.7445326526313741,0.1521379050119305,0.208498693340488
20410.204285734697,0.45540430360920053,0.4870714621701454,0.5631528934009687,0.9474219219885642,0.5453232625821778,0.40587072642762523,0.5509193701985233,0.8763361738195528,1.0123065031105938,0.9147049936079762,0.1195230542087478,0.21167839556576878,1.082589978645285,0.8278763450830694,0.1572287942915483,0.21339946196086262
20002.000200020004,0.4677602021987027,0.5117053256887596,0.5867403153264854,0.9679830972707362,0.5869755852431527,0.39513729549335463,0.5733708234077212,0.8967273021800287,1.1243674502382885,1.0279985282581694,0.12466559980542877,0.21620895802359588,1.1833260691822112,0.9301445464405079,0.16257848435105646,0.21854857426363392
19609.80411766667,0.5022757859788596,0.5064497764842377,0.6113659609154553,0.990154250531502,0.575823650628437,0.44385158250974854,0.5971729070479381,0.9183164132609134,1.2649624274366869,1.1699842106158689,0.1296177983847272,0.22056687734014688,1.309612415135312,1.0576047399940967,0.1687858248853923,0.2248602321317785
19232.69250001923,0.528428546009964,0.5320509678051867,0.6360095083551779,1.0145066570996795,0.6379532054001017,0.45171180120985416,0.624018238007726,0.9404910024013646,1.4469278311518048,1.352974688368878,0.13610253787350723,0.22647311606232878,1.472740204932751,1.2224810939699926,0.17386599396491217,0.22945654311532176
18869.811509452833,0.5795474338211434,0.551087946924306,0.6664520230848637,1.0393491814497418,0.6803909250762906,0.4946255466825903,0.6479327234161765,0.9661526683162347,1.6909766915987385,1.5981567288920446,0.14223881788629258,0.23210116791064114,1.6918762916404162,1.4430438278282989,0.18021746581689693,0.2357276778118022
18520.370555574074,0.6466341634889614,0.6043417950545591,0.6936994156008369,1.0666527297323565,0.7466180969406945,0.5266087364702108,0.6779989051426563,0.9934179595749367,2.035337325835265,1.9437092165633862,0.14860294595653428,0.23806631453809207,2.0012475081946697,1.7538438656664606,0.1870081407576892,0.24262197653989945
18183.63654547273,0.7362670115906426,0.6714271629688514,0.7510638360721442,1.07337436366482,0.8629976782244151,0.6139370933472059,0.7392108903811091,0.9969868624690705,2.5576010800240145,2.4671966855001455,0.16039063364785705,0.239753400713362,2.4703780833681144,2.22427905929716,0.20021064019610182,0.24553810287128502
17858.92875001786,0.9288069227980895,0.821953267278796,0.761186464316351,1.1257972105268177,1.0040696199248387,0.7430413418576298,0.7437370249394591,1.0501135726717628,3.44420333242628,3.354751740051995,0.1633553725503009,0.25096238637551815,3.2666531867769244,3.0221221052025298,0.20281049368825851,0.25729246277684076
17545.614210543863,1.2878921895758257,1.1387170592882792,0.7966468279763135,1.1600018578675289,1.3564035875721256,1.0697377983394172,0.7793897585174939,1.0841321284925314,5.276276506423827,5.187997969190659,0.17135318374378583,0.2585442226437513,4.9125616952294395,4.669228456477905,0.21128501533757243,0.2657611696415183
17243.1036207069,2.4947115618907376,2.3253318450465335,0.8359667900430404,1.1960165096233897,2.487646934763907,2.1353618433624764,0.8156793371530954,1.1194853509830296,11.288280524131844,11.201039753825654,0.1797748843938124,0.2664633755156361,10.313310259932374,10.071495946962497,0.22037348215344735,0.27468291482499063
16950.847627135594,15.96064149851962,16.20114843489736,0.8778177820597373,1.2364275842370267,14.659756197487136,15.003660360161609,0.8568208249971533,1.1578194606827503,79.87222379793913,79.95840596791379,0.18907230182152246,0.2752465934242368,71.58158833258992,71.82214718097916,0.2303433953554067,0.28451552321019496
16668.33350001667,1.570616729323618,1.859641363536147,0.9232545684336884,1.2795513138930201,1.3303593126279636,1.693192653116316,0.9013179907961613,1.2003452768264204,8.79446891062504,8.87960040798095,0.19910160570196656,0.28475375640617695,7.728237749480456,7.96763083558329,0.24119534313410698,0.2952050850486541
