Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft,Planet 6 h fft,Planet 6 k fft,Planet 6 p fft,Planet 6 q fft,Planet 7 h fft,Planet 7 k fft,Planet 7 p fft,Planet 7 q fft,Planet 8 h fft,Planet 8 k fft,Planet 8 p fft,Planet 8 q fft
inf,0.125849443707388,0.06135481197881472,22.604003317853547,13.08055442931349,0.1018526816248829,0.018636562330023088,22.60564314458575,13.090842665153337,0.11362309050497214,0.01831810849083823,22.643598287005172,13.064613259966077,0.06905972353028067,0.07104922892870376,22.62652740467005,13.051214206929693,0.056284839973926644,0.04069013630643839,22.62210471207124,13.056986576993937,0.07007516626510474,0.2576256636742663,22.595640704891228,13.051804985920286,0.048004534610865124,0.46079195896619485,22.625353061459805,13.048598673142056,0.13303757053310908,0.4313184104652025,22.565827035557255,13.065938458983123
1000100.0100010001,0.11663971960550044,0.06333828742394589,0.005339603291820125,0.027838882578918957,0.10347063347971923,0.018104308536645033,0.0015175462049036024,0.03380958706145392,0.11403593374785811,0.019711009798984613,0.03670379181305185,0.00802838453289379,0.06846378070109159,0.0706753179085908,0.01789390801578804,0.005732668056252426,0.0579833273988539,0.04209957390183043,0.014027661206710104,0.00038996669139977153,0.0709293433501097,0.2579129778500241,0.011865429616725022,0.005441904924451075,0.05221822146001769,0.46082923414638866,0.017409170334151385,0.0087593514280504,0.13862380492853832,0.43122141458544644,0.04207763034917916,0.008628090789734894
500050.00500050007,0.12620469924427982,0.058963939595480575,0.005901913663800567,0.028395311704435024,0.1020541326372653,0.01870493817392946,0.0021809188450217266,0.034143765455440185,0.11382215143011261,0.018258027037671317,0.036150159288231794,0.008544789383804003,0.0673339097018976,0.0694004707560439,0.018404028493507415,0.005616108837498153,0.05871565918924568,0.04229013726481012,0.01431469082923721,0.0005489302323055839,0.07281370126366521,0.2586813970999396,0.011476611201544801,0.005880270089752463,0.05670952698774706,0.46212535931312454,0.017298328431798085,0.008761272171225284,0.1401152600029944,0.43257296554151586,0.042214921736389716,0.008675003050515898
333366.6700003334,0.12221755588344116,0.05754307821262875,0.004407408548374478,0.02799078088598989,0.10386864545029015,0.018973499494777495,0.0012789356757738045,0.03376003097214416,0.11348308300399608,0.018961007196809963,0.03686248355534731,0.00816406913557127,0.06455378138310386,0.0700911150663378,0.0183043767876093,0.005680920172155036,0.060791106515185475,0.043608008912391555,0.014133834895983206,0.001014916184617717,0.07597189391613034,0.2602082455977936,0.012009653815888541,0.005498282944471705,0.06461491636818029,0.4643129488746644,0.017332076181014094,0.008789486014332453,0.1435830930374428,0.43479067715439085,0.04216836359943084,0.008675506203219928
250025.00250025003,0.11266344457019249,0.0667366124839314,0.003508919866088661,0.027839282949205683,0.1057318537867589,0.019023299401278098,0.0010388069548996418,0.03365549070461077,0.11365384502273818,0.018426084665288524,0.03693687162193715,0.007972861533807649,0.06906230469185798,0.07355793191131357,0.018294469794291605,0.005812959899224431,0.05846379679208768,0.041224711538576105,0.01416629689846008,0.001333632722598689,0.08029935473980701,0.26229529527641654,0.011902446481203326,0.0054351087701441985,0.07418111252979655,0.46713783766415024,0.017287182867216845,0.00876896436076298,0.1487559840584849,0.43787087292005344,0.042203745794886165,0.008736429212989802
200020.0020002,0.11276599192476253,0.052691121607207604,0.005473878101706229,0.02834635477928726,0.10549774369643089,0.021530257582295348,0.0015325578772954732,0.03356933255134561,0.11378378746523499,0.017574345636544638,0.03684446091420708,0.00796659406746499,0.06846721952918897,0.06917476776819918,0.018356673238435164,0.005962175228707799,0.058933052198205306,0.04644884358917779,0.014274794831945279,0.0016897356872558598,0.08574618941041565,0.26500764886795847,0.011917219637083084,0.005381419335193965,0.08523871305253267,0.4709105307258421,0.017282091574240144,0.008776521141111748,0.15539377849248365,0.44190233698766984,0.04223149149092756,0.008798584984340838
166683.3350001667,0.10628811954907152,0.04593312595911833,0.007484341569541671,0.028015500822195706,0.1083061708207496,0.021667466502109108,0.002167918270051162,0.03404807284165162,0.11373947701427098,0.017726083140358066,0.03670996212612035,0.008447911235086416,0.06738903505522459,0.0733233473564828,0.018470760507383194,0.005977927932129959,0.06169572452546372,0.04456410744264076,0.014439427269751937,0.002094547411895205,0.0919227454798685,0.26843313458609064,0.011863152754282477,0.005467117003067488,0.09752664526396157,0.4757594030933939,0.017242555480622673,0.008830801013934266,0.16328900886699108,0.4468240128223308,0.04228693984837252,0.008810846259543153
142871.4300001429,0.09617009180510358,0.052154707713940644,0.005188803235709764,0.026640598181155908,0.1102251672002459,0.02154470019665249,0.002242434977348318,0.034879411701216605,0.11335327947506445,0.01642582942198079,0.03746361822863207,0.009335529263369939,0.06633671808941667,0.07289095827455828,0.018704647339163674,0.006100835887702658,0.062375823412842826,0.04786453734963771,0.014603194188597497,0.0025136515243277357,0.09908054422641162,0.27266940646106874,0.011938402997485486,0.005573763255556904,0.11089623113252989,0.4816265350505373,0.017077392383988654,0.00891391748176942,0.17257594166705487,0.4528248543096456,0.042459161577324905,0.00885957752741031
125012.50125012502,0.07495378976787598,0.03447690724654417,0.00367430908522625,0.027097097259382523,0.11346331138517717,0.02219211624074936,0.0019788393265286527,0.034224634580341425,0.11520548331756697,0.014664221143630524,0.036670734834610884,0.008614184003818475,0.0666731594674466,0.07806064403750501,0.01799606868178965,0.006081107415554312,0.0641205925364681,0.045303660333668165,0.013878079387910214,0.0020530217719306526,0.10681814992764788,0.2777440675490126,0.011922023813922043,0.00546330834090112,0.12500219255732065,0.48841862550977433,0.01750221637181374,0.008790583996233378,0.18312060398733654,0.45995569558884575,0.04214599129244998,0.008937281913315167
111122.22333344446,0.0587396950511051,0.04362429094233449,0.007401895502729757,0.023868856619896853,0.11504398714214213,0.021461142948274146,0.0021205177054662333,0.034316491406710614,0.11347770955170318,0.014290905444697759,0.037287099143082605,0.008564402964486899,0.07081322092044585,0.07410432685005316,0.018844040791186054,0.006808205155652355,0.06249852981136413,0.05127211988366366,0.014807811153374439,0.003284607882724763,0.11599352736930363,0.28374993877893995,0.01196950012525946,0.005387534328199464,0.14027227161248432,0.496536207275676,0.01706381927865031,0.008634301791303423,0.19529781298796445,0.4684240993939609,0.042560532790407085,0.009330306333905311
