Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft,Planet 6 h fft,Planet 6 k fft,Planet 6 p fft,Planet 6 q fft,Planet 7 h fft,Planet 7 k fft,Planet 7 p fft,Planet 7 q fft,Planet 8 h fft,Planet 8 k fft,Planet 8 p fft,Planet 8 q fft
inf,0.004809727303712784,0.034635238968290946,2.602891578328891,2.1202963265470767,0.003963824442083387,0.026216677042798984,2.598146377965488,2.1285201638944518,0.00788494393693489,0.03702894133883003,2.5948616669755955,2.129284881431849,0.07397147900775475,0.0929213550856833,2.598376905957271,2.1221455626486723,0.041329371901911216,0.05938638192152712,2.5955889822032523,2.1235880320870484,0.30778855540642325,0.045629634104743334,2.6087128636291514,2.0906747524767244,1.2107982200810739,0.44053002498137106,2.616367714451837,1.9174039492737194,1.2728604508769905,0.16854664899744748,2.7550988019743645,1.5312155349131564
1000100.0100010001,0.012946359954713887,0.031271686032286486,0.002135680350822365,0.006930150306028024,0.007744013490684258,0.04052615149245673,0.0030815476344298797,0.015166077860440157,0.035401542505529994,0.039250291605435986,0.006220375188958284,0.01589821514559923,0.06404870257836713,0.09057391104108295,0.0024985136358652077,0.008984477153637134,0.060637952800342204,0.10800144277924276,0.004933168203775983,0.010025006496559314,0.3344029224866995,0.04387674012844924,0.008325141089898952,0.022892023315355874,1.2382799761951002,0.460986022746637,0.03564026245633724,0.2000243263992726,1.3037996797480427,0.23015467422360472,0.16774683622988587,0.5889998164273231
500050.00500050007,0.018052583535476115,0.026416020905355334,0.0031399108849701827,0.007146130651127482,0.00638684674519796,0.051512841043543055,0.004211905799231548,0.01536166124248018,0.00870438355657289,0.018831119610427823,0.007177455975561493,0.0161132480347455,0.055589477615338084,0.07033800678891217,0.0029076726949613576,0.010069605079355047,0.04072362965612693,0.1312935091885389,0.005267767627078347,0.011327538698453377,0.3579146060286413,0.04197362269435073,0.008496925836265629,0.022782284590669704,1.2896472862026478,0.5239041941377017,0.0688712109951923,0.21221395656145475,1.3687852968123175,0.365933996006924,0.20509417394358984,0.6100100490640099
333366.6700003334,0.01335371749138915,0.025998270195941087,0.005024240556107734,0.007633605944979186,0.004351598846296233,0.04223603689960392,0.005600110942304555,0.015721118250326505,0.008448975273552723,0.029639325132008617,0.007987466762633363,0.016247215964362897,0.039442322352112535,0.03623754405377435,0.0041759747119294414,0.012109101821616628,0.017265298012412774,0.12200289344892898,0.0068992612412716765,0.013944913557491093,0.3414255021571929,0.034129179897702415,0.008183103853154435,0.022241285566985826,1.342602898139202,0.6067007243441008,0.10893177182350866,0.2344010992469112,1.447384461376493,0.5273048339710816,0.2638615815645826,0.6481621885439307
250025.00250025003,0.007198650713555005,0.02815249037143945,0.006778391928223274,0.008466792141967475,0.005218705752341525,0.03582372281603618,0.007258797546121608,0.016299597503535303,0.02706146019113893,0.040882534549512205,0.009301351494808966,0.016486892019417953,0.04459260595504125,0.054216468562349476,0.006540020236423052,0.015060326017660955,0.054638021935900796,0.13481342176133623,0.009223034459447174,0.01626790223998346,0.3347037918758504,0.04099474244213394,0.007971674861356894,0.02165704664672004,1.437821953133063,0.7175029611287209,0.16056595580871902,0.27116278610639843,1.584917801228335,0.7295025206427483,0.34801426293219767,0.7107159751753065
200020.0020002,0.013648789533255155,0.02938046629795757,0.009347064812960595,0.010228043774687709,0.009545337084772969,0.04324659468599498,0.01013772639920292,0.0181890960293322,0.006122981749218267,0.02195611673734479,0.011820796941892718,0.018112535638352804,0.028029124620838352,0.11356922528553763,0.009246257132723616,0.017964366605545155,0.07080848699397743,0.1702174634312685,0.009760220872458359,0.019836446321762242,0.35630131318951597,0.07017877881616677,0.008187597351784839,0.021374753850933133,1.6203490498144653,0.9145242335850058,0.2350624009523547,0.3311702618259142,1.8378946582208047,1.041299774765679,0.47108586767591293,0.8134304548655478
166683.3350001667,0.01585955435993101,0.028884847531775046,0.013851993471885855,0.014413656664906255,0.009811029295544615,0.042463969832306075,0.014457293168008907,0.02231995562959185,0.01578403270747331,0.030179488424544706,0.015915331479014003,0.022457705994520717,0.05219718269812528,0.08453728383554562,0.013525974557448963,0.021179110214376594,0.05829530778015755,0.16366166790896963,0.014016664734516763,0.022738446371956492,0.35901246607833953,0.08886527788878176,0.008199277676852147,0.021537671326618487,1.9021280326363408,1.2359202590173284,0.35063501979009304,0.4383999257788127,2.240692464452923,1.5091462582161461,0.6680779754735148,0.9905458492502004
142871.4300001429,0.01121604715710086,0.028760932829196745,0.021391444522530022,0.022524645965236803,0.009673811950714862,0.029831670952744718,0.022027811328219248,0.030013777431458336,0.01895680909232439,0.04376779837163402,0.023032521256006452,0.030273752996430214,0.07708911736226358,0.03213438904896408,0.02214345523663723,0.027996110930604556,0.01503892131955493,0.1504971214951253,0.022399051537236182,0.030965669347049998,0.3484063355933057,0.09372577637973731,0.007946475094770682,0.021607475373284103,2.385741589284164,1.7513096521396398,0.5693300930225293,0.6486366462422971,2.9464665382164736,2.268809437734594,1.023123460490203,1.3292100916489193
125012.50125012502,0.010274708797799983,0.02867162820108779,0.0416487835718082,0.042704146484720366,0.009583440602643184,0.033250793279919796,0.04229509225844213,0.050089957959232344,0.016074940493231608,0.03304706426191147,0.04287494198148468,0.0502042948688084,0.04090945934713154,0.02369192272819892,0.04294262720885131,0.04797507286755655,0.08108089476866955,0.155789339139544,0.0428344553550707,0.05064170734845234,0.3958080831032741,0.12344637060357412,0.008086402925177656,0.021354976656785873,3.597493044474431,2.9674541136619106,1.1349140521132774,1.2066400107516064,4.703768957614021,4.059525729521886,1.9464757648914144,2.2363815421203026
111122.22333344446,0.016601079474618533,0.026977106090452365,0.2280977615925624,0.22885938092678357,0.01776968113995611,0.049105619991631475,0.22837816907280398,0.23584578620293528,0.03148675352803895,0.015320722830183243,0.22783666127338295,0.23495299259184121,0.04094660929900479,0.03997384125887135,0.22428127831708183,0.2290055148642085,0.1085046927987162,0.14771450843210296,0.2154249386976884,0.22252468927622468,0.5843376300027862,0.30023799557159525,0.00841799091377371,0.021331369137752937,9.718227909555768,9.096464380189104,6.3042702452726385,6.369562074039261,13.643500226045292,13.031900290064574,10.272092460912516,10.546693406591226
