Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft
inf,0.5673356966694232,0.9429473117665783,1.441360329850744,5810.658907554493,0.6220395697812964,0.8437572168438295,1.488890186977788,5811.358340930852,0.9916068213943455,0.840923756426492,1.4676102375919338,5811.578869657719,189.7123814980179,93.73704058972629,0.6948244206066065,5816.344433023089
1000100.0100010001,0.7406599516601624,1.7075160124667805,2.9690833340141585,3.324855503489244,0.8177552673714679,1.69879265215454,2.9996019377564545,3.360838414381667,0.6213488460812949,1.741263680125209,2.981703043888798,3.3261248190628554,133.07217141516952,179.66959175422838,1.4095569447325402,1.5767909241182338
500050.00500050007,0.3197102107126749,1.4122580706515364,19.351138792829307,15.055862714993237,0.3752981029917827,1.347745754142087,19.301803220189825,14.997060067244556,0.18549678954797122,1.3642614859469469,19.282314839590377,15.002456617546251,35.76233107612428,62.64745150522308,9.107261201382443,7.0812483025748465
333366.6700003334,0.4993713715697394,1.1816065699415355,2.9194901269038835,1.8442892877114085,0.27907391240968016,1.3583142258492416,2.899508398639729,1.807539373661378,0.16261543684483223,1.2814735966323116,2.901332014445379,1.8291829233720591,20.69035786390332,38.81989555707246,1.3699308989646084,0.8594655910789168
250025.00250025003,0.3166424264324361,1.3573692164989017,1.695466061050652,0.9634759985613385,0.30560299834344057,1.3139885494124104,1.6802453524051268,0.9144877806127265,0.11623152831880236,1.2750378798132038,1.6827806102187604,0.9423412608124176,14.83633329423275,28.66724717281079,0.7943920140026152,0.4401835093741976
200020.0020002,0.1934600475777603,1.2497638523977255,1.2243946811215063,0.6371292119044344,0.2956700883572036,1.2827948378371374,1.2122767653191946,0.616144961086339,0.23616054185874139,1.383177158387024,1.2144373579097625,0.6309259279649883,11.607476173107246,22.747651890629093,0.5732589789931914,0.2948226475730594
166683.3350001667,0.2325624374866947,1.286823059283604,0.9690180666784995,0.48354892365897467,0.3166628911099683,1.2933706943823904,0.9582733479898667,0.46297001598525045,0.20006976497605564,1.3396641284868207,0.9601042127332637,0.4768517949410754,9.555210508716172,18.871283775405878,0.4532315440741316,0.22233010435052972
142871.4300001429,2.3975991156800873,2.551517151165578,0.806836190564012,0.3919323728007655,0.7120553403102662,1.4951805634105912,0.7965109610239338,0.3722136301674852,0.6020394586609114,1.3031740085768473,0.7984906108509073,0.3847343862254351,8.129087174980253,16.13125922001176,0.3768559157195751,0.17914423157177048
125012.50125012502,0.4471155729419878,1.4007047056439905,0.6892904047160068,0.3269574066763914,0.29709860293638213,1.2999315196608325,0.6826118013627767,0.31223805141016764,0.20022082573928898,1.3286018456630504,0.683964056425622,0.32299218563225424,7.078173684768917,14.08969746329994,0.3227849981334357,0.15019615437314013
111122.22333344446,0.3994814218910396,1.3989998921176106,0.6064900012385215,0.28412975961404613,0.32140389958756727,1.3029908051999481,0.5991286017969484,0.26930297487062027,0.22430056499035345,1.3359720305817062,0.6002736006213008,0.27942471458201873,6.270508770862576,12.508894547727587,0.28337461395985686,0.12979010788925158
