Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft,Planet 6 h fft,Planet 6 k fft,Planet 6 p fft,Planet 6 q fft,Planet 7 h fft,Planet 7 k fft,Planet 7 p fft,Planet 7 q fft,Planet 8 h fft,Planet 8 k fft,Planet 8 p fft,Planet 8 q fft,Planet 9 h fft,Planet 9 k fft,Planet 9 p fft,Planet 9 q fft
inf,0.13914679451722678,0.057184549823676836,28.466055626906094,39.23342828508371,0.1642092145139483,0.015099754141248683,28.4621784350498,39.22097399351864,0.08692353016857264,0.05993170834891632,28.45109862197259,39.23761640450676,0.07851115449296645,0.24110317378850055,28.44824790481954,39.26568671169067,0.12288902364847581,0.180463037018232,28.376468506268978,39.2815808331165,0.06790668435984096,0.11181341217922797,28.284411956071153,39.37589565171161,0.2774191496239765,0.15599544960608414,27.70394695203865,39.84110918428676,0.03510037483539451,0.29873576969439586,26.93377001601324,39.51521062459315,2.8244214341155542,2.0808874878993318,26.969122561463386,40.48046271042368
1000100.0100010001,0.1408213287903744,0.054701262584140604,0.181492852449714,0.14380760478579785,0.1109311230990368,0.0910554571942881,0.17929172694458062,0.15253290068201814,0.07804928927442054,0.06714112110370375,0.167638071659338,0.1388153469461915,0.07931179031780924,0.23978138530615462,0.16353483545491423,0.111514962910063,0.12144312465738132,0.18017726302389078,0.09222103311108222,0.0941564042452125,0.0636209311491138,0.1127992783478777,0.007539696496321495,0.009091597093073053,0.20905434985326174,0.20435444037898529,0.5741948931442584,0.4693294399168589,0.31532438350353464,0.061094742026969955,1.3228492508119052,0.18822817224304397,2.8849260605552147,2.1275807233311177,1.3313320825878148,1.1306955495325832
500050.00500050007,0.14038345175660585,0.05624271025434076,0.18741780410146214,0.15086718980858962,0.11196543377791855,0.057162145670639306,0.18596552467786392,0.15963657847535995,0.09340590441008752,0.06166124126747444,0.17342767524263716,0.14601559131206251,0.078746342435571,0.24061797376461302,0.1691583585579486,0.11847277647007319,0.12332469423331836,0.17873158868954048,0.09826564783914211,0.1005187770672434,0.057054529446872435,0.11349995232657431,0.014570269782053417,0.01452553473772224,0.26183114161029986,0.16895049636913426,0.584356708898892,0.4607867089624869,0.2565804709821973,0.22036247221836042,1.2950188654129284,0.27898911155602607,3.046756867744724,2.2824483702835434,1.4065000265822802,1.215675375820913
333366.6700003334,0.1390788066558156,0.05617616671779199,0.2009264448409266,0.161371810847321,0.15142783536060864,0.055058752985857204,0.199383655463932,0.16950524646937656,0.08424334485363176,0.05968256954782544,0.18706670320269742,0.15641877445253052,0.07813177895549098,0.23921208442676944,0.1818715787321287,0.1290285506696636,0.12070712739801633,0.17810350516391388,0.11001823764031614,0.10954467956795544,0.058200307708667715,0.1146572320307604,0.02533943266473233,0.03282904267814405,0.2796149333528291,0.2144053180413414,0.5880249799007884,0.4699579069881036,0.28765540879418694,0.2696501021463726,1.3098258474647344,0.3086856835356142,3.3324441217069447,2.6182915017176294,1.5843821895474992,1.374150653963786
250025.00250025003,0.14074515389829562,0.054564824621962375,0.21510078107686267,0.17728348278076794,0.09429830836320073,0.0817031634634915,0.21340825048973125,0.18555855706140234,0.07845203913531072,0.06329772156484315,0.20104727107958487,0.17218866921449216,0.0772554491910263,0.2395116794960412,0.19495670340024313,0.14454207089554927,0.1177604300297216,0.17672648609663805,0.12282345498545436,0.12333274421188291,0.057709120564359166,0.12100777394503205,0.035937949833371126,0.04249550950565617,0.296890809165182,0.2375010778125785,0.6044014137902276,0.4784854262021075,0.38785847941855217,0.2707553909654743,1.239854361374569,0.2864244332984323,3.81068252045693,3.1341439694421047,1.7628088324642206,1.5744013808670076
200020.0020002,0.13861592858611696,0.05688263023897127,0.26479149386406065,0.2236927299662018,0.14868087854099757,0.01766292751801647,0.2630283002723128,0.23089262907976066,0.08704955985800376,0.06998630161639309,0.25093543700182774,0.21847062836865472,0.0745113201700824,0.23758400733198362,0.2426762907206386,0.19042936656102197,0.11383325895394066,0.17376574819521046,0.17290263139767184,0.16932503404876134,0.04912003126125218,0.13302136529750747,0.060367013199578344,0.06469401783597892,0.36957533784755625,0.30103059079539446,0.6700004064770462,0.5013029256924106,0.3798912780757417,0.4011865321979863,1.522524500673471,0.6059322416994587,4.6976543630338075,4.051903472695222,2.2906798185679906,2.0923568140944586
166683.3350001667,0.13826591205684094,0.053600536750173476,0.31249083185904064,0.2853829012503763,0.13798809922039815,0.0992217232320705,0.3104754153718121,0.2926427554110368,0.07579966705018211,0.06247162879971917,0.2987086571377928,0.2795675521566221,0.07243761653031469,0.23566943338097934,0.2867227457221302,0.24871970414232913,0.10704193865552221,0.16918667791305106,0.21057339903627345,0.21980241695048958,0.03866766771891451,0.14717718654504344,0.10966903456350358,0.12054866054698828,0.4893371937209892,0.4270026893472534,0.6446040628298515,0.4697280381073212,0.41534300650673034,0.5919525223843322,1.3495309544996335,0.9980604311935914,6.187311475694714,5.588140991281327,2.964738754521972,2.848939013189345
142871.4300001429,0.1383090687509823,0.05379364460013705,0.46894968678646765,0.4363535057611854,0.07309184153081433,0.053339154700150826,0.4670418079164965,0.44298434498016603,0.08074778654931579,0.06597204813928356,0.4541125980078954,0.42958718205752466,0.06273853466045909,0.22889255275675116,0.43492383515916183,0.39231210162077024,0.09146106170865193,0.15931474050148314,0.3499582712396062,0.35222775141708373,0.07306527319814393,0.19729234141236368,0.2178550407511201,0.22399793114410413,0.7640416451462348,0.7066518457370725,0.6502129236548033,0.5132063457836602,0.9263590422267769,0.9246140402009889,2.143021904703658,1.30976429747458,9.976389547207932,9.396649319568674,4.807384843074581,4.657962760415933
125012.50125012502,0.12749273427155516,0.04808891835886123,1.0248642122970584,0.9909952876835176,0.15185720414004822,0.05788104764385702,1.0217340559750974,0.995455254453741,0.07326676319322097,0.05024725540842638,1.0062797276731048,0.9800227037240554,0.03928885906694834,0.20788830947571738,0.9598007194780013,0.9168271128723481,0.07838134753429335,0.149488391445728,0.8346799707653894,0.8338508678600212,0.31020206504763964,0.4285428735715379,0.6082898353701027,0.6109347413251013,2.021874752146343,2.018053386913731,0.7465383653021346,0.6272155938418569,2.4210559741226634,2.1900660065787503,3.623043103145788,2.6643374054622,26.615017778203384,26.066103918171656,11.460893346079546,11.302937901139943
111122.22333344446,0.16117103394065352,0.0727260885817419,2.0251525352350956,2.0542523826813186,0.11918611302957283,0.1131216749843738,2.022105206915889,2.045432156987419,0.1071754871186689,0.08571723138133452,2.0191201746901055,2.041000372151252,0.18164485173412107,0.31696345130433856,1.9205658360591786,1.9570937704099909,0.3313943380026262,0.35788277899693405,1.816254480421907,1.8116046930371372,0.5995956831080584,0.4935503084064957,1.5312520554931843,1.5182252969270202,2.621952243782303,2.6850863997384353,0.336374773493883,0.30675560086558806,3.202495769072115,3.031903697951819,5.072209318341524,5.537347118121681,34.57490474857777,35.09037325148556,24.86408708672567,24.999337761130064
