Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft
inf,0.2838787896815883,2.869504835611707,37.74201050378194,22.074526795863537,0.30021134781113346,1.2444467225290174,37.761852009672666,21.786657023713396,0.5341485230675256,0.23659513827216783,37.78001629001531,21.589734553566657,0.7798632478312667,2.2249387949183452,38.0632486207966,20.397103446187106,13.80413600904869,0.6072317032160952,50.66262179601117,26.15523273647787
1000100.0100010001,0.9865986332314975,1.6855387547059753,1.3823639993663241,0.312229306715241,0.6930297809783489,0.4792126045359968,1.3565977335204997,0.19209952203845157,0.5706272301080354,1.0795918558132218,1.3464555548641206,0.29705415159835585,0.9502931996287922,1.8039885017288873,1.0887503485084729,1.4683738226014356,14.222347911502299,2.247049247285062,11.757909415366964,4.677429803573116
500050.00500050007,0.5990931020344725,2.014812054979956,1.4656970795950806,0.4443176791800121,0.46108342999279467,0.6620634818077327,1.449838428566505,0.3801792453058276,0.3899870533781316,0.844767111342386,1.4381498084034785,0.4612808905234658,0.9000361989965179,1.924940183846836,1.13183856120183,1.481194560170165,15.214754983268884,4.598462786126564,12.462812067253694,5.7001858994284955
333366.6700003334,0.5470975793631425,2.070850328134888,1.6255628207889876,0.6601017871183767,0.4180641810273232,0.6749916610277074,1.5999451980326493,0.6301599156139109,0.31579733851528796,0.8164780578138946,1.5892893023503665,0.6951130830077373,0.9593649380780992,1.9353060426619604,1.266373765711217,1.57363668075081,17.300828997633992,7.793315630451856,13.81945719807525,7.470819337958827
250025.00250025003,0.5036735341656801,2.1097481262334736,1.9131665350589804,0.994384404578365,0.35051755732824413,0.7017122646706552,1.8802993578607263,0.9847018554551684,0.24462627541346132,0.8145850848757106,1.8635433259724774,1.0400041556108506,1.0801105006155713,1.957860700504453,1.5060148756368852,1.7560258134355218,21.47286416228047,12.803401113810127,16.273641012847307,10.333007085708719
200020.0020002,0.41820717625898346,2.1417230705493897,2.4540898415052177,1.5803118634240163,0.247882805911982,0.794401921868955,2.402089284984525,1.5743665376402762,0.07296123702860773,0.8620668637260329,2.377581308325435,1.623406478043535,1.3657864587312232,1.9804441498993526,1.9526880347412439,2.13045584332731,31.043539930660444,23.088208030482857,20.869841739436747,15.393262276030955
166683.3350001667,0.35620524201961384,2.2988401655417885,3.5642430783149055,2.7150198334049747,0.45718047896701935,1.2054638497046004,3.4773248606267657,2.714178401935705,0.5727773761803869,1.271844736866608,3.437913729897854,2.765968978618265,2.471022473749977,2.4635839775336987,2.8637228216821127,2.9718931067485257,67.94674701792752,60.632364792922885,30.30125788242846,25.498926797204454
142871.4300001429,2.7833703030503507,2.862340172259705,10.840669841536572,10.052935119049684,3.674997050894143,3.273061274976199,10.453098272840538,9.721537496987422,3.7636906309225107,3.4825073479031508,10.322873472014432,9.64660549121761,4.36330711360439,5.7853003291875496,8.668474725530304,8.625090987701789,173.51037945535217,180.3235725908205,91.37201568227287,86.29346632626817
125012.50125012502,1.2914979791177792,2.0536261007518934,12.368487596805144,13.138908646291501,1.353124098915721,0.9049490313887342,11.786031356999665,12.469146407792694,1.023569094594054,1.2386263361023095,11.613282327150413,12.233236483141487,0.5935592930295057,2.4575990249486597,9.956793513736098,10.138590916406494,30.04019059973619,36.43818763639663,103.65079103692332,108.28551113525278
111122.22333344446,0.9724490915875161,2.114934415510971,3.6679793639035174,4.416729941592612,0.9752318543125124,0.9033359348260337,3.447764256717619,4.101450982353295,0.9744747842328623,0.9531424115138822,3.3874692998110842,3.9710147949565555,0.45006262945240155,2.302850387878319,2.9450682051901333,3.2454709264588564,17.34954117248068,23.267054076121525,30.415048539310096,34.73531033959943
