Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft
inf,0.82724626353512,2.8905408586823556,34.050669855053854,9617.433221271976,1.0051170719587046,3.781501820581215,34.64882992172943,9621.802980677527,0.41920662841552847,2.6379004643171715,34.58972317027205,9621.136269053572,6.163071239879043,32.33462614409279,30.06394877470174,9627.100726701872,2.729221389650719,47.34561809426337,39.733681791214025,9626.908055438793
1000100.0100010001,0.8382618476467292,2.731391968521448,69.95735588627979,14.22057517961721,1.0339600604761392,3.55642206653254,70.2762219176822,14.132137454837336,0.41395809159706953,2.4520776854547854,70.16019569012163,14.112664968124733,41.01544212180134,57.956492639191964,61.95782153298405,12.674962970646842,49.582388627184706,78.71650450106688,80.23667170996428,16.049642432338388
500050.00500050007,1.0815856164833806,3.4816936029271286,38.20451078634827,13.655864010854932,1.3727646078674682,4.630121929338172,37.129905598203706,13.543532316194197,0.7647399312945867,3.271064594765973,37.07668464668398,13.515241616902811,72.56388030004136,60.294856274191055,34.09775715378266,12.132480210775762,86.64585979920375,65.2137833362574,41.90479261764596,15.392197129598866
333366.6700003334,1.0112564462755327,3.246837044662152,12.182317836367483,5.7935831544572265,1.207801692741364,4.283331506642656,11.34673364149794,5.738393603248198,0.6467771342936026,3.0424907885928505,11.323973848146762,5.7181135295979795,28.183366466021468,18.551691475687537,10.96209981351156,5.182470382464568,30.75668886752078,13.749988947195927,12.621756425401754,6.49910821991647
250025.00250025003,1.0983000755872363,3.23386890777793,6.925188943957314,3.8579774954172454,1.2877884099308483,4.267033097812585,6.170990135776266,3.8141255067686664,0.6807650722049204,3.0090610479243627,6.1254447953497575,3.7882665653753818,20.304727765772608,12.399031982786932,6.288210379961173,3.4928569477734426,19.635848649175134,5.612424221386488,6.765941862701534,4.2924728896076525
200020.0020002,1.2315309702129957,3.2615176922073115,4.814192897313686,2.936408761880264,1.3902015395922886,4.308036276586997,4.1159911241025,2.8989053577412762,0.7798043819413009,3.0603727575598385,4.052984966405244,2.8777742048249038,17.766186564404016,10.973416443824707,4.430204471126176,2.7140235907026193,14.338925278580334,2.948827849413309,4.4719517886449704,3.2324528331913935
166683.3350001667,1.44477876259895,3.296408975840012,3.698007408270428,2.3833430383566805,1.511594205396071,4.374796384506613,3.051957691731001,2.352113155030718,0.9093153812360097,3.0975537305478436,3.007397683906291,2.346429449178708,17.637549333751448,11.683468947101842,3.5144551303084626,2.278006743231907,11.14613337801896,3.1056560468286922,3.32472651790705,2.5881536225082793
142871.4300001429,2.0602024664154373,3.416702777626016,2.9834637359470046,2.012242408664098,1.7018180853489333,4.477701251272177,2.39564583171279,1.9866997021013812,1.043126583020548,3.1537890088564855,2.453295112030765,1.9990677744384335,19.877079534624414,14.526226981924983,3.0379905505833307,2.0330850710681565,9.160191916305688,4.9089017447963705,2.7034397691765197,2.1380431400564803
125012.50125012502,1.178818090293854,4.01229893537902,2.5459610008225577,1.7556997299804187,1.8844512509597735,4.642035347856946,1.9770633837913167,1.7277131243366242,1.1441489627913,3.2649171594512993,2.0606561329258257,1.7298386741660037,26.910036122928364,22.061784991702616,3.028812244219108,1.9160832431101502,9.438563626420496,8.909527476955457,2.4035286033273846,1.79134230976853
111122.22333344446,1.603319241065144,3.894916340530432,2.322709012079377,1.5865851397584878,2.3147150116530333,4.929746114791977,1.7058026048487567,1.5475579133288972,1.516374262782938,3.524585813899238,1.607955887835236,1.5171535863250984,56.536470985743726,51.90581674582179,3.7446199198068397,1.9631507722680557,20.211744837189542,22.81790354659413,2.552821635557989,1.5515664529186808
100010.0010001,0.9667359224160844,3.2312131887424114,2.0682523345340966,1.4408664489812597,1.1865987683382397,4.1190049798239565,1.4705575465510692,1.4163657567582695,0.8665244057729544,2.9289127474718897,1.6341078414932164,1.4415173211728602,120.87721988201992,124.86726951006686,8.265574293455419,3.2617723291935663,61.89852589365431,57.952761038498146,4.306055889933438,0.7721946724865592
90918.18272736366,1.6372004543763339,3.7499276105734274,1.7528255023989785,1.0994979799127034,2.1206936705873907,4.778054375365409,1.5323604889690272,1.0794190239336647,1.4300384619040003,3.380426005487846,1.4501154129257994,1.0930049636004864,24.742410875203657,28.430437257237962,15.859436265335624,3.4179300851348344,17.618619493758246,13.49502202255929,7.864148905015156,3.4215478007186806
83341.66750008335,1.9447524949896982,3.968909390626985,1.6542647036351679,1.1069344172529951,2.476301542390652,5.049398372075039,1.2290794485466496,1.0792987117629949,1.7029437161082315,3.614548716263006,1.1696850413210718,1.0841990436528388,12.959939345373973,16.41220462194157,4.1666902351505355,0.5429007886472895,12.216207802747643,7.925044639813887,2.1968788294875563,1.7715384625644781
