Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft,Planet 6 h fft,Planet 6 k fft,Planet 6 p fft,Planet 6 q fft,Planet 7 h fft,Planet 7 k fft,Planet 7 p fft,Planet 7 q fft
inf,0.1952084355843407,0.6079126422346267,3.4079017434868057,22.33613047669177,0.3654036892840192,0.46868655395168096,3.3976284120799845,22.282002052025824,0.3537859079374702,0.49977929355672635,3.4055973836997806,22.262929114439558,0.379635108053794,0.43103921866415024,3.387544949257949,22.30608989993701,1.207972350665206,0.2501882084132815,3.340082972772916,22.27953268180494,1.3443748367214037,0.33510831112610395,3.3321065040133266,22.29743608617364,1.9180835710569626,0.4974975458952726,3.224602173451917,22.196700313390394
1000100.0100010001,0.19024366470212203,0.5951530758376159,0.07368717870551114,0.061262856439415876,0.351344558800717,0.5012999626367057,0.06592546756841985,0.00793402242198783,0.369022381787335,0.4942128649294242,0.07162349219140614,0.012759277609427832,0.3798488721902527,0.4285877296582097,0.05397844493235215,0.03076870108852557,1.2116625431449004,0.261270433778002,0.00649672885472232,0.004042493295760143,1.348544025548767,0.3450198460900515,0.0015162735254442958,0.021917251693333632,1.9243092979370273,0.5125161333514087,0.10909322854303341,0.07891178987560707
500050.00500050007,0.16912337995780818,0.5999316674343232,0.07502159805298454,0.06086436502281429,0.36603488310648313,0.4910797178832613,0.06495839189304084,0.00913120443532465,0.3844201273999335,0.5040895584958799,0.072076810424991,0.01316553089658966,0.3902143356739735,0.43059569492312727,0.05412083096549896,0.030974307097947188,1.2273379071954407,0.2912936020445393,0.0065185647717645925,0.004096146848553051,1.3651563372397986,0.3727802523930978,0.0016113213327624552,0.021953039802641853,1.9458825382738296,0.5555758269998946,0.10943914295306047,0.07925171432727766
333366.6700003334,0.1978934540564347,0.5738739653575339,0.07427775762774269,0.06157789208577051,0.3791242388011233,0.5447698922085457,0.06668299693256478,0.010668772962894727,0.3968363923643766,0.4939269518515387,0.07208861793610487,0.013734443535465038,0.39828173616621654,0.4431076032260888,0.05448512637324972,0.031292332257549085,1.249726169927899,0.33760959335694524,0.00656144213902056,0.004111386642888988,1.3895555110220774,0.4166923564137487,0.0017426527556430366,0.021947932686205394,1.9733908113110785,0.6269525986690986,0.1100080711636774,0.0798889189909644
250025.00250025003,0.189216699523948,0.6596494924166743,0.07539817270672688,0.06276584278431743,0.3845601828625551,0.5469190713249554,0.06659080073199786,0.011490464444733796,0.4206646467520155,0.4780406113273556,0.07275195075317209,0.014506751415029287,0.4236727127750352,0.4419431913532935,0.05487542782110352,0.03185777743004039,1.284149248495094,0.40324396489207026,0.0066078227527611565,0.004197124014328518,1.4260572558621643,0.481675271965066,0.0019189081650087124,0.021995786346591457,2.062180477263862,0.7069545898937425,0.11081316165158624,0.08073072554723333
200020.0020002,0.33553637866170655,0.5892466484359485,0.075780145118314,0.0625558102556731,0.425153881486862,0.524078246639823,0.06691813386659566,0.013138652315140692,0.40207407609927304,0.5373467088814351,0.0735129942111335,0.015796505983956786,0.4306232051291412,0.46706548801799974,0.055402949843805664,0.032691091927792904,1.324507557480538,0.4829454866528531,0.006704765222151784,0.0042559618307110485,1.4708537992747617,0.5611470132641903,0.0021178830394555197,0.022033381201577443,2.120035052737731,0.8293640534000563,0.1118242096558532,0.08186837806113803
166683.3350001667,0.3084364111865468,0.6628698804318884,0.07854455549013081,0.06470722576088694,0.473563806690953,0.5118246705344119,0.06669247256232065,0.01467537839997009,0.4466151950395652,0.5507873368427886,0.07442496222938139,0.01730708027889653,0.46966542815145684,0.47857226058140534,0.0559203063443474,0.03337455307790566,1.389227513740957,0.5737813784934036,0.0067804023674921075,0.0043716410131744935,1.5402808197561049,0.6551460151578318,0.0023598503036089172,0.022065369685879802,2.2188445049990357,0.971257586064594,0.11303862450204225,0.08330893641522738
142871.4300001429,0.31297617392219435,0.6947764500761329,0.08223558432519289,0.06316699323053789,0.5010784761313524,0.5885417557928884,0.0680160735374906,0.01801010415027506,0.5054766694908347,0.5462785917534033,0.07487786913327177,0.018559249791469817,0.5200872617734842,0.5038249206119879,0.05589609247676251,0.03478691711036462,1.4719570632530274,0.682248185303356,0.00655311850631529,0.004629326462604332,1.629640641737286,0.7684285604747977,0.0030397697434810444,0.022341011223661677,2.350773210634697,1.1399701021842046,0.11310918943887104,0.08546924727757933
125012.50125012502,0.39373378289821565,0.6702841897869996,0.08247159824452063,0.07016411153696558,0.5644491722386906,0.5835400110729766,0.06920725186109211,0.020660597431064517,0.5567582426211294,0.6163127845338671,0.07670784470194156,0.020972688012955373,0.57089548870272,0.5500326405601584,0.057783677312347494,0.03522586189013006,1.5770417957605027,0.8175317035395377,0.007090600319656183,0.004541391760775551,1.7434553658191425,0.9104272313809866,0.002708068359864945,0.022052562399460737,2.52022545459314,1.3509181214700183,0.11712855765347314,0.08688086096409556
111122.22333344446,0.48447308452871907,0.7232587558052009,0.0823127797292024,0.0651804209283819,0.6074502060695474,0.6528395568572046,0.07143739571783239,0.023766993962386313,0.6480871394639689,0.6625753072114525,0.07795764083017125,0.02288746579577523,0.6366595999659604,0.6008608098199041,0.059062323882464865,0.03732746385249529,1.7149399530382323,0.9834669130977183,0.007169751096964343,0.004741728125269554,1.892277255400174,1.0868544303364678,0.0029947718853516126,0.022141743463532527,2.7440008562323306,1.6111278416669852,0.1192181194693401,0.0892624531362125
