Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft
inf,0.3562104803268522,0.5334419558704994,13.325706461513885,1.3806168419651497,0.4414470064456348,0.21232143650220547,13.248771501596885,1.4528446474069123,0.6505345000604619,0.33944379655234497,13.327394951582304,1.4096700519514118,0.7220984901535302,0.49151741180271774,13.313395976158494,1.390544105572281,1.3072686396651068,1.2526014395799245,13.49658567901867,1.3255687019083537
1000100.0100010001,0.3576580732298877,0.5344268416367277,0.00445773722682988,0.00875990135264451,0.44334133777019047,0.21264795709779022,0.0717314499279481,0.06355824945457082,0.6386711563691462,0.3675671596297424,0.0057797944234608415,0.021252662739539605,0.7258471766865928,0.4948666204575431,0.007916309771798177,0.0012922155631585374,1.310564524481708,1.2566264808261094,0.1759339709618687,0.0647585438123627
500050.00500050007,0.3618282507349854,0.5379369640075552,0.004358661431244703,0.008782901364903067,0.4488736999323209,0.22090823974216037,0.07183262769758186,0.06361632887771483,0.6385913804322392,0.3530844737509182,0.006255897400899334,0.02085504383534297,0.7343535419447527,0.5042847204278788,0.008021321231428907,0.001637464672194654,1.321882186106034,1.2693668040310528,0.177733979064275,0.06762722706413961
333366.6700003334,0.3695852217673815,0.5439492756703,0.004200085261911559,0.008824179896931836,0.45601778477585936,0.23173530575282708,0.07202202155284997,0.06370557372303319,0.6620085241677485,0.3921283134372484,0.006680948916261916,0.02110480450087754,0.7486980967512386,0.5196221929143774,0.008195697007455696,0.002097336562140025,1.3408543023036656,1.2909810127331847,0.18080906556918638,0.07236999040426109
250025.00250025003,0.38048153132710427,0.5524688706849322,0.003967865249149197,0.008868929305602359,0.46813394161425786,0.2468625135700442,0.07231793665289703,0.0638627104308571,0.6759699641593202,0.40645224530426327,0.006158880591812452,0.021104774643677073,0.7692616147526329,0.5430643892944176,0.008437982243796428,0.0026484286157476724,1.367888560401478,1.3210892563755134,0.18529041103046628,0.07899138353014731
200020.0020002,0.39568005792897964,0.5642040581548045,0.003651673331281923,0.00897493301794707,0.487104903506141,0.2679925318155491,0.07269867246641723,0.06404274834712056,0.6856512592883253,0.43850653180211624,0.005475537474189255,0.021247310957607,0.7957138002308103,0.5742385151147812,0.008768405867962107,0.003274806819801197,1.4038440223406528,1.3606017816403426,0.1913704360857849,0.08753474346419049
166683.3350001667,0.4148452439467958,0.5797813445491563,0.003295361612975731,0.00913827034540851,0.5074431241928803,0.29491816922558484,0.07313074598171412,0.06425780735381274,0.7262766815093056,0.4740399060813243,0.005131019194449612,0.022409440903549585,0.8335298099779508,0.6131722572834116,0.00921050438354209,0.003990609391095142,1.4469225868168674,1.4107771389944654,0.1993326239112814,0.09817386829617925
142871.4300001429,0.43954077941183856,0.5997991529080862,0.0029062170031608162,0.00939152880366036,0.5370780866436118,0.32929933370234205,0.0737578277605982,0.06457541898127257,0.7598137086665913,0.49314585018129276,0.004361840021248984,0.02176169593107433,0.8804171567872711,0.6634287344934064,0.00977164085921144,0.0048199413733674545,1.49905679596867,1.4711485886375057,0.20960119145977688,0.11123442922754315
125012.50125012502,0.47080169241272524,0.625566381523486,0.002592982613175923,0.00974719560653786,0.5739165450001352,0.3705403536569631,0.07458325778536766,0.0650403493022,0.7996286637474324,0.5645867153521062,0.0051822455392755516,0.02274578852282835,0.9393813649118098,0.7272586664937971,0.01050260681472278,0.005775614077100315,1.5608692674003304,1.541521567291384,0.2227876676435754,0.12726345498195826
111122.22333344446,0.5114669540785554,0.6600002400203268,0.0025879206425843257,0.010326889538575693,0.6204173760551812,0.4237322904142599,0.07551627296848439,0.06555205549336757,0.868011796942676,0.6253027411387301,0.0036198061263531464,0.02288699924192549,1.0181124468610647,0.8095020013388162,0.011451902910094479,0.006958032660492663,1.6281480520338152,1.6217513092940712,0.23983796342599895,0.14716135140034414
