Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft,Planet 6 h fft,Planet 6 k fft,Planet 6 p fft,Planet 6 q fft,Planet 7 h fft,Planet 7 k fft,Planet 7 p fft,Planet 7 q fft,Planet 8 h fft,Planet 8 k fft,Planet 8 p fft,Planet 8 q fft
inf,0.9079652748116204,0.2858130890431083,0.26392327701345264,9438.211174371925,0.8341502224581787,0.3076236636699148,0.25259559266187076,9438.226794873292,0.706281379819134,0.41222071516384884,0.17143930980796718,9438.26401970088,0.48521831462116327,1.856483799940507,0.04265669716331694,9438.357815612784,0.3415404956770416,3.136175578187549,0.07410911093795719,9438.344819324591,0.4140625459134145,2.306710034444032,0.15154508692472726,9438.334219084467,0.28137957182327566,0.7907478985597844,0.09766032066526617,9438.364117208434,0.37453644455053386,0.6776079977386769,0.3996577832858845,9438.050518567485
1000100.0100010001,0.6549013423888275,0.26556267036791387,0.2648657710183365,0.03470353016919845,0.582426901118899,0.26779830936328014,0.253572257325006,0.033725736672409454,0.42852873755892357,0.32954532549589943,0.1718963679893437,0.0268052829279811,0.30931473348991045,1.0045787310606076,0.04897865303704743,0.008669317139445274,0.9934960469119982,1.902728695988138,0.06671307955269754,0.012539159480076332,1.5394641249539405,1.5840500350684412,0.15090103262277296,0.024060990132753285,0.7676924610606686,0.7084820262373601,0.09765632730356787,0.01752982580146414,0.7006959389592567,0.5073099208103129,0.3997001124279276,0.07238110651275087
500050.00500050007,0.7861432442633237,0.040201952828173015,0.2665863634057686,0.031094556867662923,0.7281705520706409,0.04087432324158071,0.2552366793916746,0.02925438860441369,0.651899731737811,0.058016207235354667,0.17494698905566292,0.020557953997752607,1.061983443816724,0.11427864938432417,0.03862294000213176,0.015441833865365778,2.0219885790061958,0.3315461622211384,0.07001850445542249,0.01768651757628111,1.7416057094921507,0.40478995439115373,0.15392783083149056,0.018395274518133775,0.7801306639468951,0.35631304468093544,0.0983156399499136,0.017003336483674646,0.6938779879564081,0.25625857900433596,0.4005311211947998,0.07350810003629585
333366.6700003334,0.998080000970828,0.32729022908412697,0.26807266579331396,0.03529700000215895,0.9280662180959156,0.32905284364482146,0.2565958913735269,0.03307493455070599,0.8437964641241823,0.37674823555363496,0.17477914702715314,0.02393013652889953,1.2094646657601136,1.2143715870314435,0.04723829813299666,0.009162585673459315,1.817930426511606,2.5603627021329896,0.04121573335836654,0.0102486512483102,0.847274231921184,2.041087835290114,0.15694095944739545,0.01984793478698535,0.40431960969570463,0.9493882195382906,0.09886724532046431,0.01763381927542576,0.2906509301617572,0.7129533748371413,0.4016659244315086,0.07342342028576612
250025.00250025003,0.7863092352891562,0.25244564116308543,0.26601793931910106,0.03113353750072308,0.7168397473274575,0.2552596547090918,0.2545617691952322,0.029276445105897393,0.6191518425608482,0.3458685162255506,0.1722747312152743,0.021119823213618338,0.8855298851509252,1.3428570257889423,0.04750104179666819,0.013432468959303041,1.7829957374108754,2.3912128974132254,0.07165358175077574,0.015475599782563522,1.9739543916521078,2.1276916537933075,0.15272897646869943,0.01897873843267218,1.0877878938711993,1.0036325489746278,0.09868219429787616,0.017424960578705375,1.0042282179307633,0.8863351301932753,0.40415394057770176,0.07470268356148974
200020.0020002,0.8286256974652297,0.25981090308816845,0.2697672672645676,0.03591334333748401,0.7693722480651585,0.2582378777396467,0.25822915817690373,0.03389082399125225,0.6864256630162321,0.25770345078621454,0.1768251543857826,0.024782637714307006,0.5478011000533515,0.7306879766389978,0.046476495498070466,0.008058003479845591,0.6258948343773552,1.7034574063272387,0.07917765190379397,0.007754246188577288,1.2156239187846105,1.8086081078514025,0.15154690404553595,0.023006465040515702,0.9158058993795067,1.0802607682411474,0.09915844227392931,0.018158019005458385,0.9639462776832531,0.8656486228644271,0.4053779404229475,0.07517865291752852
166683.3350001667,0.7493791540658497,0.40724845848359176,0.2740121700954763,0.03518235323542338,0.6724780632712594,0.4214188265479515,0.26255639395910474,0.03328227076931603,0.5612406438440517,0.4801031113411178,0.17991389741629,0.02417527255277333,0.24744295318659745,1.6089605209405955,0.041856105664788756,0.014209129472874235,1.303262014366796,2.970811148626619,0.06439887896462479,0.01456515098784292,2.2328119549459946,2.77046409014984,0.1583496560388931,0.020627713125542915,1.4853137381978463,1.50311762081043,0.10043215552721331,0.01805570783990921,1.3816787648597042,1.3912211234856922,0.40808237335562086,0.076428049343173
142871.4300001429,1.8033897958426386,0.9155542686013867,0.2772598782681171,0.03875012545823715,1.7536427784059734,0.9321647046676995,0.2656453503550556,0.03676300784259929,1.7855633200380314,0.9839049293779059,0.18225532827672122,0.027276421900482017,1.8642161025461839,1.111673144257172,0.03876245237738572,0.008780176519811618,2.4875894799315392,2.6283564565997986,0.04030568873869847,0.01071870864776829,5.954989521318318,6.643416126445108,0.1626375156434477,0.022169201485615114,5.195088695489301,5.36222403085019,0.10208751841654434,0.0187936235147265,5.0169414270780415,5.003263504207811,0.41128779619870803,0.07761685897119587
125012.50125012502,2.0532481108080023,1.9406525314038277,0.2725258430852236,0.03745712443622374,2.1039673728948616,1.9875150069231382,0.26080837457420786,0.03529066062740592,2.391742977949878,2.155235091410306,0.17712007168478383,0.0257098470474764,3.404372808250358,2.13914214916287,0.056988237686477275,0.012561017652617707,3.5059093053880472,0.9257042183631372,0.06697466801968355,0.017679536328637842,7.680910579353388,9.12676901914189,0.1556148883618741,0.021289065853768493,8.114915556862552,8.584542407981532,0.10139322366656996,0.018793924812864078,7.8902089352984515,8.224346126931268,0.4158570522388498,0.07939411594301728
111122.22333344446,13.05464607889745,12.757312586857116,0.2768896822669338,0.04051598773438743,13.25290397755615,13.01547492006109,0.26511377732274233,0.038467063106177035,14.413221939207155,14.269030288017705,0.18044782109912977,0.02825593867805223,21.59448050297146,22.367952619799315,0.05628699410694925,0.01059577970908721,23.04968500429008,24.681059006392818,0.08801754433384759,0.007751745529175503,24.22196545978996,22.975380726788902,0.1526297870305219,0.02410058308732521,31.119982262401447,30.821313250093027,0.10203843727717467,0.01966224571449146,31.44076364497715,31.153834459975467,0.41966486524207647,0.08111113663674635
100010.0010001,1.7131415812887796,2.0520061963166905,0.28348312029666345,0.03919681444832571,1.7482924675427396,2.109898391561294,0.27183008433395045,0.036900203488216994,1.9192445210139149,2.3485606844674494,0.18783287469316387,0.02679088149842919,3.1367677766046724,4.691267802957117,0.048696250646255254,0.013661484160156176,3.545849627698107,6.2943827596015804,0.0750046675616126,0.017170490806073944,2.672996597235859,1.6473205222679497,0.16137697289595826,0.023038356470333254,3.8770791113440675,3.6563296034000925,0.10437609453753566,0.01972739241489623,3.940022565689277,3.818981689025443,0.42508941268116013,0.08323076963328294
