Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft,Planet 6 h fft,Planet 6 k fft,Planet 6 p fft,Planet 6 q fft,Planet 7 h fft,Planet 7 k fft,Planet 7 p fft,Planet 7 q fft
inf,0.02545266147472906,0.7676402408332702,0.022252687296757202,10.973753088162368,0.22019895878936066,0.4251306063078187,0.05637045989770697,10.913449036202941,0.2588380016947288,0.37212538154463415,0.10323888151089355,10.853302209548675,1.4553732780056077,0.8619804098006216,0.07203424198399293,10.941989675137187,1.6723468986943844,0.7017164966863654,0.11330692577793922,10.920937247277042,0.9390948994092212,0.8769326685741351,0.03545031963693138,10.801615355876072,0.6373789054601724,0.04916403956798719,0.03379475552356344,10.982976774085227
1000100.0100010001,0.03236313270685107,0.7687495812660932,0.042199164944362245,0.04417939957251875,0.22193635460864347,0.42522158355337436,0.07627694964940361,0.01626052106355816,0.25780096678272135,0.372863627040125,0.12309104314802397,0.07622655641357781,1.465995974043752,0.8717773547299825,0.051975243870243604,0.012486132522004501,1.6721918313900923,0.7080483835501906,0.09319260366866447,0.008880707066141481,0.9353047004783014,0.850266298840986,0.054370056014549376,0.127849670184726,0.6508320420799492,0.11830879528973028,0.013851123448670486,0.053446600838661575
500050.00500050007,0.04835331617926922,0.7702137669641204,0.042564503601089036,0.04434347837325944,0.22464339472932762,0.4268164484540867,0.07636804200039024,0.016646458945631104,0.25526620150355467,0.37635468812323813,0.12321048475950085,0.07622086698561456,1.4677889727999824,0.8879890717194169,0.05135504144317047,0.012411951823611071,1.6828863252520936,0.7193441639938907,0.09240617968167282,0.009035062605402171,0.9599207392885366,0.823846008248333,0.0538824419115837,0.12803103269739324,0.664598962005428,0.13137288357213442,0.015156518184819253,0.05373131807863717
333366.6700003334,0.06721433732532624,0.7744395030430373,0.04311937561064972,0.04370651454426537,0.224579882805278,0.4307142491344664,0.07647244298139597,0.01771862583103493,0.2528733872639633,0.3814271662633584,0.12290459109362069,0.07661334736727562,1.481107749050129,0.9026718831300412,0.04863097748293962,0.008976921251123426,1.701584853284761,0.7424878008544724,0.09024197205165203,0.012049440839518775,1.0206066919520915,0.8456521214450909,0.052754164987297084,0.12667585736109535,0.6911406460930644,0.2209284265678075,0.019362542276072994,0.05889003463668512
250025.00250025003,0.08821100076078489,0.7796339925284839,0.043275252838406664,0.04488455442732022,0.2216286088250575,0.43737271543133704,0.0791043559489415,0.020798732301410463,0.24987956511840756,0.3873916177900628,0.12680125360142702,0.07871970150290854,1.5126307228962126,0.9252051771551961,0.06333493754664231,0.020794619689694187,1.72858020375637,0.7711494692896455,0.10292986740279868,0.014037209689295378,1.001215814663624,0.9007659875873488,0.05790749000967072,0.12884918285400174,0.7411834845628501,0.30119053056808304,0.005530095939048525,0.05081405563165524
200020.0020002,0.11165798127429852,0.7877405546501023,0.04475101684516594,0.04546677550504066,0.21919690528270994,0.4458048674383219,0.07932540443095487,0.020744335039484002,0.24591754752478506,0.3986586504581526,0.12644957560903877,0.07751639413569948,1.550750631665547,0.9544093208588322,0.05624182710151214,0.015025977932240305,1.7618486947189294,0.811737194820803,0.0970872869506494,0.012975714556851993,1.0712251058857998,0.9801837717293119,0.05547232094834817,0.12830461709937477,0.7843693548306364,0.38616242895996933,0.014024085896577831,0.054046201279733155
166683.3350001667,0.1381260930935168,0.799900985704626,0.046485741185088233,0.0429373769339849,0.2187121430585675,0.458120925068008,0.08079311835279336,0.025652546320037634,0.2465298710421398,0.4151569021096465,0.12775608842610756,0.08186236400724693,1.596288124030442,0.999283931604218,0.05532567665981061,0.010969955345175282,1.8120650932908644,0.8588036714616644,0.0959889366368482,0.01649056097662692,1.1029078914945585,1.0478099392992375,0.054418424534392475,0.12495194199981456,0.8544078054319895,0.47252848319201934,0.022876534808614072,0.06473219764041778
142871.4300001429,0.16688435245450386,0.8106038968001358,0.04722460551270536,0.0459225424393904,0.2085284185053111,0.4666584515944351,0.08137321188095199,0.025208397253490493,0.2341860699635673,0.42731516853713475,0.1281660277162092,0.07984945942758218,1.6542684639163288,1.0721412190253743,0.05543398352449605,0.013921243927880399,1.8654583214722646,0.9366237737748864,0.09646842168990861,0.01531763060352367,1.219324148696697,1.0785350989491158,0.05333883671695369,0.12676453248986033,0.9708625996056839,0.6317104906887896,0.019262182895300538,0.05803623896110781
125012.50125012502,0.1988256311774903,0.8278251763999243,0.048795664664287565,0.04714011866483333,0.21188180533369727,0.48845931227798417,0.08298525475061116,0.02724678186432234,0.23274499898952594,0.44980232427992184,0.12937668094636828,0.0804676708347228,1.736384089018071,1.1507805924308707,0.05550631290983835,0.015365559770445698,1.9501186716439904,1.029249480696901,0.09688363553907889,0.016248469587155485,1.291774034846567,1.1898680436553906,0.05243750489926995,0.12712794994052176,1.0937023381504554,0.7724376756152389,0.020896206200688407,0.058289574183711564
111122.22333344446,0.23809370997854845,0.8489345637647095,0.050861192039784585,0.04860417559047841,0.2141965193463516,0.5153198105902542,0.08464893337363577,0.030290135785211,0.22930100538668474,0.47813651899387827,0.13112020242657896,0.08127085739967337,1.8411283185306468,1.2612378402782962,0.055313487415140104,0.015918566005596234,2.0606805067805705,1.1440855607519025,0.09694536329371692,0.017121152496598856,1.4841182627790772,1.3580138623336062,0.05153209207551093,0.12659797560076708,1.2702223527196843,0.9866136827688168,0.023558261200471903,0.05886869117467288
100010.0010001,0.28810806332255035,0.8802614228805418,0.05354845016532759,0.05020161391831898,0.22271133322748032,0.5515211990560592,0.08775263214427104,0.03356069054983749,0.23624181305801942,0.5207012929940289,0.13324964102192863,0.08287401867883643,1.9831618514128393,1.398416296536723,0.0551361656081181,0.015725006369719994,2.2068074636060597,1.308212617487158,0.09729057931076635,0.018147097250852114,1.7101220217624409,1.5226290098018136,0.05010839096200368,0.12677459145048214,1.5178909468576924,1.245227673949722,0.026826111160454656,0.06065821897302188
90918.18272736366,0.3573210635976848,0.9252950054517535,0.05625422982727962,0.05261092529578198,0.24726764100870874,0.6001307741188039,0.0916366228090661,0.039463799105127144,0.26130377471771243,0.5864692513219812,0.1352264944752778,0.08331131837541914,2.2057721487423065,1.601144980330134,0.05503602666557002,0.01660475515051817,2.43475077362885,1.52498370689904,0.09763656819755917,0.019124285686125238,1.9333235874029417,1.8674737071086316,0.049715418414675354,0.12592372254861667,1.8571613761828905,1.6676910832892489,0.029824115280373965,0.061061961861039876
83341.66750008335,0.4542070732676005,0.9945424334531825,0.05836877897906663,0.054460410398104904,0.3054885374352434,0.6832141195463831,0.08998324309481352,0.03743277289824521,0.3234703105048114,0.6821947922839041,0.13739667378091994,0.08554771773134681,2.51612301673089,1.9393631345133489,0.05342062450218087,0.01609518693224205,2.751580963029355,1.8669884821624014,0.09623760860768024,0.018686212658197678,2.412980382666603,2.25899283280558,0.04995992068291299,0.1264393619245315,2.447688171715107,2.2043820489537964,0.035174017819757986,0.06382804117106679
76930.77000007693,0.6258459234161551,1.1288745791238095,0.0822935879177844,0.09019125190747147,0.4460950192581512,0.8364070909732815,0.11139495748082388,0.05500283724652904,0.4831203397534417,0.8665187175535719,0.15620468813413843,0.07347858381222236,3.08616993535548,2.4959821547457395,0.053907926489156335,0.028824832431256203,3.3276303616342355,2.4593392687522053,0.09713942060462168,0.018616628993575017,3.2491908645635803,3.12268379587084,0.03859310381788801,0.13125332563274703,3.4729295884858065,3.234876989115808,0.06835659713185664,0.052931638130314644
71435.71500007145,0.9855989570039021,1.4332485263596848,0.06486002376860521,0.046799996494533695,0.7871185319863219,1.1819775164459645,0.09634927549547874,0.05292567342403588,0.8709800194374473,1.266727659433123,0.1422818246082412,0.10278251051402984,4.276462796734015,3.6893121171290697,0.061994258147990824,0.021991284932521088,4.551983781912277,3.697197808557018,0.10459762058337553,0.033127621148258055,5.001921374175408,4.818108968144424,0.037128105874816866,0.12292092434676055,5.660221844247973,5.454655784509245,0.05055003142099455,0.09385040745238565
66673.33400006668,2.2963301077277185,2.666117874617916,0.07087105387338767,0.05502024852912267,2.10391187410989,2.490325895159189,0.10144037637539143,0.058823778400776905,2.3746457597218797,2.771889502710907,0.14816677228967218,0.10442170883133725,8.58214331691757,8.02826090573082,0.0619632123132487,0.022321911791765327,8.992192888023485,8.166098450707771,0.10567733436370995,0.03278570999849863,11.330669748779497,11.196106179216397,0.03475918660672097,0.12295678772975385,13.66675683990818,13.459328820212782,0.0526868258965214,0.09181651914032954
62506.25062506251,7.249359214066449,7.019113575983459,0.08025448560588913,0.06274213797620366,7.642390400983108,7.281018918831272,0.11206402859101941,0.06396081718209233,8.702371523003846,8.311965048354216,0.1542989846744222,0.10754494532124136,22.79267918923417,23.37531956042789,0.06219517876797815,0.022616042947752667,23.341614399530563,24.162533010626134,0.10677521898718491,0.03331837363786025,34.980951916436446,35.200929187201744,0.030111201837746404,0.12285164197113617,44.727225554589296,44.91605623456602,0.057627325260669646,0.09247733787684544
58829.41235300001,1.4139290528925523,1.379405033968927,0.09113371165525433,0.07381453853238543,1.6929514338477691,1.3763125915862113,0.12148143567298762,0.0750380229145339,1.9358603074778171,1.566472146161315,0.16417657957072906,0.11405530041375106,3.47906836523816,4.119921677342255,0.06189916522951636,0.02405610706261014,3.45212008829291,4.294898249096488,0.1078376232348609,0.035006003209642145,6.543646921894754,6.742087039436544,0.02316133324465704,0.12308567466464243,8.922740080339917,9.096354840714948,0.06782918136698297,0.09860997422849935
55561.11166672223,0.8354115376206438,0.9479115689601975,0.10594500093156112,0.08699947594644943,1.0964650461565595,0.8206331479977379,0.13497594724530684,0.08983444118796652,1.2564673072169767,0.9078191446389742,0.17661858132721248,0.12531911618656175,1.5226148444940308,2.168246784809966,0.062207488729481134,0.02455166757813046,1.4516931684476988,2.261999057799081,0.10965023371162538,0.037821734219565036,3.6506486769408175,3.781482622823142,0.014105443259556085,0.12359823169772413,5.2735654318532585,5.456392648101611,0.0837919500038184,0.11235526118662219
52636.84263163158,0.6116138670619842,0.84106339311707,0.1279350277662719,0.10937807266490425,0.8612069455112952,0.625345340065426,0.15695134995035764,0.11140973561904444,0.9809879326466705,0.6581119046920397,0.19539723114099422,0.1441421066331475,0.7274752977327916,1.3636454643231544,0.06101106809586101,0.026847472284938334,0.6678730186833931,1.4199600452965837,0.11132423273045662,0.04097340169193483,2.4770920338635096,2.60303137869445,0.010904127810660733,0.1260198256354767,3.7987135677153536,3.9903372954607375,0.10949119661014217,0.13553197940413503
50005.00050005,0.5305847689901373,0.8386676173952835,0.16723545315624122,0.14433613444603985,0.7622835831678497,0.5729809760768345,0.19106066880683722,0.14820776002441916,0.8613029435683264,0.5739909521580148,0.22800347013988023,0.17368193619857908,0.3545005189539666,1.0244377502943074,0.0616533661423174,0.02465822595278635,0.3427941872756364,1.0252758881186703,0.11532464476342118,0.04469226972463992,1.8249563302214686,2.1497758020180555,0.03467465648225695,0.1349334567289029,3.123313946979982,3.2469719370118355,0.15260274198928914,0.17527576141402726
