Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft
inf,3.751146267231725,8.320683259637644,14.670028621987681,45.21500046043561,3.7347764993312405,2.592204597783873,13.874398621645337,45.84422721950188,2.6813794910757776,2.7079878692756383,12.378783523626035,45.59619222802281,2.884493658373029,3.603020582099704,12.956095634732808,45.97262409321085
1000100.0100010001,3.481980404213844,8.523976685430107,1.7266200679357335,0.6621192816431938,4.0417055124489405,2.4673096845390132,0.9525878765476509,0.0850639846805232,3.2182089329466907,3.241816883617468,0.5507032162040167,0.29342042199719565,3.4656214173993702,4.147875439674296,0.022934889217759543,0.0723199747017087
500050.00500050007,4.42701595441975,10.420237142860284,1.503379155060814,0.1542513068219864,5.872622569920097,2.7854442105214234,1.0030569580948956,0.17717455976364407,5.9480902331514764,5.966091276745843,0.533667750958843,0.2468104618077457,6.4104130040789125,7.0094768322047285,0.02718847477952645,0.05628290923759463
333366.6700003334,126.65612172306216,133.45679293000407,2.180406409795617,1.4063149845083485,143.54191331039684,139.62159612399478,0.9715201558735989,0.2179235040410577,174.75033145847172,174.7538644361313,0.5836632796736668,0.36495301055985535,188.03348714760847,188.52771292503948,0.031204743262226248,0.09379550087448242
250025.00250025003,10.067759362421508,7.900616639931277,2.2970304822834477,1.5161430565436635,5.8877753902637355,9.626454765599544,0.9864796661298688,0.2986982177321776,6.629017624396367,6.626071463719237,0.5759005779138405,0.3381593563456015,7.090914607459682,6.6801362763327665,0.02397324268587199,0.08994334248870828
200020.0020002,9.385622346898716,8.802696424849412,2.762966622480276,1.9740163087261844,4.064156253504491,7.254773726826602,1.0854730532364447,0.39696075007862514,3.3617961648382626,3.3692191350688945,0.5800867019423888,0.33234081352002237,3.554540357268356,3.2258440759161697,0.019178526129004753,0.09297194529996368
166683.3350001667,10.928420572362118,10.947737901896863,3.5372033189515233,2.779542122399355,3.813570957339868,6.7381168315337,1.1918530985576408,0.5355127021618793,2.296641908743532,2.305905813567641,0.5902325347554893,0.3309390246898878,2.3934489707057436,2.125292790329214,0.023340938041493068,0.1026909574926217
142871.4300001429,14.579373034218328,14.750485237846565,5.101958898067224,4.382931441787994,3.8664460229020405,6.646836372760375,1.3790662752411704,0.7534597842307027,1.7666151217669745,1.7691494490380042,0.6107975360643768,0.3318722863803203,1.8063470816921408,1.5753113912341201,0.04524387138516366,0.1245297557576009
125012.50125012502,21.953575510289607,21.779721157724143,9.55716025018527,8.871364261087457,3.9911349636945177,6.762957924853825,1.8327605570657037,1.2393463833186902,1.444215548104218,1.4218094282259413,0.6672013547114946,0.3408457596597785,1.4404865733633139,1.2049601297101757,0.11551842601653732,0.19036083085006564
111122.22333344446,197.95674678583265,198.1886384586379,89.05595105021813,88.39940643481329,10.407220596488976,11.471210115166976,9.377620162132235,8.825377847956899,2.1913811460686583,1.602008551062751,1.6415080498333792,1.1239175329756501,2.5459734184442864,1.2879066140901487,1.376909042439446,1.4431836864341967
