Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft,Planet 6 h fft,Planet 6 k fft,Planet 6 p fft,Planet 6 q fft,Planet 7 h fft,Planet 7 k fft,Planet 7 p fft,Planet 7 q fft,Planet 8 h fft,Planet 8 k fft,Planet 8 p fft,Planet 8 q fft,Planet 9 h fft,Planet 9 k fft,Planet 9 p fft,Planet 9 q fft
inf,0.3556200962186828,0.0034626629422506335,12.281184656374847,7.81898275154774,0.30149896510894086,0.015303276449845077,12.27667154992562,7.820036838720542,0.0731797014578296,0.0859153593934604,12.265007708220251,7.8216649987600295,0.05677576367714858,0.12397097825082305,12.264044919336754,7.815071382654028,0.04620660195128469,0.16802561432964858,12.274273241065949,7.798159647123256,0.04130088648151808,0.13695405995868631,12.276014504725355,7.804074179125168,0.041105160850498076,0.04545409064482778,12.273565059831617,7.790683867041762,0.2073109454691497,0.15582658004004732,12.286419538330307,7.726604540394455,1.88766256513857,0.3361271429949746,13.662533143169746,6.594061213742749
1000100.0100010001,0.35405298849969524,0.005120804889556679,0.04022623508399185,0.058383690755361255,0.3055468043288343,0.0185486504574387,0.04472776239177833,0.059423949676786984,0.0726922566080467,0.08645018898394488,0.056281559841802574,0.061053206289293234,0.05754707031757665,0.12337699160140063,0.05735428247252343,0.05448082796457891,0.04599586251186884,0.1679820369622255,0.047019704867185035,0.03762021512626922,0.043358529225370424,0.1365655796771604,0.04529694785831454,0.04347230084086912,0.06312910394758896,0.049221537679740815,0.04760769779396638,0.030307663809096993,0.2062637703205192,0.1551740527944986,0.03444413163135446,0.03475960451533485,1.915085170959005,0.40926811619440245,1.366998728926876,1.1932915601581797
500050.00500050007,0.3554372155809215,0.006805337486591265,0.04340805881861275,0.06114193028007105,0.301362972670547,0.016635244776575582,0.047776588157790414,0.06214951424609004,0.07374319823485966,0.08661219836235529,0.059021031537796045,0.06363566585846041,0.056032243649448255,0.12474506313851255,0.06008360775145321,0.057030661877541834,0.04649895463439461,0.1682026909848044,0.04974079116721556,0.04058405953361865,0.04134953762943214,0.13794263428098222,0.04801579554759956,0.046223639013396906,0.04854484858081839,0.03609650386676443,0.05015531179058479,0.03330148119943821,0.20542053437937166,0.15439960329720487,0.03584117543448026,0.03433015721087544,2.002079116960725,0.5927269605674494,1.4449389520830493,1.2745394892773532
333366.6700003334,0.35536261455431795,0.009220748994369327,0.049108264332551915,0.0664416323202142,0.30182295672784165,0.01686581954007149,0.053297340730343645,0.06740767230225601,0.07294628603624179,0.08711119677733459,0.06399837633642322,0.06849619976075573,0.05783591784020166,0.12411630675041484,0.06501053087722468,0.06195444618858307,0.046365435555992277,0.16858400926921122,0.054814792250671526,0.045988851029896055,0.04216889743417477,0.1386978908091662,0.05301910258892063,0.05132428472994765,0.050343515007344346,0.03614906925023756,0.05550441828733868,0.03836541360941091,0.20302659417806745,0.15481931826443154,0.03847392827271076,0.03365936093165609,2.1662804693205397,0.8592818712087035,1.589639898717404,1.4244463759932884
250025.00250025003,0.35511940479534987,0.011407382948298007,0.05895133741049789,0.07434084983691887,0.3016692147219885,0.01969028635544564,0.06296503298383084,0.07493065282307758,0.07156465872334085,0.08701225640200248,0.07184138482054371,0.07862940737356068,0.056939456513237376,0.12449986774319921,0.07386174954300415,0.06900913779859805,0.04616003803948407,0.16891999100728392,0.06344274088497596,0.05451355462283108,0.04393671391738531,0.13929638317864382,0.061700841643618304,0.05927080853845016,0.08717697546071679,0.04420926631131931,0.06019372831024409,0.05475047709572537,0.19938743969425685,0.15469533149066597,0.04281764235483052,0.03270268520132088,2.447517945454332,1.235233370323726,1.8314084458023705,1.672425631254596
200020.0020002,0.35582980019518873,0.015006871009863046,0.07447310871366344,0.08970347310494693,0.3039912247500534,0.022544507710452133,0.07813370061552594,0.09036661658561518,0.052633209825143815,0.088436368400834,0.08681002571083864,0.09106618524157027,0.061555291045195304,0.126302489762,0.08760517560390203,0.08429887282723895,0.041667504159054895,0.16911907246703262,0.0775246260873824,0.06938815685286025,0.0402919688814513,0.13771139309786337,0.07560787176493694,0.07381285047530284,0.31143746925606264,0.2888228669566436,0.07523434878180832,0.06298044533900002,0.14540268673305404,0.16774311545257142,0.05062691765193391,0.0336134310929966,2.974148081429908,1.8458549821940895,2.2371161783233124,2.0855533426956363
166683.3350001667,0.35187542519625936,0.01365081129595086,0.10254372053107642,0.11678078693662365,0.2976710732049739,0.019549694486689594,0.10582849692120258,0.11721280410172136,0.07123430062707618,0.08776587364949372,0.11298543209878012,0.1168245366267601,0.05277781608306262,0.1253572878278673,0.11349715126213963,0.11010580916201813,0.04337274592306976,0.1697527250985235,0.10332705893186021,0.09563539751349154,0.04061293999616841,0.13682776043410022,0.10115355950958073,0.09942329091741972,0.04261204626942236,0.0750637920346767,0.09940144150829452,0.08824802495282838,0.18324841032495248,0.15614413652058812,0.06521557347433744,0.03950034416720895,3.865193419652292,2.8132112055543317,2.974711234819396,2.8310476167695375
142871.4300001429,0.344131594961753,0.010193954538948178,0.16447064614022633,0.17761876354072337,0.2901429547566485,0.017930592198956558,0.1671685330740057,0.1775769791830391,0.06201627601612058,0.08624986367472125,0.17161019533517755,0.17501286365983987,0.04525779740666611,0.12593784803064553,0.1714246203711477,0.16794891413992952,0.03473096452503703,0.16991715487658776,0.16069547326290193,0.15340201354728855,0.030315748249091983,0.14237153587253343,0.1579211510220462,0.15620816940857243,0.1008900309266566,0.012202360411253667,0.1534537612996372,0.1438605973152667,0.13649524878359234,0.1756514771768844,0.09843552765666906,0.06470073017301066,6.207221489201931,5.22086607889431,4.6163458572544425,4.4803715005748925
125012.50125012502,0.29979985068640963,0.03289681507667752,0.40095496579479184,0.4129354308183752,0.24392671724813209,0.039179358066884426,0.40191766560468495,0.41125411509973814,0.013109122606869309,0.10188561729008225,0.39759547404970674,0.4006194286320351,0.024245958293357045,0.13495097289713565,0.39508348959192774,0.3911010009189827,0.04640051639666136,0.1794739382139312,0.3811562731875119,0.3742508078806792,0.05408235839290541,0.1522803116080795,0.3759263075507183,0.3741663708943648,0.14077100241478988,0.12597814985748987,0.36242955356893236,0.3552159037988595,0.11263044327954932,0.36019726453965484,0.22894001848730955,0.18991903540366642,20.399393798803114,19.472683043846803,10.928457133858204,10.799895637489263
111122.22333344446,0.40825371529497106,0.07921667782628511,1.0185277707973635,1.0078815702515032,0.35703643083496617,0.08144964106971361,1.0081658433289544,0.9999467632780679,0.14309990751404944,0.1264982387964353,0.9650571189849261,0.9622281638851002,0.13205198397321757,0.16120643377689847,0.9521419734347262,0.9562086546726715,0.13365286859314524,0.20717412443103378,0.9454356014307425,0.9521255109139475,0.13268656471298923,0.18020085586723406,0.9352640744953431,0.9371697343479748,0.06606173394696899,0.1390882559361183,0.9034854857134389,0.9068675458543307,0.47199411167746697,0.2973426144757385,0.5653400892775664,0.60710055863198,12.893489147831525,13.767613414793109,27.06488614222553,27.18632360926438
