Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft,Planet 6 h fft,Planet 6 k fft,Planet 6 p fft,Planet 6 q fft,Planet 7 h fft,Planet 7 k fft,Planet 7 p fft,Planet 7 q fft
inf,0.002278673314115553,0.013333006858430488,20.03252833129828,10.318203367797128,0.01855670701805085,0.04705064450452176,20.032744159086565,10.320114702907125,0.02004332485716441,0.09000348516692597,20.001245601850727,10.360095236536669,0.007390178938062814,0.009164259027993102,20.020525553254462,10.3683344427176,0.19316415849581747,0.5163286488645608,19.800235169765422,10.82597372383183,0.007673275051930479,0.01303639111252269,19.309391898713706,11.615735480844663,0.016798592232234847,0.1309016148951475,19.40186092434807,11.711865951046738
1000100.0100010001,0.0013765207222351276,0.01433356207942832,0.4551253238877111,0.9090769942544087,0.015423407777154504,0.05081640619852472,0.4553209653943311,0.9072001428765475,0.014026033910603565,0.10888508895244316,0.4246840218744644,0.8650081690370875,0.006869150184874506,0.0074926318605589735,0.44319675666419023,0.8585721723701264,0.20728784126696365,0.5123567908404278,0.22261695676999094,0.39525778569654274,0.006895627149592144,0.013652098605939654,0.27571913959011973,0.3939395365910918,0.019446209080957462,0.131510324747098,0.1853222537401683,0.4904176093766963
500050.00500050007,0.00160019665757083,0.013945817063909153,0.4776364008478824,0.9262915659132438,0.015192408446190232,0.04953848649904883,0.4777693769420047,0.9244181882832533,0.04055738507614852,0.09291681899549188,0.4463453674363556,0.8827519716015444,0.015773025236529608,0.030107818459018963,0.4644818117978378,0.8746506212607202,0.20331608033011903,0.5171257673566849,0.23178894317100251,0.4025550199905435,0.009459367119698126,0.014020847184776832,0.2851917061178385,0.40217246957695113,0.02006787817159612,0.1319437783160701,0.198450570874184,0.49914678714967764
333366.6700003334,0.003163663074361133,0.015246278561517439,0.5155041479460436,0.9557611248280667,0.020375692107418696,0.052595430956316185,0.5155079714154952,0.953898381943926,0.036169784093154154,0.10785197263520527,0.4841395669911124,0.909388394027897,0.013192313748639368,0.04939902305128867,0.499935127006655,0.9035225915589122,0.20389261346043655,0.5191368171098784,0.2465666091781104,0.4149627868897226,0.012211679884820099,0.014936302037519207,0.3002039148799316,0.4160995189070957,0.022367785162369338,0.13291802393728025,0.22092642793525016,0.5142560636036128
250025.00250025003,0.00391335492058856,0.013427324716412723,0.5702190838557327,1.0000065202594928,0.014252028422580132,0.0500252223003572,0.5702384150559644,0.9980620135312616,0.02762093083675996,0.052974478345302216,0.5381729023419822,0.9538891827671657,0.009240927852415998,0.033270095175712416,0.5516368326306572,0.9452476028376467,0.20367646493601999,0.5183908399038119,0.26833285474059015,0.43356854836038017,0.015407038701701268,0.016267760240693162,0.3226925182158638,0.4369746877155553,0.025433881766082463,0.13432312042237585,0.2523680391416438,0.5369126689671416
200020.0020002,0.003057421463850517,0.013103258477803432,0.6451022213962055,1.062737955302535,0.015508557337902358,0.04820896741802899,0.6449848359028684,1.0607815508798202,0.020581764076016525,0.061393592191323676,0.6108773982684753,1.0128837498435366,0.006253921464254181,0.018829873495363116,0.6225004945961484,1.0055590903911678,0.20060915093413784,0.5180094884063824,0.2982689963706088,0.4599770002753834,0.018906566449099767,0.018206715324585246,0.3541922610238152,0.46652941542068965,0.029233570287420033,0.13617197603950945,0.2941828114287868,0.5690508426697521
166683.3350001667,0.0007239211669720751,0.012717345306790188,0.7446248844941425,1.149661519605993,0.015973246797275128,0.04997756637779083,0.7443724521939532,1.1475820604061602,0.02324799607253212,0.05438164123577124,0.7082709748472491,1.0979518155528682,0.01157855185234909,0.021229097825347053,0.7163767939216447,1.088181413294023,0.20355061642332573,0.5195328636624985,0.3384695368043783,0.49644271095729375,0.02312158749947001,0.019957052664671352,0.3969474540080581,0.5073858645822024,0.033212716173620524,0.13888276411733205,0.34857304329686234,0.6136430370668311
142871.4300001429,0.0032579712409164297,0.010864630742435459,0.8823187627994942,1.275307829258061,0.019252526819675566,0.044523450600484,0.8817875386030573,1.2731405857269318,0.044241331092254615,0.07436222362395757,0.8418947976933477,1.2182894049251696,0.01940390437086802,0.023059134326849418,0.8475038301947411,1.209036016048498,0.2005171229222438,0.5161890933107328,0.3948262206414696,0.5487936188861495,0.02713308548266715,0.022626984779383585,0.45752266098727223,0.5666409865641053,0.03741830854464147,0.1408877975415033,0.42247299188560206,0.6781172060318371
125012.50125012502,0.002243910934593353,0.017136564900010733,1.0598298938525237,1.4349212447472253,0.0124894636044932,0.053499964461212454,1.0591021409169625,1.432515206841791,0.023642299429135573,0.0896338115055707,1.0129321392925688,1.3724246918056022,0.008008463388600229,0.021132116327305727,1.0164490900293557,1.3608138387248188,0.20436529037844786,0.5206775539065654,0.46822910387703315,0.6172614808770658,0.03283637661775125,0.02682092817633892,0.5370612943403317,0.6409880888477519,0.04403217632075362,0.1458481127332812,0.5162082743240437,0.7602984949078062
111122.22333344446,0.000788610360274577,0.012532654355141925,1.327690101945663,1.6900191855564557,0.014760512618017542,0.04593455866692302,1.3267545528560942,1.6874217923873336,0.051536009865309686,0.06579484671979015,1.2723356812946747,1.6175376028218165,0.019562597004003358,0.019926064139470557,1.2713176867984612,1.604367894805131,0.2038731074122961,0.5232493982562892,0.58008807109533,0.7245551293425652,0.03750584154726008,0.030299769312777173,0.6585685729712895,0.7604455175391959,0.049914716694605045,0.1495608820503734,0.656615547746968,0.8914550056779112
100010.0010001,0.0024912169064301706,0.010078704427477226,1.7436823944185855,2.09292557710203,0.013567883400872621,0.04303817915654712,1.7421417604535245,2.089893936249379,0.01905003932743127,0.09689836164873057,1.674487343625431,2.0080125028822415,0.0098302572554402,0.02709395536689459,1.667388572390055,1.9878813063679621,0.20655297262454891,0.5262255560299028,0.7541537051312933,0.8942105717973838,0.04451390931949439,0.035869346613676266,0.8492765934652251,0.948739708512554,0.05760182334360197,0.15554365876434154,0.8730783266774386,1.09882743166291
90918.18272736366,0.0016813185491356586,0.015712505351489874,2.4801456245411377,2.816620570882586,0.01742392947252116,0.054226785941054775,2.4777215737436573,2.8126427382022015,0.020705881848726362,0.0830427903984112,2.3848334809306677,2.705092514218462,0.0064764588169994395,0.032896592096437624,2.3693097144343547,2.6784299012037014,0.20672488595527438,0.5280791424486402,1.0634459153663713,1.1991481713365004,0.05235776865797165,0.0425088270999028,1.1895388473589565,1.2865566634683179,0.0663333686191839,0.16262373979401049,1.254592697033462,1.4716251371129616
83341.66750008335,0.0032310183988149424,0.016530443398014953,4.140285989907782,4.464320683804458,0.02088511263714899,0.05526292250884601,4.136027099163918,4.458630983762999,0.026426965390392,0.05515941670544821,3.9863382705407835,4.294810440421236,0.012696872188427601,0.02794054339802996,3.9517891966424417,4.249363585177149,0.20546315368419238,0.5318016323255901,1.7622605814888292,1.8936041110559982,0.061777168915486666,0.05091313558136482,1.9605022031526407,2.055061043106263,0.07669715128121395,0.17147470925632613,2.112262000804528,2.320952415195526
76930.77000007693,0.004363294335031149,0.013479891220574318,11.397424392638248,11.709987361875871,0.01641620471987143,0.047949343736906826,11.385076269236807,11.696243368721312,0.0477173475446047,0.048634808907406665,10.984734122224078,11.279215069387398,0.019722708873245218,0.024015176077894794,10.871534540646277,11.159136580723306,0.20508851034253014,0.5387451125228488,4.820154743551181,4.947506889532537,0.07359291360389639,0.061779342672120555,5.340000058456249,5.43238344203246,0.08941088764900602,0.1828130064029801,5.856478600472439,6.0573963607295465
71435.71500007145,0.0010164344299774595,0.010530234837140686,16.9173800103657,16.61626524184913,0.016193484341861727,0.04471240386580746,16.898233371713275,16.598408077568845,0.01643581085484561,0.06664301999464363,16.317548341082325,16.029524939321774,0.005030062934452713,0.017876846925689485,16.127243484151897,15.851799405664162,0.20598015706609674,0.5458018281158523,7.113690134362167,6.993025127637692,0.08772004197851493,0.07489111605732639,7.8582057477335026,7.768168393217905,0.10282054641928301,0.19484654906636384,8.745494516972649,8.552153125594225
66673.33400006668,0.00214519207414132,0.014266504355307413,5.006768689377474,4.716454664390624,0.013941588290374701,0.050503035913061024,5.000867887184111,4.711889105309288,0.055359171606754305,0.05344812002916248,4.832042585841147,4.5580978426606915,0.023176279047338138,0.019538526477668405,4.771035462131895,4.503969489743872,0.22877169061968927,0.5207501241178473,2.0959570327441126,1.976115248955428,0.11146734214095445,0.09776570032862555,2.309674563268543,2.221745421325953,0.14236659377077107,0.2312618702792185,2.6017215593587792,2.4154718805506135
62506.25062506251,0.001386333362868526,0.015785705737550212,2.9861557468746476,2.7058981842528955,0.015011387902599836,0.052591059529926494,2.9826473190005425,2.7034719809971834,0.015887398305738633,0.09844953175556288,2.884370423348809,2.6175890970752276,0.007160986866641459,0.01359406051069373,2.844174629476518,2.5872292413066313,0.22126635130151406,0.5451826245747975,1.2450594554933117,1.1288787817996,0.13712783338356954,0.12256149751249756,1.370149117204332,1.284110531485352,0.1629111948918195,0.25132106938183313,1.5586848708418297,1.379076970066785
