Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft
inf,0.633160750697171,0.6655963533406979,34.75804792826899,9946.938919821012,0.34032115633203774,0.14846933618158306,34.84749587694896,9947.75585534182,0.8771394947715749,0.14407076429488885,34.66228343230577,9947.004533921594,38.469761110764,362.867060156654,34.596078810723085,9950.642067609238
1000100.0100010001,0.6081668099614899,1.0595264275243033,22.6934815646801,3.361669869814751,0.3320874994231327,0.5791448239820562,22.485383380132014,3.349679546898017,0.8376448358099826,0.6532480101435412,22.704988052863037,3.3599465287718173,119.47035018616621,37.876566659422366,22.529342558230937,3.3419234552381845
500050.00500050007,0.5984464137129375,1.0376315548988033,5.152056778532836,1.1562090109910825,0.3256015980448999,0.5391640248324222,5.381747139436738,1.1783496218239018,0.8204579920223894,0.6359609277074558,4.991217165389122,1.1421071814371793,55.670806803041884,10.068464051013269,5.144148488559802,1.152882027087981
333366.6700003334,0.566963472607558,1.0416780455637178,2.8328834205621094,0.729453715994892,0.3242320867573031,0.5404379099250898,2.880583008109392,0.7355320557950557,0.9081519517940494,0.6416323419309977,2.779388646993253,0.7247601680310837,36.64354000311127,5.201711867915537,2.8160425122528454,0.7263623756827126
250025.00250025003,0.579313272156109,1.0844280793518788,1.9640856428850237,0.5369826775650617,0.3508307716368136,0.5060015465738003,1.9809096062789968,0.5396175291743318,0.7685119739020119,0.6208540994528766,1.9333915746268049,0.5343811228421504,27.361653016717014,3.4331478866795995,1.9495076741789243,0.5344382941171648
200020.0020002,0.5501425999115743,1.1639159940532224,1.508145173626999,0.4256893978959564,0.36321723183109783,0.5358056708908809,1.535069979654609,0.42884425115458347,0.849438796414995,0.7326690379393295,1.4764688001656725,0.4230139426081221,21.843492911986285,2.558876160415953,1.498456486841524,0.423792202150705
166683.3350001667,2.319197149492467,1.0302180352785233,1.2274338171918453,0.35307479116356494,0.7511612123130422,1.5131921903035783,1.2446029263127716,0.354997254540059,2.3518840996121804,1.2426234938557945,1.203875798012829,0.3511925726689094,18.183605525268078,2.041265252625011,1.218773844540676,0.35140040517896765
142871.4300001429,0.7606912909521437,0.851537666792119,1.0404808119640618,0.3019349941718528,0.255537466484086,0.6689478700310763,1.0542662395868325,0.30305526698635743,0.9801239948798934,0.4556414692398101,1.0213351834156261,0.30047089607279037,15.575295333787318,1.7017752244972537,1.0332173380142087,0.3004617165256371
125012.50125012502,0.7115605115379361,0.9225922942477404,0.9020552453157775,0.26358357528886955,0.28432972462568135,0.6380093033702144,0.9134998878813642,0.2646134685022515,0.9433606226791985,0.5171379512155377,0.8854831013355005,0.26241861999703714,13.622481125871555,1.4612112260523173,0.8955744825652864,0.2624096455663685
111122.22333344446,0.6923911350738,0.9621217073994344,0.7968694288038127,0.23324128798049007,0.3105072834276347,0.6293484424054682,0.8069025944798819,0.23445555758575767,0.9213215510370902,0.5527127150803721,0.7818955554355491,0.2325473065487999,12.10524306320958,1.281656862525141,0.7909899691486817,0.23295831267909317
100010.0010001,0.6959460482048785,0.97516469869784,0.7136471934401168,0.21090331722503466,0.32636586345729157,0.6337187784161866,0.72304121552567,0.21091036366954344,0.9209166465756145,0.564683613280681,0.7006635096556947,0.2102426210632858,10.892378113359712,1.1423064062101134,0.7086253311567382,0.20947172025980043
90918.18272736366,0.700398521343876,0.989452695854625,0.6464278944557438,0.19153155789382906,0.33888448352914746,0.6352218625700781,0.6551821768521364,0.19132460205406007,0.925238047183003,0.5830134991031822,0.6349053830443526,0.1910243778588454,9.900577206877072,1.0308858357446562,0.6420145705538169,0.19030139593747883
83341.66750008335,0.7073622636926205,1.0021661234976995,0.5909076254782194,0.17547134965145608,0.3510214984928317,0.642118651066963,0.5993669269625189,0.17505366761643185,0.9334675555634214,0.5965874728315383,0.5803666404127786,0.17509348965391383,9.07441608071393,0.93967496289473,0.5869868167414029,0.17435425508393168
76930.77000007693,0.7166776051710692,1.0152230055014098,0.5441984202628837,0.16198174862916911,0.36518073605664136,0.6495638579662232,0.5524413938902765,0.16130350044591132,0.9405910584638645,0.610743266544568,0.5345774059325521,0.16174031737118372,8.375576162128466,0.8635731451366206,0.5407378360919253,0.16087879458539756
