Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft
inf,1.9057361157600776,0.11929302471676603,4.056608272477938,18.101700957946885,1.678184742792168,0.062487121194174544,3.973600859204357,18.13558541927488,7.624148250089388,2.4362514462518496,4.131428447511684,18.14308617518524
1000100.0100010001,1.9209719793585043,0.21766834870821608,0.05174884441309722,0.028781525111990978,1.6943768907704715,0.17430420177852993,0.13456226363483642,0.01349803326800763,7.673117631799436,2.522167698294708,0.031199535650355735,0.011716621519366074
500050.00500050007,1.9690891750058621,0.39058357030909224,0.04427529715992736,0.02997026714772821,1.7369591733172873,0.33777353756468426,0.12713067678093073,0.009680275168385037,7.823656224182653,2.7751359364650905,0.028067723766140317,0.012123885303535736
333366.6700003334,2.0533195137851887,0.5904584370105679,0.045144519195651794,0.02968253558261405,1.8132280904659943,0.5182366238970921,0.1274112558532409,0.0082191903900082,8.087599253215103,3.187521888338179,0.028407028485826546,0.012123046536121292
250025.00250025003,2.181827997503486,0.8209007009459129,0.045495271059780545,0.029547371221532847,1.9241848093864062,0.7230182792553637,0.12972919365375557,0.007434543565584058,8.487377528514617,3.7615849533943737,0.028712996376116216,0.012166467441202112
200020.0020002,2.366389433364368,1.095162973498533,0.0464536947532941,0.02992691278352301,2.0855534903383544,0.9678688808358884,0.12982078867622127,0.008692183108374,9.061145054433233,4.5202711779693265,0.02909607259631777,0.012216587751841913
166683.3350001667,2.6284327855599026,1.4366279443143979,0.047378678330468604,0.030237051359648125,2.3138600349015817,1.2674874620274774,0.1321034349122204,0.01042445543404177,9.873259511908318,5.518209798905531,0.029609132144381736,0.0122502661286714
142871.4300001429,3.003829775247337,1.882244412379354,0.048581458144864316,0.029722437174095277,2.647885236060671,1.6659592488574115,0.1357615798077679,0.007551376786774586,11.035998191544868,6.862070779031365,0.03033787528877413,0.012252537984015554
125012.50125012502,3.5629312968874696,2.5036749392093576,0.05107678106048347,0.02949153479057069,3.1375127025786873,2.213579461107714,0.13679654498460572,0.008277568904874319,12.759273585119113,8.758788037281395,0.03138816453403277,0.012164746493077288
111122.22333344446,4.446775784727043,3.4439271431019183,0.05452686062178546,0.029154121879916773,3.9241466353417,3.047235071538761,0.14383607024262404,0.012221440828483764,15.480056552146817,11.643966898557803,0.03319523917689724,0.011882047146866175
100010.0010001,6.011471180825725,5.058654734351238,0.06225137781365016,0.02841325603905581,5.300517963878767,4.469526718892346,0.15535809826894148,0.022512108812926084,20.27648877038668,16.595303260551127,0.036949922211313685,0.011528935481565259
90918.18272736366,9.422096947350264,8.514394224419906,0.09280269023624271,0.039134329498990865,8.305820024532007,7.515995847752136,0.21650074013230242,0.07807520315985986,30.70748734360685,27.171747642883354,0.05276794001033132,0.018480853535620404
