Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft
inf,0.15846847867201902,0.034536898944077424,0.14646782228938318,7204.869061975129,0.009399321543572349,0.1100860242205666,0.13702142320123517,7205.046351678195,0.08475225768691999,0.06804219163543013,0.11527444481181282,7202.714135690769,0.726665102333507,0.3568730806900494,0.10857060009867267,7204.844357815375,0.7946679712595063,1.8299653599885521,0.5384171723406852,7197.942736168585
1000100.0100010001,0.09568015274609179,0.08306335866803785,0.14638270903811082,0.04406906870888476,0.021900780614925813,0.0673722130005702,0.13762389705596684,0.043895384859064766,0.011222562963145931,0.11264843520766142,0.1158852895686929,0.036271907771314324,0.7285076123013832,0.36450344138807234,0.10826184158266458,0.08421519005734775,0.7972732799858432,1.832510131184155,0.5482362145194358,0.49023670688181653
500050.00500050007,0.08155185250445357,0.14252206247437094,0.14962744648979695,0.03334518641294137,0.02276517945376809,0.07944115152131698,0.1380678580834144,0.032552485315743576,0.12167892176026432,0.05394937794477648,0.11728752605243777,0.027616981953311897,0.7336944104781684,0.36378508613604865,0.10910839165109736,0.16524117303753874,0.8004040130121103,1.8349898650374057,0.5500725042197958,2.051781201948924
333366.6700003334,0.1465665072068636,0.0750260448355421,0.14782238391686672,0.07109528112131484,0.0301235997328721,0.08231115167676067,0.13756352872104366,0.06721853114071433,0.045979614355221375,0.08929878126521068,0.11873428860988816,0.05230023632064251,0.7327672042703056,0.36058487693707997,0.10846122922555448,0.04209546869192238,0.80318067414742,1.8361594511689285,0.5512036038939879,0.8423715696539603
250025.00250025003,0.09897302560480692,0.17224144714259432,0.14818078943031168,0.057996277161176155,0.02321752339357552,0.057476717481037484,0.1361089804522615,0.059127250639447966,0.05628577686244537,0.07220021446869539,0.11658927861450444,0.046291190104487547,0.7294512927169553,0.3679426129420086,0.11087502856336416,0.04922766432495485,0.8163723511186076,1.8401791980019275,0.5056177781559072,0.36384391246190934
200020.0020002,0.015985921644581753,0.09368608882517591,0.1485520049362334,0.056657205624497865,0.022782391133670112,0.09721302201840222,0.13719876707364348,0.0564261932658985,0.057024953763616715,0.1558852577806492,0.11640027842358137,0.04532539688595331,0.7330697158267004,0.3691398025841443,0.10720218386769868,0.05119052981572252,0.8188935786888231,1.8363243960507576,0.5636578346552222,0.20415133789862758
166683.3350001667,0.06047561977082842,0.024060910494254538,0.14828907283109036,0.054613128327452215,0.02499928832359203,0.08654788916559283,0.13633729701361783,0.05514847064289615,0.07871029136666348,0.06022267270243336,0.11531567894539994,0.042800643661278504,0.7294487239659456,0.3641215472498637,0.10188862052010009,0.04605220111124259,0.8303992398419477,1.8549494258612036,0.6330804742670051,0.18944838157452965
142871.4300001429,0.07252420029078532,0.11428374968172962,0.14804040248382005,0.056818951449233386,0.008923984109815679,0.0638118592953352,0.13888775641013837,0.056287575955363704,0.03908962579241715,0.09735909019539324,0.11766374104738235,0.04522605713527627,0.7341940880915341,0.36880507283680564,0.11402498526090395,0.06361153259871682,0.8536967012848773,1.85544688857733,0.5099562265788707,0.16905763386928246
125012.50125012502,0.08404946935864474,0.1175302936681938,0.1473036571958871,0.05765819989770906,0.010626612298946733,0.1115981704490786,0.13815856803399845,0.05708415393720274,0.19784565868028484,0.09140189952488577,0.11899946887518227,0.0473852691836904,0.740874012699569,0.3740714376264133,0.11149456862916503,0.0644627072070386,0.8650488693119245,1.8667703549498627,0.5496110269541712,0.09175914019779981
111122.22333344446,0.05961794828654753,0.1565500843432894,0.14835629368137457,0.054248855839447656,0.02779143212435051,0.07635497231277738,0.13884459514913464,0.05237804349269453,0.17203480386634545,0.09187015849695318,0.11872824419153984,0.0412498991359821,0.7359276984140964,0.3752566201653143,0.11373660594772175,0.044950203562300166,0.8983528645689253,1.8777785611124613,0.5320712703979733,0.19513122442664155
100010.0010001,0.07525617649111795,0.0991068192976736,0.14928628332405947,0.054480006839722254,0.025855718575487272,0.05302366244126444,0.13782396831607385,0.05464823555653536,0.04562397047913211,0.13904148961944787,0.1169198802393012,0.04438469735936032,0.7370316983295037,0.3751452068266757,0.10834197090705064,0.05359952906814637,0.9289043193250476,1.9010902793341324,0.5577326429414544,0.08983256500859585
90918.18272736366,0.15967862778137748,0.11058606913480121,0.15280930295628595,0.054531527135496784,0.039252811886260175,0.07780637926527328,0.14094216608412227,0.05297555716883034,0.039437659242591266,0.10057897746005864,0.12218425989023343,0.04215979074396313,0.7461863521385483,0.37402943855329635,0.13936956100703618,0.04560620811948921,0.9793882485358473,1.9335083903405137,0.40101728687548494,0.37846807513723224
83341.66750008335,0.052568115133998214,0.10526374941014884,0.14702964120480408,0.05359260740728018,0.006093127880718248,0.07921023165698832,0.13967490228139773,0.05502685172847251,0.11031243835351125,0.14779943855177732,0.11795903925004073,0.04334509751444364,0.7498106215101917,0.38389647439510366,0.11517613701302537,0.05339963773710154,0.9442176901695101,1.9088492245439925,0.48681241677142545,0.12044535615165262
76930.77000007693,0.02124025001486913,0.18163538486610428,0.15082716528863865,0.05439826181812859,0.01630970059316708,0.06504996247170355,0.13902974643728389,0.05541644751627843,0.04165550291939579,0.122008295859313,0.11874894567777512,0.045360558532065595,0.7511977012221421,0.3840061017403967,0.13133234677830244,0.058298549400631935,1.139726487115741,2.125092349318934,0.28344991544877907,0.22090463974348973
71435.71500007145,0.2142522886394968,0.1681328758501606,0.1484349712559225,0.05422313796057885,0.047748581578233015,0.08282345773185712,0.1387990856399332,0.05552577218259956,0.03952464089245925,0.13696176632504753,0.11693343588115901,0.0440970103919978,0.7505559206511543,0.39705153929464126,0.10657707219326461,0.055852652244207636,0.9832210958419652,1.8249762675589118,0.5884401036487593,0.052652932255993455
66673.33400006668,0.10626714705227001,0.1721281780449957,0.14862297317662482,0.053464034809159844,0.01915257629391409,0.06981163712073567,0.13912949627896,0.056005898609269515,0.04678022260533246,0.07730650681735213,0.11894091464664158,0.04406475649428325,0.7570323680547535,0.395730552703405,0.11335208671512674,0.05843931440047675,1.0459531257963024,1.5320581224955006,0.5096202479959523,0.038495708247849814
62506.25062506251,0.02344439109636825,0.13866097879397227,0.15064981958857593,0.05694458995023571,0.010850558450115686,0.06506997588284398,0.13971923977482567,0.05556228687726057,0.11341014881455207,0.24028733293563181,0.11815896126979568,0.04427547803149083,0.7490803400525691,0.41486023172335695,0.10433107616335503,0.05364691213009219,2.0996528748502143,1.367731924790806,0.6348575531214283,0.09884230782288163
58829.41235300001,0.06306179419074283,0.20061800974133756,0.14864814183456268,0.05307823091182993,0.027604566147342146,0.05663823967470621,0.14059496327826598,0.05642976218562214,0.04970812453302757,0.13363111778557973,0.11742992708794171,0.04520725801856141,0.767763561774849,0.4079114134474251,0.10891292164073295,0.05564014550559626,1.6993426423097584,3.189969723693557,0.5782095392573834,0.06691770585917241
55561.11166672223,0.10118231250432026,0.21218610627290574,0.15034111844911327,0.05624911414239734,0.008649030663923987,0.07569825222935513,0.14062173589568003,0.056372769276337234,0.060327400170925874,0.12697249771265076,0.1190960856306287,0.044760966957745896,0.75657933263502,0.4166535485184896,0.10851327936201435,0.053921297883030024,6.007082273892396,5.092425662471209,0.5914611524970188,0.09422860447539698
52636.84263163158,0.03969812326816005,0.12723184130641224,0.15290577475788378,0.05286774953632362,0.043585151243446835,0.09612411204997945,0.14042740675528181,0.05695427605649036,0.11094657939280696,0.11433041032130692,0.11841656379214392,0.04504960669486176,0.7544502693020554,0.4127681658926369,0.11024588382602608,0.05565670046773945,3.853795901752475,3.5372169198458305,0.5702094320738644,0.0705053993991223
50005.00050005,0.19164148846575704,0.1678363974946064,0.15357962368095746,0.06052595404955153,0.0246976390053581,0.0701031996713255,0.14032370738764413,0.055578126236973745,0.0836162280061534,0.06578822400173327,0.1198111032609704,0.045535424205903945,0.8455270833934608,0.4561590861441608,0.11059363865531004,0.05597488159043181,10.23441776988846,11.02076699653108,0.5684809462764359,0.07059024243640978
47623.810000047626,0.15498405928712394,0.09601173358122189,0.14839713379333946,0.05694616482453257,0.014548312142629253,0.06630078015072446,0.14174108282102818,0.0565861380061938,0.14122274960459597,0.09628998671240838,0.12007328123253379,0.04599470521168855,0.7928359442664605,0.43158320716245424,0.11060095956081668,0.056632652554972664,0.913382222977305,2.3831109076049697,0.5714222634958978,0.0675384848971045
45459.09136368183,0.054456978390231156,0.07205643276904745,0.15388814631921774,0.0575315340541785,0.03713254299083837,0.08309549580402123,0.1409937071041964,0.056785729203162896,0.05581222203363898,0.10556155929816355,0.12053035815855023,0.045678282919478834,0.7900682160965805,0.4350775252685955,0.11101241139603589,0.05704993475645229,0.6586308978808105,2.140683864365903,0.5716627678515595,0.06700038066332004
43482.60913047827,0.06364288305034098,0.14899358891812725,0.1522190551613272,0.056569116857345426,0.023963535183030998,0.07145397325289839,0.14184710888203994,0.05703969402661929,0.03195368083304752,0.08345263781937061,0.12074431467390992,0.04676933464984414,0.7952135856742948,0.4425033439865285,0.11121950440187048,0.05678655422405432,0.8063148129330414,2.124778792082738,0.5744230375477305,0.07466256695941834
41670.833750041675,0.05389897838216188,0.09345195521922434,0.15228182886508296,0.05468019908241575,0.028553559225389175,0.08318114290297376,0.14233291174965412,0.057818368077793024,0.07203315846953731,0.10023349668338301,0.12044998274975542,0.046925273416540715,0.79677920766594,0.43896058745125394,0.11163274393598195,0.0572494337538268,2.410243617230319,3.618619900488613,0.5741623786014034,0.07561645552647758
40004.00040004001,0.08507197132840785,0.09519942666678795,0.15325506704889538,0.05258394816836548,0.014664848243121732,0.10547789829544411,0.14285637714837107,0.05861785896838288,0.051279299145163264,0.07458457499711676,0.12040912187818884,0.04684992642120851,0.815123574858104,0.4653485459529446,0.11202859471530711,0.057037508250862706,0.24092972766442086,1.2223693305941687,0.5764023030187426,0.08152040856232118
38465.38500003846,0.0229385841534241,0.12221361307392557,0.1592367246582229,0.0509699545961854,0.008200754751338841,0.07780057809725568,0.14197104756424567,0.059134669326328264,0.20667671093567844,0.06352182114725473,0.1206127145046222,0.048650510276115305,0.8281936309011318,0.4680785390054428,0.11249975462221101,0.05743384634428384,0.45343381930607823,1.9474426717725772,0.5762941096152847,0.0838121049374265
37040.74111114815,0.07717490372259443,0.20088090452339633,0.16047424365835028,0.058767344775349235,0.018983962041228937,0.05318004683671268,0.14229650558959323,0.05801761595172696,0.18205883554016705,0.08114601873177275,0.12329165789149882,0.04739013881537217,0.8274002304801221,0.4844905173583794,0.11301114692185037,0.05757968395630494,0.8258249040109022,1.1636994364396605,0.579255801721834,0.08693331916140422
35717.85750003572,0.15685702300641816,0.1001125808276823,0.15846719072523058,0.05427423380957028,0.054243378896351196,0.0928271840649907,0.1435542220645346,0.0590773998869952,0.12175222412252275,0.038239415220521926,0.1214910843354842,0.048156216519047806,0.8337930162524664,0.48208484328712664,0.1134953621043544,0.05759453823473327,0.7678309179502242,1.8815818345031392,0.5793709869166799,0.09137256646559218
34486.2072414138,0.10079017547875514,0.05117971324539924,0.1659184683504513,0.0555323365305159,0.01307344811242223,0.07853346383718386,0.14196581475855344,0.05916769005578693,0.0636620879112084,0.058633726627735534,0.12390193439996683,0.047684994674360555,0.8406040140069477,0.5024536166913677,0.1138442005887772,0.05772952539676224,1.1014597407065605,1.50046113175777,0.5793074371894116,0.0919377156407368
33336.66700003334,0.1497649344116574,0.0710302936977496,0.15781001105333836,0.05428211396081159,0.03234716712447181,0.09740769044875794,0.14476711984808735,0.059234154082849835,0.04138003202575034,0.1534183336100261,0.12235322032515387,0.04900110453362781,0.8498192561260423,0.5080375083646749,0.11426760961458608,0.0576623446935769,1.1851378477790586,1.8083648432519905,0.5820665663433202,0.0959397981924208
32261.29064519355,0.11022589909791328,0.05930175247363966,0.150998825483239,0.0577068587252013,0.04016733080084092,0.07869437555493848,0.14747987855605493,0.05908250771162423,0.07490484649419506,0.08454335245377707,0.12203204731655774,0.04916656141584239,0.8748836185281342,0.5167060813610521,0.11497903343552023,0.05816716152103165,1.0200614119507345,1.5198784955400149,0.58430034731226,0.09743275684390136
31253.125312531254,0.13699419183821376,0.023176797447348876,0.15699743394444057,0.0481309580961948,0.03166033541292662,0.08844256175345781,0.14701371527995277,0.06153310449923041,0.042882252944997735,0.11944662990780155,0.1249064742658338,0.0501343057582435,0.8816767967234473,0.5271035585517692,0.11559115040443972,0.05815794469605233,1.111328780581114,1.5620361076852392,0.5868262674594612,0.10195850392027692
30306.06090912122,0.16077981719520784,0.16557212605024801,0.18990943439811522,0.06923814072611678,0.058136802699589485,0.0769491151880367,0.1413798914748705,0.05840767263740212,0.09495327216125762,0.16320383464874208,0.12496555188832036,0.05095654645621356,0.9112405189293304,0.5284761451147502,0.11694133032664511,0.05819863568238134,0.5946606982466336,1.8073165750823716,0.5884467681314166,0.10785483867110125
29414.706176500003,0.12340939868410002,0.15659068072125842,0.18059361626385634,0.04978291222316528,0.04263301553832353,0.07776979114641372,0.14187870534890043,0.06003597724107445,0.11681480288229332,0.09563244742046126,0.12578935417672638,0.05130344535738702,0.9114834316080253,0.541338833202511,0.11578887889580212,0.05662684232329502,1.064841582561613,1.6288305085071526,0.5913542261721684,0.11092325840212454
28574.286000028576,0.06120585694527107,0.14622853638889213,0.21761814569375157,0.054417680415906514,0.010412311582008022,0.07680762478329468,0.13572293208027833,0.06313043805165612,0.0233761669990323,0.037579948797380566,0.12629198028498417,0.05008597929706761,0.9220161788281511,0.5535528799059486,0.11777850164659304,0.056732149671111,1.1839666118825758,1.5404520715079737,0.5918964710515958,0.11786066629801362
