Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft
inf,6.985760750029537,16.221509290814137,0.11638595419528626,8660.839768626714,7.471259156043741,17.55441164241506,0.026625297878674042,8664.843459768188,3.591367999881225,14.596125163291894,0.007013243277138637,8663.59657351383
1000100.0100010001,7.210404248571879,16.557639564731243,0.11640512144191473,0.13081473057803814,7.858627193642159,17.83051004551527,0.026476752513350875,0.028491185671836332,4.075891339127793,14.769745359569935,0.007726605419938874,0.012353803724565151
500050.00500050007,9.002143924984335,16.69136929742921,0.11580407178032726,0.12627683301903517,9.09496737334456,18.6406763588938,0.02660726409022845,0.028766788892558705,5.442165538414442,15.475525502303457,0.0071114300462688075,0.008838486058814717
333366.6700003334,10.437980049010594,18.497135515274067,0.11621458685271949,0.13520279384116823,11.12192725027552,20.27675302020131,0.02602928312847251,0.028501381371574108,7.4535066605509845,16.84665807555528,0.011533106041140011,0.0211674347443759
250025.00250025003,13.28557929733062,20.97971451958801,0.11591046744624309,0.1340261416453622,14.361435211115165,23.02701132403812,0.025617425807964556,0.028602582999385756,10.37448270007418,19.111180809213874,0.016054199673636093,0.01774376574039472
200020.0020002,17.976458698510925,25.288408599883155,0.11596782308770835,0.13351409325554137,19.607968382312713,27.76803934404626,0.024621621086368676,0.028861114282765776,14.944435103944064,23.040689439714125,0.02357693156882579,0.015532630636218181
166683.3350001667,26.561526827040407,33.48204405390046,0.11618452914491406,0.132767440745221,29.12812019447851,36.81105323441842,0.023449441991151017,0.029956908874497642,23.015738809534106,30.54380736838203,0.04139101783742573,0.007975680745479628
142871.4300001429,46.84237987439908,53.376315214438534,0.10867787633400018,0.13684104389709079,51.56828723740299,58.798419997144975,0.040423775979967665,0.021176996622853442,41.825112920277206,48.89748533487604,0.14171248259390334,0.10068687125157433
125012.50125012502,154.42912930997744,160.60755375788,0.11052234377437349,0.13365015001492214,170.54048505470845,177.34945823536447,0.02569933885893612,0.02701185470649348,141.1617927806511,147.68230947514311,0.029077603040952266,0.03765611146454169
111122.22333344446,138.30996832608255,132.4662129971505,0.09534128629240853,0.13186753815546873,153.0103038538358,146.5818823649568,0.03235401515299454,0.028224700334096978,128.77769969474724,122.63092891256838,0.09754516679801166,0.013463972785663024
100010.0010001,50.012826941030056,44.46375161658503,0.06003419846173955,0.12139654924329833,55.413644159661445,49.34220119969016,0.005368175712435625,0.028784809509390157,47.536859391523095,41.72309869035525,0.07131264611236374,0.05745388493481726
90918.18272736366,31.242877982409603,25.983308500128818,0.17707539738955116,0.1468297071168028,34.77140957706632,29.029365159067112,0.01642748841562134,0.03286193335838266,28.881067180868527,23.34699394802207,0.14697794257856517,0.09713394213274096
83341.66750008335,23.060966457965993,18.046913742365902,0.17730039975730189,0.1376371038975415,25.64556470309394,20.19581004345713,0.05581848792967232,0.053016137119191904,21.97545845271264,16.765884988340197,0.6084472245071558,0.30265262286495737
76930.77000007693,18.44513422554848,13.700950990821049,0.0999587296464833,0.14332704250566575,20.532392902754758,15.316213981097945,0.09074954416427894,0.03765263957474026,17.64075479861741,12.984670899667492,0.485856542452143,0.2418015740690366
71435.71500007145,15.481741523604029,10.930277953716367,0.11690071507739204,0.13938270463540545,17.21415510077411,12.276413633176816,0.05335127947235018,0.029798300531937636,15.070693376826648,10.332942596644576,0.19162754660206513,0.09363979910666094
66673.33400006668,13.360815201494498,8.998440770373097,0.12057002405758746,0.13969299636960203,14.884501677215287,10.176255843671877,0.04655473812552693,0.027670515703253604,13.146773854223701,8.645339763779015,0.14448331516200327,0.07430052288749757
62506.25062506251,11.81497226081308,7.641285963313157,0.12368013841125992,0.13978231571471533,13.172462696437016,8.666149377009898,0.042380303781056096,0.02778814890710532,11.588501256844292,7.319975192280017,0.10904055296919281,0.05817710864350912
