Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft
inf,0.09152010117573176,0.06436397168648977,0.03747666145140181,7123.580606214905,0.1309755739761135,0.0988717792625449,0.04291711080513492,7123.586178627287,0.14159707345459865,0.13123480518922723,0.15194734569065843,7123.0926839498,0.17438856616689333,0.15462673599161983,0.016004234819423466,7122.840875749953,0.9651709986633293,0.3242973557283133,0.15487111316510524,7122.488196989796
1000100.0100010001,0.07611329988504771,0.09247809921350428,0.03753944134995914,0.06175951542711449,0.13957746013353606,0.08814482716379861,0.042895188468888255,0.05813619243460126,0.1802012098106837,0.14024666814663508,0.15197517975052727,0.14639098452653732,0.13892424552376498,0.18187377634192403,0.06932726472366584,0.2030211749078328,0.9261760636250741,0.35220420766252286,0.1691826344368195,0.22750648466405946
500050.00500050007,0.09414996819965264,0.08212262378916181,0.03862808667074799,0.06267646042440218,0.13239976516092605,0.09284505541907347,0.04363027387055309,0.05926319809417316,0.17799896089413667,0.11702780851536077,0.151657105306145,0.1436395615994546,0.13955818988442137,0.15099300112532274,0.027289247589422593,0.16387456756689003,0.926907516309069,0.33059491747906206,0.16356836043219253,0.26988821031541116
333366.6700003334,0.07915929448777592,0.10725309996341097,0.034700079679118076,0.06216845591821814,0.13766323711329578,0.08414472733480645,0.03971980002305173,0.058705539853500986,0.1721988471637449,0.0892271185568733,0.15525662637830273,0.14533084756439424,0.14614300925938703,0.13113423306189312,0.03315468295079306,0.15917783053152681,0.9221534894316433,0.31954674336437616,0.11962677316991556,0.2651551270190189
250025.00250025003,0.08199753502185467,0.1101164686492528,0.03814100639940775,0.06329300169456352,0.1382889328264382,0.08362455782411807,0.04284863066122925,0.0595825733807871,0.18929428430417072,0.1467375989396143,0.1545193226135856,0.14499717024046985,0.12223830762648764,0.18801666610399104,0.03971176359823502,0.1588035551267833,0.8911479393484597,0.3802828383923397,0.15284499861202255,0.2743783218370376
200020.0020002,0.08917284806194259,0.12214476966297641,0.039146636095973034,0.06390112797792626,0.13886652031081492,0.08067816840019539,0.04393734691782565,0.060159108789512694,0.1945543413316794,0.17055986393156425,0.15449027473325566,0.14532049958973406,0.10933239349499718,0.20492909053889122,0.050272039335408254,0.1601036398750566,0.9984091891136763,0.31294322766838556,0.16202099011074392,0.27902795325103696
166683.3350001667,0.07159758940314542,0.0986776676906897,0.04039572744422168,0.06442084119370498,0.14245658420068336,0.09227005304596271,0.04486325253463435,0.06066880999270752,0.1662899911552576,0.11801900439431307,0.1552267169106739,0.14575707749355285,0.16958848111555513,0.16792545342494705,0.06010464878381917,0.16377185557190327,0.9640571136170838,0.3577503136868814,0.1682263327662508,0.2812049108140699
142871.4300001429,0.0963607006168978,0.11313061418775516,0.0415238494215869,0.06511470539216771,0.13568589737855355,0.08950727153159697,0.04617925042897221,0.06152790099631454,0.15247434732384696,0.10714536149243611,0.1559848948280603,0.14617630593934336,0.16615995495898847,0.1738769757632864,0.07100112247255196,0.16497414501909793,0.974496842633002,0.4267011551999558,0.17815742641124507,0.2883349483895569
125012.50125012502,0.09695465212504574,0.11824361630569738,0.04344436773245873,0.06616419891788092,0.13926870092741891,0.08646774153787566,0.04748492182112282,0.06248063582119782,0.12365704258720311,0.1316357344821858,0.1568180809609049,0.14683738179439854,0.19450197293450755,0.18958750324206686,0.08185241582753362,0.16777098521833303,0.890234095091609,0.4690455735688457,0.18828009141049853,0.2956054400177681
111122.22333344446,0.08768556129452686,0.12487755398353656,0.04515970916560278,0.06734401039992796,0.14235863566419343,0.08624857361540131,0.049050110365029105,0.06346860102496503,0.20433726530463026,0.16172781402594713,0.1578862409638972,0.1470022321724116,0.16003587320132573,0.20824976056132558,0.09482797801298416,0.17291146198849933,1.5875056877405789,0.5187235511685544,0.19835511528542737,0.3029464169788834
