Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft
inf,0.18687484859728593,0.5593115508688088,51.76121580951076,27.367232506045795,0.14890898735806052,0.5102116374783141,51.755105866895065,27.40942820368568,0.04924322913403014,0.46508682169190696,51.91771366970278,27.232152810525758,0.9750683702603684,1.8392924984425056,52.03925002218045,27.194193521187096,3.0751910196480283,2.253372704500608,51.38189197324372,27.50012451391178
1000100.0100010001,0.1897457287962053,0.5617354931407763,0.17430777238895812,0.12508357635029613,0.14305591119088754,0.5060749238639851,0.12222460386468995,0.1976902559946305,0.05552198359468522,0.4662612576367354,0.01950589785413036,0.010938216574563054,0.9789658021035206,1.8430647058127891,0.09868677749227973,0.05065532172075135,3.081326132126758,2.2623917352718603,0.5588682263697118,0.25671325809489154
500050.00500050007,0.19120513268258987,0.5635931031788585,0.17411563155410653,0.12499717866550686,0.14330300075378546,0.5082473552429245,0.12203210148094495,0.19763294138896967,0.071992928700225,0.4700974247370188,0.019316636443408516,0.011170621892955436,0.9914616973949839,1.8543624377088102,0.09888534367375088,0.05087413221012473,3.099447876154904,2.290310008136546,0.5611092254172516,0.2598076710275079
333366.6700003334,0.19533229297654456,0.5684730919622626,0.17379205867701977,0.1248608195471588,0.14777249278148682,0.512601386664979,0.121634599367899,0.19759536796864136,0.09234332059181038,0.47588772506952487,0.019006077795448634,0.011568910850052284,1.0127462345887877,1.872961680824792,0.0992196587150675,0.05124332381708498,3.1310498225167507,2.332765418651682,0.5648859167925419,0.2649846314452917
250025.00250025003,0.198141657140136,0.5737460506720514,0.1732996730824435,0.12467444958538382,0.1546341659814291,0.516407065670353,0.12145966898964608,0.19730072288591183,0.11709713916985019,0.4854825280973753,0.018555460542580476,0.012116414473311,1.0418459232484858,1.8997627032611935,0.09969759347578074,0.051764116416931176,3.175607066279648,2.398061730254587,0.5702617791209912,0.27225877644040153
200020.0020002,0.20443410833531572,0.5797116057294802,0.1726575093186448,0.12443727413154042,0.16053733636576917,0.5237522845085748,0.12072007249523153,0.19694949940056813,0.14448389686087862,0.4976170432340036,0.017994579637606565,0.012837283292215958,1.0819092784693083,1.936368022777161,0.10031901941884956,0.05244622168343059,3.234909872926227,2.483835486961165,0.5773139584077254,0.28167491486974633
166683.3350001667,0.2055890496267141,0.592230051427375,0.17186688047574306,0.12411441530459216,0.16764472190103405,0.535757378053575,0.1200752883895225,0.19671683567251042,0.173383339800888,0.5108653615101996,0.017261875729087738,0.013746094963664888,1.1283742536094155,1.9809046074107275,0.10109867351244677,0.05329732273614507,3.313244310198199,2.5918563150366603,0.586157689716379,0.2932951487242434
142871.4300001429,0.21955058450766868,0.5997524945528195,0.17090576197747773,0.12372578658145215,0.18102866611858137,0.5445152716899305,0.11877390223332268,0.19657285513012424,0.20674376279897239,0.5318554230547196,0.01642829353669247,0.014851952169666073,1.1916210430103975,2.039077834237943,0.10204753071294194,0.05432907999923809,3.407612984424646,2.7255606799814878,0.596948746027916,0.30721829954144336
125012.50125012502,0.23056704816266657,0.6127236060229869,0.1697181580099805,0.12324764059106955,0.19607992339593225,0.5574422772933214,0.11764208557480271,0.19592375505240595,0.24293906232063728,0.5556290723555775,0.015416607881568727,0.01615146373327985,1.26512692880946,2.1088679351339388,0.10318035767557826,0.05555513741315205,3.5284348128042633,2.889475803486251,0.609870877982686,0.32359041599756644
111122.22333344446,0.2440853013149877,0.6275228623694252,0.1682813972880077,0.12268536820975583,0.2160827423031604,0.5793786159511295,0.11633388530500931,0.1952682094806913,0.28344457208378965,0.5839717588451894,0.01427571937860091,0.017702461301731535,1.353150733794168,2.1933584206641434,0.10452309455954419,0.05700999163182263,3.6779481095022684,3.0881284239263675,0.625221302657657,0.34269920853132535
