Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft,Planet 6 h fft,Planet 6 k fft,Planet 6 p fft,Planet 6 q fft,Planet 7 h fft,Planet 7 k fft,Planet 7 p fft,Planet 7 q fft,Planet 8 h fft,Planet 8 k fft,Planet 8 p fft,Planet 8 q fft
inf,0.06768845318113927,0.07384055922112848,7.571712417670205,5.218435875808466,0.01621931561493697,0.035018145067182774,7.566363624080549,5.211241112059923,0.04131967799247871,0.027170477220573756,7.577457127575622,5.203066696485127,0.06472225066562515,0.03155532267249419,7.565100412668838,5.200388185505798,0.019447240253494716,0.05209301612702075,7.602396726480074,5.127999585008041,0.47093389742548875,0.5757635399659609,7.672547593745721,4.866283319046472,0.5765270292334017,0.639744765037672,7.6960128273649815,4.8249284598685085,0.473471215597352,0.5548561103719529,7.615864197859375,4.7842005749111305
1000100.0100010001,0.06773460841559224,0.07388068895967223,0.06982403404300146,0.2299262676739721,0.016244633275349796,0.03506332490908456,0.0750847356894239,0.22271933687631307,0.04158156908007141,0.026827895677746436,0.06398530495723107,0.21457344949934257,0.06478928318370218,0.03205049059186289,0.07614850564524629,0.2118568788144915,0.02008161157460842,0.052557392050063594,0.03873041043436619,0.13941333569018985,0.47302111478657854,0.5787655613198417,0.032716645808293504,0.1230578282851564,0.5790528027187263,0.6418366734574367,0.056045463467984225,0.16450674573592844,0.4756616265513108,0.55646617972113,0.025942988130851653,0.2052117401317167
500050.00500050007,0.0678182290745809,0.07398092871781659,0.07271575954438629,0.23156278708390243,0.016452961635083932,0.03525146117305523,0.07770697269281192,0.22430930890308626,0.041485513443771285,0.027206302405652118,0.0666987439445419,0.21614346705619158,0.06533439132358028,0.03232406348412033,0.07839018325095543,0.2133422901207895,0.022060112741673844,0.05339544019114153,0.041035027552198206,0.14053897620296152,0.4805980402302823,0.5853009362538855,0.034845794526152066,0.12394615329954232,0.5862745784301983,0.6489806347275094,0.05788083436411425,0.16567712778692079,0.48185486148874274,0.5626435051161143,0.029533273618632377,0.20647152385482595
333366.6700003334,0.0679522644299244,0.07411422911666146,0.07761127967343485,0.23390280562067972,0.01680231346924446,0.035452508771070264,0.0821796448580513,0.2265927217477153,0.042194824138283744,0.027730780261183405,0.0713511291475494,0.2182762866141865,0.06566594983031522,0.032562889441116065,0.08223780097156716,0.21540768609209757,0.024334622513400937,0.05990979474969818,0.04490277240324821,0.14199240544484878,0.4928538564583066,0.5950782741494595,0.03792441480947329,0.12616592080040143,0.5986932623654752,0.661621438236787,0.061075000455064164,0.16717931680540102,0.49250402811087457,0.5734304752790456,0.03516338480575843,0.20819211134580246
250025.00250025003,0.06819580784129023,0.07437060140436151,0.08400368977530864,0.23839768809801432,0.017246798517911468,0.0359006101885021,0.08808771700600729,0.23100767097238145,0.0431232061260767,0.02763234131234277,0.07735750388647597,0.22254037796638362,0.06630703551193544,0.034374087925015735,0.08737200426807842,0.21960376813591437,0.028697539585916587,0.059131337747556946,0.04986927184114002,0.1444672632297007,0.5093801148191148,0.6129394260566433,0.04246845592140743,0.12846978255247668,0.6170793229527006,0.6786270209660453,0.06522501513743971,0.1704225874234857,0.5084389574463778,0.587660627721561,0.04142919077127049,0.21163624114607738
200020.0020002,0.06851012788241151,0.07471702861833537,0.09228941248641627,0.24291559408457664,0.017951329771303464,0.03643489072855124,0.0957701751971104,0.23540451983648303,0.04438233586113302,0.029975064876415998,0.08518047267404738,0.22667676991173402,0.06770583750689943,0.034894218735171664,0.09406738599333277,0.2234810223779319,0.0334784497875572,0.06208888028675534,0.055794924558152624,0.14873257891152583,0.5376761278702868,0.6350221555035043,0.04808123735652511,0.13100462534348714,0.6395672551931327,0.7020669685550862,0.07065706952263698,0.17363080488911306,0.5271746723003837,0.6074182914830633,0.04973968814554988,0.21516869906190503
166683.3350001667,0.06890013867661858,0.07508911796637431,0.10221121738049835,0.2495545956715562,0.018962751683316695,0.03696947347632831,0.10508547589447781,0.24189948126595823,0.04523023792059451,0.03009930584585514,0.0945248617801302,0.2328785476314548,0.07037436275132279,0.03583376819608596,0.10226406123071013,0.2294793550947174,0.04070311218691909,0.06416097945628599,0.06304186020531811,0.15321737846558647,0.5798201975709836,0.6507370294608844,0.05453902872010175,0.13499475543388778,0.6666699241285409,0.7364668292837976,0.07727412682466735,0.17830973060004937,0.5489517697242845,0.6380337795295675,0.05859961565192749,0.22025629364992935
142871.4300001429,0.06958507092584655,0.07609401996929392,0.1139465902543077,0.2577838411865402,0.020200601601900677,0.04013367145440423,0.1161871017635747,0.2499520139599207,0.04867956737364104,0.03796336203528154,0.10555300756603686,0.2406044685754286,0.07632679820268551,0.04922576082541847,0.11209184820115381,0.23686800062631194,0.04505754596859354,0.0917060668994911,0.07135475463112857,0.1589662591062903,0.6444816165813386,0.8386985460206858,0.06205287371946595,0.13991770451180913,0.7083123334526054,0.7314602119609425,0.08517081209795727,0.1841195016631411,0.5880467540436772,0.618019958102144,0.06864008056650428,0.22657731459129946
125012.50125012502,0.06995046992575547,0.07626853066353116,0.1277004947322473,0.2679136352035303,0.021113635758988253,0.03836662353915715,0.12930841285461955,0.2598500085857181,0.04806933761558882,0.032137199377707246,0.11847372484284192,0.250049449979164,0.07413829388873501,0.037740498761504294,0.12388514875438673,0.24595240892269174,0.04173640634319201,0.08609128191479042,0.08109165539726161,0.16599547370447448,0.6525494507922182,0.6995023846498436,0.07064149371891444,0.1460304565992136,0.7586850161121649,0.8322840861607398,0.0945622923892289,0.19124286748682118,0.629108458272657,0.7227813194524386,0.08001686369395541,0.23436085924769548
111122.22333344446,0.0708204625966367,0.07654070520943128,0.1438461068470406,0.28033471756966444,0.022345478522699882,0.039810268397104165,0.14478839784089326,0.2719963774762395,0.04867619642583592,0.035638072169812594,0.13359968723358345,0.261639780026756,0.07384055498600611,0.044151544382332486,0.1378149891944765,0.25714110982469063,0.12168294221571867,0.14158686998646366,0.0918636321067945,0.17485516184999295,0.6923610848765726,0.7740089322442566,0.08067523497854931,0.15347621488078067,0.8266479230713613,0.8914955209903244,0.10561879313359393,0.20000726496549115,0.6894315019994225,0.7711189330116658,0.09299967011878217,0.2439259732204373
100010.0010001,0.07181523176963016,0.07803392094721234,0.16248057817607092,0.29569506937288975,0.023910605968061847,0.041615028912812324,0.16270688079465384,0.28701793527680164,0.0522604988396253,0.0394339115657495,0.1510381135604972,0.27598652246349714,0.07577187224637963,0.04637015919299857,0.15398125967670784,0.27095349195801005,0.08206461523690783,0.10336321918479037,0.10586087799130225,0.1851508310077219,0.7565795830375688,0.8498535074767849,0.09213136737298189,0.16271229775105683,0.9050869088542323,0.9612845045750589,0.11849313782412686,0.21082186526789462,0.7571920690381292,0.8290917696882069,0.10804118402477311,0.2557203322558964
90918.18272736366,0.07285112113926273,0.07909030904689193,0.1849219448647131,0.3145466434979916,0.026757396015193165,0.044136785367184,0.18440209602028318,0.30544485103064145,0.05170533053347852,0.04545771632946824,0.17204423358356877,0.2935862379375872,0.0831886986383891,0.050371394536059606,0.17368810010701094,0.28789810123421977,0.09380597674750135,0.11473213935252058,0.120918276692428,0.19845146110883138,0.8475127522196327,0.9363609830155434,0.1058289317541533,0.1740351481639737,1.0028454786440741,1.0584065164425707,0.1340525505773577,0.22410695625935062,0.8406401423926904,0.9116641365900194,0.12564301059787286,0.27028991887898884
83341.66750008335,0.07456210030821497,0.08103673377125448,0.21188717780090752,0.3380464422066956,0.029777377905189438,0.04683658265799354,0.21054395686522515,0.3284127117960522,0.0611298584750832,0.043886367593706586,0.19725836450299955,0.31553390063249964,0.08636277346825574,0.06015923232393019,0.19749834863579127,0.3090136577128444,0.11076112758193705,0.13142045622537404,0.139080384974279,0.21511316211371492,0.9618300042862156,1.0481019404968206,0.12220157288880167,0.18814824442948336,1.1302869114428178,1.1846900316350115,0.15282336875891414,0.24066848323738543,0.9496643697499604,1.0191597611396035,0.1465589840924115,0.28859641113443235
76930.77000007693,0.0767158671016439,0.08340026296008014,0.2449896746582334,0.36774737719302514,0.03392473806364037,0.05069451552576719,0.24271171924102955,0.35743688410808766,0.06479665753811578,0.053956945112276444,0.22820958974561592,0.3432684193397083,0.09510405240122961,0.06629950394941506,0.22686527892429406,0.3356995886554195,0.13391467551112182,0.15410830229768283,0.1609951951860775,0.23641993372273346,1.1123544244299601,1.1985116455775997,0.14221577109758188,0.20598320644988305,1.300183161067908,1.352636289423527,0.17592976154498163,0.2616076863174796,1.0949897857841149,1.1620042487090718,0.17258395245927063,0.311262134278215
71435.71500007145,0.07986109898560585,0.08667271987522727,0.28678659679985197,0.4059154210843682,0.039616929216530185,0.05608795340243914,0.28345665894718675,0.3946857537523428,0.07440133160793763,0.06180704090956661,0.2672924479288805,0.37884816926792275,0.1051173944212534,0.07833745005582732,0.26410592372977043,0.37002062062389496,0.1666917093194803,0.18644087149953517,0.18567793698376533,0.2666180802083425,1.3216469085966025,1.4048520569701062,0.16738718774098432,0.2289198534850036,1.5347592094345308,1.5861675224888918,0.20513381428185168,0.2885587144577495,1.2953576042258501,1.3609638606220527,0.2048516715324095,0.3409855131547117
66673.33400006668,0.08460538693659911,0.09157994004149433,0.33934771394073415,0.4585536997800079,0.04789655921577091,0.06394670160501524,0.33415244618223733,0.44661606304170226,0.08684584155808658,0.07393282681734424,0.3162456563807134,0.42817298925697456,0.12084798807715622,0.09534398199901375,0.31091840592563913,0.41747784918567576,0.2119930559236993,0.23165807629586446,0.251085529300963,0.2743819252223764,1.6262017760138723,1.7069576354308416,0.1993196499622509,0.2603615646872044,1.8776482086727238,1.9279737505881647,0.24246897254515357,0.3251617150304989,1.5881104420491212,1.652249165754469,0.2464448699087596,0.3811378663999817
62506.25062506251,0.09224411981032508,0.0994912555152411,0.4135001954755822,0.5277672030552942,0.061045898117070146,0.07665276236394329,0.40679962449158946,0.5139783995387223,0.10601396497441906,0.09483204653609016,0.38558351286655185,0.4926951437158785,0.14668745320074247,0.12159678760410873,0.37737633955732036,0.47961330006118746,0.28536928972023823,0.30526245880130515,0.28366354997623294,0.3395884139274454,2.1098658762538753,2.1892280418721666,0.24371850408958867,0.3019777820312358,2.4237693026560274,2.472624862241591,0.29426513950529587,0.37421551053618246,2.054187552964381,2.116398918465158,0.3035383430480066,0.4352256668163105
58829.41235300001,0.10676940009275379,0.11433659497006535,0.518777415265825,0.6299952251041041,0.08502198725085143,0.10017111320705363,0.5096171497196007,0.6138942316637434,0.143322351137315,0.1308954006102757,0.4839098460619785,0.5881518195783341,0.1936119368396001,0.17053345001375547,0.4718024600714953,0.57152171679751,0.41989872800893546,0.43946565505755175,0.354033828159831,0.41155411989500773,2.994411414935935,3.071266960364077,0.3069270583154926,0.36333285962361306,3.4224584948494394,3.47023459590734,0.3682760455960182,0.44626271440518,2.906129666968123,2.9669052768935926,0.3853044501189518,0.514688307094937
55561.11166672223,0.14324152777526084,0.15126109174476654,0.6833390280258519,0.7917433090765733,0.1424829083778358,0.15707110049620937,0.6702868829766688,0.7719266201840399,0.2303696228439399,0.22036073696577188,0.6375233467428655,0.7391275980748333,0.3095245260497452,0.2866203293789413,0.6195037749413967,0.7169041561384433,0.7424092916280479,0.7617316938952169,0.46617421164649797,0.5232005195131437,5.118632903412553,5.193208393826432,0.40564459247874907,0.4603716429062742,5.822934151209661,5.869597348648602,0.48403884413337195,0.5601738608870808,4.953330814709635,5.012612694139439,0.513167104569221,0.6403781576403014
52636.84263163158,0.35991399420554193,0.3685112595016146,0.9779570075666018,1.0837237867531133,0.4671041654765331,0.4810803231043309,0.9581424990557579,1.057370265607613,0.7314896648681791,0.7228837873728023,0.9122995664114798,1.0120428405180264,0.967185035231257,0.9451486494836685,0.8846119576405285,0.9791748887785009,2.5651293951881895,2.585097033470417,0.667679485400833,0.7237539998450112,17.13131473065451,17.20422996203941,0.5824094447064406,0.6355398889236509,19.403918217872793,19.44929457800734,0.6914737872117982,0.765857912264151,16.533898878290277,16.591500756625877,0.7426389573380396,0.8678004415678393
50005.00050005,0.20226970087235444,0.19335775558938448,1.6598860822354315,1.7650107835786153,0.3470321559754382,0.3337552081401035,1.6244081757043431,1.7235105402287163,0.5287773786718294,0.5364067734934758,1.5491938303351716,1.647878924932723,0.6868696627598446,0.7075153915633252,1.496803997198727,1.592280098545805,2.0080486612044655,1.9886803744672654,1.155128433568234,1.1716486641890784,13.005608829937461,12.934915093304278,0.9916437349771174,1.0439836975196495,14.670433622569359,14.62610444291335,1.1720241346200713,1.2454309465117182,12.520183090101325,12.463974523574288,1.2744445401523645,1.3983012489917939
