Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft
inf,1.7006972643928284,2.2893490229732425,5.2766835751458405,9687.80562077575,4.081909900564422,3.601146764702104,3.3221477160443786,9774.363717283772,4.079230726388334,3.1132864850927824,3.26115747768268,9771.457047883068,20.9452044516182,23.932107630843745,0.7979593911297791,9775.466796942768,25.56046215119533,20.860288346298262,6.361648056361536,9770.142586373091
1000100.0100010001,1.849746047229071,2.371445557924339,6.287861748113507,1.0357423820905225,4.3332300824114105,3.8136139700450262,3.4329942598235843,0.4024078042370836,4.364852618630249,3.32803081799504,3.3108145384818046,0.4739797986515587,21.41164799420885,24.761097112776117,0.859397513601721,0.08826096789876517,32.15944628511659,23.384422063382072,6.537592866946516,1.0993834527734407
500050.00500050007,2.280754940567975,2.8436866861435517,13.764151447506261,2.545379293531004,4.893673581528034,4.495630456732592,3.998832812142707,0.43984334313912543,4.9754095219399215,4.0912726026257,3.4151171991564837,0.5104844750978303,24.791018611246283,27.993307363933894,1.1289268843057283,0.12202013416017363,36.58514669412711,30.699209827162832,6.801533098061513,1.2112616236849751
333366.6700003334,3.7785507059811527,3.549872146271101,16.697735554711755,3.975184352082613,6.241488771407605,5.797099314273019,3.1482634753075036,0.657548869865011,6.496830832158115,5.495768327357402,4.133241141920609,0.5801600000383009,32.33487220653185,34.9796075424168,0.8628520361263514,0.2022657754568455,48.55996768789962,42.8259261788028,9.47741815960386,1.4589060487040981
250025.00250025003,5.557133767738948,6.043699011615356,3.490903762056677,1.3503895995553787,9.528658123128272,9.412906638161358,3.182905414977468,0.5875575782850977,9.95975194588817,9.387144363556217,3.594571793454539,0.5744377012840624,50.62195815041228,53.22682517171433,0.4275322822531253,0.14184457845388784,82.60494689624694,70.19741634855568,6.688412632007113,1.241321584997689
200020.0020002,16.79251098392278,16.980399949965882,2.0681370060592448,1.0518930754696338,26.23999350209879,25.92242397378896,4.0911394065684785,0.7158700460923438,27.778155679309155,27.023273072737023,4.3666809353684535,0.7216633971418406,140.50901498920047,142.24503902061636,0.7640230440862895,0.15691490001776298,237.05689162784066,230.4207719591346,9.028086883156854,1.6694278841763546
166683.3350001667,18.66723951607098,18.219384747291624,2.1711973951197727,1.126187767446995,26.60350462699625,26.92917009817915,5.1937148445158225,0.947912277807009,28.445249297682587,29.221185422485934,5.371905181861684,0.9467696603613505,144.02224001786144,143.12636646668338,1.0567596868773959,0.20364741208731194,271.3173691535056,276.4481690499891,11.664382614764428,2.23191405803254
142871.4300001429,6.272391494169932,6.10347691704331,4.171461268586973,1.5232773523461947,7.653171826556411,7.9874720482956345,7.203317056490791,1.3790095210741442,8.255097927450558,9.059394519746613,7.255749562571144,1.3508741338672134,41.83779947233777,42.18016710297159,1.5328553098843407,0.30247592493859304,95.60393689600538,99.5082957259397,16.46290799503055,3.26464956952012
125012.50125012502,3.079353873156082,3.669710189865558,9.914012924974992,2.6832697479153964,3.6496962366812666,4.127525958289444,12.42399417822453,2.478592909573874,3.906146429195237,4.863879007976411,12.207381902428454,2.4025536349891277,20.25394309652015,22.72998046398897,2.7333495336657947,0.5527738971448173,65.77206885384125,68.23187139122349,28.93885730776507,5.895778052137157
111122.22333344446,0.5193361952742158,3.182130776648155,55.240684505720594,12.206524318580046,1.5460170552352979,2.5607922284587605,54.17453311448218,11.294445315525088,1.4077938034243134,2.7982626428527135,51.926979361710714,10.79412559323558,8.141592120553332,15.998754981983211,12.224282081586688,2.5492911185171696,58.846530246226386,60.215470305765066,128.40050681198272,26.879192747119088
100010.0010001,4.294534600597913,7.449704111570047,26.743719649373165,5.179981397119122,3.497890497405351,3.0738833256016447,21.18776224988144,4.656414606250698,2.3394004495476786,3.1752885301806835,19.84872918679726,4.387015423720622,9.974334099400714,21.23424724459063,4.859023119536185,1.0371417039638002,69.6283217811948,69.65289314100765,51.06031957406086,11.013260255067065
90918.18272736366,9.577886556194077,18.84234206733969,13.091937777960156,2.275020014659028,20.19056162677331,20.27714989842837,8.670990205140656,1.9666550465738433,20.310762435891178,20.41925425066429,7.952949568539943,1.8302757858329506,88.09873445762753,95.70114084392158,2.003237372707488,0.44292002050639845,190.41630022496895,188.89830354891092,21.187882904624047,4.659662528915449
83341.66750008335,30.800114347832714,15.446472849793059,9.558614776789824,1.5426954557237798,14.86603395947328,14.940197736628953,5.445673454098936,1.2739353860460965,15.698607781421027,15.723734038338401,4.904620541336367,1.1715080196412666,67.37915158108967,61.76958777816617,1.2481536635409143,0.2852407840750723,73.16331194197576,76.84869093154639,13.42486814652929,3.010404787910081
76930.77000007693,6.233705907139564,12.109757774003063,8.111625506784716,1.2578898920372537,7.450764675995533,7.16709440122931,4.160949777245207,0.9899087020406289,7.805586542223313,7.924233821786758,3.7030742422297416,0.9002439619867204,32.7393403001622,28.149213123459358,0.915452237346319,0.2170688305014159,20.668367509975727,26.342267077402017,10.252524048949967,2.329424965871868
71435.71500007145,3.9752740658632546,6.717307815032942,7.030161373023635,1.0426060134394548,5.436373457161992,5.2563894012669685,3.195024760675222,0.7671079499527435,5.717911685322855,5.944414619827354,2.806099861680816,0.6881648830473828,23.61080668437209,19.517311754520186,0.6271118489283815,0.1554417698038618,9.291157478001228,15.5687664709304,7.672080629924186,1.7611334524900937
66673.33400006668,2.854811269941952,4.649273311948785,8.8144498571156,1.4905440547023332,4.172389667888404,3.917773538463396,5.068743269657676,1.0802404044593978,4.479227954547933,4.675763046379326,4.555329346205306,0.9691355448657152,18.85772807921533,15.153764287688482,0.5924005766769146,0.1695219290025952,7.945319343681197,16.580866325581294,7.929727424820112,1.748668978108057
62506.25062506251,3.2067406063416404,4.455577002598984,5.518585511288711,0.71980154029476,4.134746108067298,3.8773209341223267,1.7334811591525303,0.4801110432037053,4.309622814128546,4.504453645735759,1.476355238369902,0.42232662325553816,16.31368955221015,12.955885180812755,0.6207657765064057,0.14540194015395955,3.91187739304094,12.135334923040192,5.092882311176455,1.23350960057386
58829.41235300001,2.867998253045497,4.2842799073494335,5.286055893592991,0.6654605057092987,4.057488412930984,3.762138476590636,1.6529946397148592,0.4464953372275065,4.174679512720653,4.42559855757763,1.4112659754446095,0.38092551474177827,15.482613226169297,11.810507511653288,0.4986340015007647,0.121550635492724,5.518765605300206,13.43024849560649,4.535706308984485,1.1022344671389517
55561.11166672223,2.917479990200742,3.6514793930403378,6.316790770350805,0.9510006094508536,3.469535302549102,3.2152479929414466,1.990788759266904,0.46863196663813134,3.599845772995037,3.83526196209318,1.86599827741615,0.4181729135098462,12.337058904823023,9.775871871447537,0.2534517647953341,0.10292991609636987,2.1307154060856055,9.012859510702881,3.7011093691381305,0.9475399697919824
52636.84263163158,2.8848764370116347,3.4860564902141244,23.966343308139155,5.011556119976396,3.3170296051135058,3.0723541952603024,18.8899311941465,3.8374959019705766,3.432052879585287,3.6731387167887926,16.95911011256774,3.406415342293843,11.331244901429141,8.894594806268582,13.178238884853815,2.8117011523078426,2.273538265394598,8.786170428702867,6.103676977885041,1.7866264158531027
50005.00050005,2.956598487406645,3.406127245321461,4.895480751402853,0.5924989800624575,3.3357278255716913,3.0625315416567482,0.8470741009603346,0.3191073874240261,3.413893601748392,3.6471232589515905,0.7314509268275041,0.2715746218219116,10.460542450905473,8.186394671641338,0.5913244009874637,0.12210046982761816,2.9949271458031745,8.957513663285283,3.4890822481265786,0.8402441580339663
47623.810000047626,2.985543530390444,3.2329727637898413,4.895367071637554,0.6091065233036792,3.258176053778432,2.9049075351601,1.0008340355219272,0.29860457607384444,3.286559006485671,3.5018822292988743,0.9223614908507644,0.24759404823258604,9.612277590961012,7.3488470198797575,0.35974253509774806,0.08735082628225334,0.4669345375844626,6.210518297404771,3.063064593753183,0.7670701414719566
45459.09136368183,2.7814085650755636,3.5973973876886953,4.833480863345906,0.5979613372958016,3.3172366887413465,2.9733087165997403,0.8670887794805265,0.2752959768149563,3.310924969078549,3.542658609517756,0.8311031340567903,0.22703939385086094,8.962033446994909,6.933071966483652,0.3746984644927335,0.08505255188580323,1.400805911925864,6.7537081012020534,2.8796255659965757,0.7163639935066594
43482.60913047827,3.015261627498025,3.5327189471170253,4.740423606303808,0.566183095633556,3.3289344149125233,2.9818510835652847,0.8675514058808959,0.25924995255081695,3.338963272928509,3.5208664750675984,0.8310980103704436,0.21013204074152134,8.358951665098084,6.667939450519811,0.3224758926969384,0.0763832104146335,1.5909762953695434,6.477987417996502,2.663237395581073,0.6696805834687334
41670.833750041675,3.119260531020507,3.530836686193751,4.780611015575278,0.6159999381277774,3.328256947393123,3.032539749581802,0.6868529738792097,0.24529683450612536,3.3157723789961024,3.5510211463775434,0.7747499590582482,0.1959734573912771,7.972133021049686,6.1834079263776465,0.3314210554660521,0.07426952657010107,1.5438123291387191,6.293199491222238,2.50354994437134,0.6317302289416734
