Period,Planet 1 h fft,Planet 1 k fft,Planet 1 p fft,Planet 1 q fft,Planet 2 h fft,Planet 2 k fft,Planet 2 p fft,Planet 2 q fft,Planet 3 h fft,Planet 3 k fft,Planet 3 p fft,Planet 3 q fft,Planet 4 h fft,Planet 4 k fft,Planet 4 p fft,Planet 4 q fft,Planet 5 h fft,Planet 5 k fft,Planet 5 p fft,Planet 5 q fft,Planet 6 h fft,Planet 6 k fft,Planet 6 p fft,Planet 6 q fft,Planet 7 h fft,Planet 7 k fft,Planet 7 p fft,Planet 7 q fft
inf,0.02394270976845589,0.00031769964865377073,0.012526453012140615,8988.372019896095,0.04499004326446184,0.012193436221889644,0.008618910568126751,8988.468905147874,0.02669432922084749,0.003915935453445193,0.004830944014614756,8988.328816692912,0.052648472146756026,0.03562824991418473,0.006274328486613909,8988.481515500978,0.14229473270052354,0.014162923615962828,0.057817639678697366,8988.380205236032,0.1006086455901184,0.062454720289593535,0.12088318273288307,8988.467991145095,0.8442867378462766,1.1949535444616337,0.09944809256429632,8988.455642391407
1000100.0100010001,0.003972566831279307,0.0219928450170575,0.012491297170691185,0.005203919153060644,0.042539762998146324,0.02277755830912223,0.008590235066770313,0.004630041742218314,0.039348211037573334,0.008660786981922092,0.0049064508495735145,0.002105352257501377,0.05281140867322149,0.03756350774924298,0.006280804647985732,0.011089367115420311,0.14428926758330324,0.01592994675048641,0.05779930064919699,0.020071938005918874,0.10147088984243566,0.06339636838560392,0.1208632635216503,0.0123622279050809,0.8527076784653058,1.2011030499159767,0.09985746556032281,0.04416262298152375
500050.00500050007,0.025700776621456683,0.03292649175576676,0.012421570267892418,0.0052596599377158085,0.036593133736370784,0.01031223480603187,0.008628788049362087,0.004721030167007608,0.03228869027346789,0.008133912055631192,0.005164845714256759,0.0022169165703719625,0.053086227553223,0.03748891784355388,0.006368668004507091,0.01104281743510551,0.1413558282456295,0.017635426142173054,0.05794506188357059,0.02022374491224416,0.10385110812251744,0.06531636663206719,0.12093105152549805,0.012380024401601993,0.8559960153842531,1.2146236651850688,0.10103474335040753,0.044714540864012275
333366.6700003334,0.0301008821186747,0.03586586184016643,0.012387253024024696,0.005398532148771893,0.0010601527658958805,0.03133885011007404,0.008488757774326307,0.004809912666700591,0.005512585397699161,0.01855664983507885,0.005430882825939243,0.002347094712950723,0.05453483481304018,0.03811876128804874,0.006734367039880515,0.012508476582087926,0.14213110856854233,0.016660477818183445,0.058094939647689296,0.019882865785801052,0.10728099144823987,0.06989497324339153,0.12098742525682306,0.012442892886397345,0.8955157365861403,1.2442334128287715,0.10309135610831108,0.04564956980850664
250025.00250025003,0.03215508464047227,0.033770254352999414,0.012377276093234588,0.005488337306318901,0.032465815122585374,0.03259772770664119,0.008593516021886688,0.004871118236013507,0.022126902389181573,0.012330219474363338,0.006008383928420901,0.0024775037197787564,0.055775468836586,0.0397939957429923,0.007277485856809414,0.01149097584864391,0.14862435987135372,0.0176100108379365,0.05785952613223269,0.019250624828814743,0.11145047578431233,0.07733577929078536,0.12133289185378941,0.013002644729247113,0.9428965060389195,1.2862149014415065,0.10604919489161133,0.046667302395414584
200020.0020002,0.024348608459456335,0.014906102882892335,0.01221795947758801,0.005734126337669222,0.01563737393740329,0.0050078672162433766,0.008528090483091418,0.005181775076071331,0.013185812518840167,0.010901973339542332,0.006785937094756748,0.0027578623697081563,0.05646353781432886,0.0406898373160801,0.007788241670244233,0.011770634696341828,0.02925984901340942,0.15221390903253057,0.05843335046313036,0.020146977254822975,0.14753846137024496,0.10542993584576307,0.12129916085889854,0.01280311483618161,1.005284593879678,1.3429718685042926,0.11007132712925854,0.0486752198287186
166683.3350001667,0.012199941044029125,0.026058358088992536,0.012109688197652322,0.00602627778487255,0.010360893987922238,0.019952578446150063,0.008604031513295377,0.005416390793689896,0.014806555944387314,0.018558248199777395,0.007623285909114028,0.0031288466571261202,0.057056266543220574,0.04140018193818937,0.008459452380495627,0.011981006592309768,0.1580323093198781,0.047174057767365246,0.05869963012553566,0.020377168339341993,0.11285497771623708,0.09163544639681442,0.12146976297852871,0.012955170668764917,1.0869291672887227,1.4176364078129389,0.11528879850990974,0.05101532304383196
142871.4300001429,0.009545072601584279,0.033676519080157515,0.012030639453112345,0.006355621833220735,0.01834229668412283,0.01859577801216461,0.008746954900914317,0.005795711052452887,0.016371908758565378,0.025588589344704607,0.008607046514108731,0.003531341655355276,0.05863551397932461,0.04449823926893828,0.009338280130518099,0.012286369153791497,0.17256767126964473,0.056082995852971045,0.05908294619389338,0.02061430015551169,0.13974598644893158,0.1017868195891923,0.12162100117858878,0.013127066919808238,1.1927161953859395,1.5161446932777876,0.12197335183383451,0.05399013878659013
125012.50125012502,0.01270009439525312,0.027913538389629358,0.012004315400504798,0.006836006019092453,0.009268212953929628,0.01949581496616871,0.009051505029629696,0.006294198315475808,0.011584887595918839,0.0200219967883687,0.009879295072054716,0.003960651181471262,0.060477801032929726,0.04684399835399061,0.010427753828156982,0.012647315992618785,0.17481991110514267,0.06307140277139033,0.0595246127536404,0.021023145999575464,0.15159086737054542,0.11688197160390747,0.12185310116431568,0.013340074694051816,1.3287621439353403,1.6441820761970043,0.1304664484141615,0.057762950818893766
111122.22333344446,0.011096173652020572,0.022537265497986507,0.012118805820290167,0.007439278268264551,0.018262508533368443,0.01598366220274804,0.00957049392944975,0.006891497650402988,0.03267605736601458,0.005799896630086683,0.011465328043807642,0.004643554572885086,0.06354713522517744,0.05136078852061143,0.01182096823013836,0.013056030368373517,0.17987220723803302,0.07286322099110758,0.06013102582199918,0.020815268670064065,0.16998686218701087,0.13727450802315563,0.12213324626035195,0.01365412008701099,1.5058540294687577,1.8134594387167633,0.14128368856095833,0.06255633111519292
100010.0010001,0.027638985021677026,0.030850365551698487,0.01255820397016313,0.00818844760037569,0.03170913149322799,0.008728478816775602,0.010583216106333346,0.007686112847516063,0.027658209958447526,0.005592895407604194,0.013425478997935622,0.005467539310586741,0.06677945252670178,0.05670518247916923,0.013444849622910118,0.013682415355546367,0.1891383506987226,0.08835330417572018,0.060830494265750296,0.021334777378563333,0.19412059459848957,0.16337536907390834,0.1223509902951014,0.013868617260891504,1.7409599749373637,2.040228322755824,0.1552084279433521,0.06872045707743422
90918.18272736366,0.012645868664847936,0.024473574727010186,0.013467537425923453,0.00922020793766647,0.01008552490998801,0.01773355745910143,0.012146455359903725,0.008715050431094827,0.01369719438750668,0.0230937092797993,0.01597513247114406,0.006544080355832355,0.07166622741420083,0.06348245314436897,0.01553707771690621,0.0145070003245992,0.20553717764637003,0.1083895668894991,0.0617136123907025,0.02184192881849463,0.22891187083242673,0.200105912086561,0.12262107551405486,0.014155993302838272,2.066069064230507,2.3573171552986403,0.173451723863056,0.0767776465542744
83341.66750008335,0.019518684507937673,0.0267231867141808,0.015200009121386833,0.010618321914932685,0.01669006680404231,0.01883513338963835,0.014550826161677407,0.010170521311179978,0.027814446268974072,0.027766962231432525,0.019377686203398938,0.00791127255735265,0.08080161788831113,0.07394719300147332,0.01850103418877239,0.015607970847608931,0.23094906626601017,0.14238179726524636,0.06246273221550778,0.022366654234869193,0.2799907721345482,0.2527956939739,0.12306390837106088,0.014455053241107876,2.53977612674127,2.8228466513128585,0.1979436625839447,0.08759118352460364
76930.77000007693,0.013142246082635825,0.047335621136071114,0.018396682744138138,0.012621158755792545,0.012511869598792403,0.03676085118491198,0.018479418014927564,0.012176412011326253,0.025005277141289396,0.03622008046150636,0.024188486731353435,0.009947940545966991,0.09435774512148794,0.08986706131522627,0.022414442353048722,0.017162480454296743,0.2705744553827602,0.19528066336026176,0.0643629860598525,0.023234698654707158,0.36112061393429506,0.33534730465071455,0.12312633688138774,0.014645396627704982,3.28153851335301,3.5559417289870328,0.2325910551416185,0.10282597524078384
71435.71500007145,0.02818330857290035,0.029991170417669973,0.02408432345174993,0.015619997565032677,0.0064205480284085775,0.03355845698774729,0.0247404586394252,0.015140867012062147,0.017284719910433986,0.03984020228190706,0.031220733876902145,0.012992299299066997,0.11856950214165167,0.12348158588265554,0.028195462777939752,0.019516839701639366,0.33704636140943434,0.30140635793709303,0.06653545310649484,0.024389576885075037,0.5082711455027928,0.4843331844882766,0.1232672291910375,0.014858766381101713,4.614682112691303,4.881465590468899,0.2839600657578331,0.1254166191295122
66673.33400006668,0.010319152811089492,0.0309653825888042,0.034377091197393066,0.02055086105113938,0.002907266499399995,0.029771700528997535,0.03566865710070888,0.020064878531301376,0.04202159158323863,0.012273754991011125,0.04250099141737921,0.017927875655824325,0.21792886948294302,0.15344725704008327,0.03749890434281235,0.02343603678961102,0.6935508980560623,0.3463141645282674,0.06993635071839813,0.02621451498145226,0.8486026305222318,0.8192845966746165,0.12326766498573119,0.014951452399024677,7.667581242979119,7.925550026007347,0.3678280204678909,0.16224857226983785
62506.25062506251,0.05371904045329458,0.04334594029133538,0.05526491866226157,0.030049678903574777,0.04735525640172517,0.0461173708983431,0.05691798111288733,0.029554111277556302,0.07418558033716793,0.07743521985329775,0.06413870566817322,0.027346427454247195,0.49804192776247574,0.4834183249696705,0.05505304129329964,0.030965797386443304,1.531190032936297,1.4082012201031808,0.07665476961835406,0.029359384663486428,2.42644652722091,2.4020387371469907,0.12274425545894696,0.01471164234291053,21.91414305871968,22.164880185377864,0.5277303910849377,0.23240479571975617
58829.41235300001,0.08539754638405254,0.09683322794893724,0.11202082826569852,0.055274653141469524,0.06633737873664566,0.05515214706903825,0.11386103364418021,0.05470125420885157,0.09885767875733682,0.10031205874913503,0.12097002478145662,0.052247307255881864,0.5616095692812236,0.567583151538993,0.10116900952350694,0.05101351370545227,1.750736084114312,1.8440920089639135,0.09259424851794372,0.03851587186720955,2.9629849933620362,2.9848924628361133,0.1208641547344179,0.013087280165986327,26.619680790695643,26.375953149257132,0.9490476420326507,0.41735349680309125
55561.11166672223,0.03230396476516858,0.01938822901189969,0.6748779016468145,0.30208744887314615,0.03337636312705571,0.04627266054067031,0.6751555415268484,0.30064050225049993,0.027026672694551085,0.04504404090421129,0.6766989018582039,0.2957755782585836,0.15725399275976698,0.16237289647169922,0.5510927830854188,0.24784614035036115,0.5404049026310157,0.6238788190230078,0.2775347815866347,0.12069287163748375,0.942385384589725,0.9609445197676407,0.09869783138267613,0.004767091754359375,8.392543362843668,8.155206353526985,5.068568573592684,2.2226288365413303
52636.84263163158,0.030995493875546412,0.019516351833563886,0.22284253053140446,0.0912083072228425,0.009710447700744624,0.03164736814804446,0.21941506448685644,0.09127680680138947,0.03354043966568451,0.015887496226915106,0.20811781171741656,0.09204983364427416,0.0958318760009225,0.09328310264839396,0.1648126078069022,0.06616605583704885,0.3423194733258545,0.3984770853711521,0.04936888547056864,0.013609272938791186,0.5637736579951053,0.5937438566535086,0.1397823801207026,0.025457959598412648,5.021103315444418,4.7951859456031025,1.4901384511968625,0.651676162302208
50005.00050005,0.01435458189131357,0.04931570437687773,0.10778389908968257,0.040667917608504765,0.024614376103122775,0.03593343576288376,0.1044870133514167,0.040903141681680404,0.017809305781833533,0.020236963940226074,0.09426217847034406,0.04214757180253747,0.06932215477949596,0.06441183336650036,0.07229218054546777,0.026110277367223107,0.3030903256120272,0.36836591794958906,0.044368458289412514,0.009326655957359941,0.41041742795070085,0.43329378454224077,0.13385678892942374,0.022157339623809873,3.606506891989358,3.385636827125377,0.6452209605230125,0.2813103785532775
47623.810000047626,0.027750661290224656,0.030866224688961247,0.07606953845037658,0.026694588650614363,0.04030834415771769,0.0543461601171814,0.07283441986540222,0.026891818847255656,0.007481947338480952,0.014147747334761996,0.06255069595342792,0.02836966709009648,0.05406746315949202,0.044365015519597845,0.04645530971620484,0.01521639977637781,0.15798522234080306,0.17592938141404066,0.048241034760804234,0.01293723351911602,0.32495909031824527,0.34600781210015946,0.13317777483430573,0.021739361798219354,2.821501989595909,2.6067299072164087,0.4104844487992745,0.17830091132695633
