Time,1 Planets (Aligned Omega),1 Planets (Random Omega),2 Planets (Aligned Omega),2 Planets (Random Omega),3 Planets (Aligned Omega),3 Planets (Random Omega),4 Planets (Aligned Omega),4 Planets (Random Omega),5 Planets (Aligned Omega),5 Planets (Random Omega),6 Planets (Aligned Omega),6 Planets (Random Omega),7 Planets (Aligned Omega),7 Planets (Random Omega),8 Planets (Aligned Omega),8 Planets (Random Omega),9 Planets (Aligned Omega),9 Planets (Random Omega)
0.0,0.022935442195151253,0.022553601533198967,0.013403986664923987,0.013189294304833182,0.007014598092405215,0.007107877457684289,0.006113426112555099,0.005775566206576109,0.004950501390550734,0.004960461573608679,0.004425648834943189,0.004368555493305128,0.004756862665006045,0.004425124178927816,0.0058454386265536515,0.005567748739242675,0.005581665886220811,0.005341245682273349
100.01000100010002,0.022964521531820315,0.022546684560472534,0.01341238712182721,0.013175784540508533,0.0070928840738363605,0.007063840545862021,0.006082822764686557,0.005753423094920924,0.004920893771919138,0.004940862160821578,0.004443119083138245,0.00435065698854744,0.004812723998159921,0.004423475887142673,0.0058452320770997135,0.005586891140300578,0.005581590841816915,0.005343648630269708
200.02000200020004,0.022998418416683066,0.022412517773504437,0.01339646160059895,0.013084818306607633,0.0071272291836345465,0.007090399601309976,0.005970493239786524,0.005772599932106428,0.004909524244998713,0.0049946358056784474,0.004396114620865963,0.004355678895215987,0.004676779408482017,0.004391396755165004,0.005843519080576488,0.005705729955897404,0.005584130428397752,0.005348479740084205
300.03000300030004,0.022917446734454228,0.022519052817154595,0.013507385689336975,0.013101525037334256,0.00702620048554158,0.007059964252670596,0.005977665913292742,0.005787492330697427,0.004914451475715829,0.004988804949841465,0.0043355596203610266,0.004338310464226205,0.0046720388683732916,0.0044131168817591925,0.005841717872658121,0.00566410245635686,0.005585645313296265,0.005356271691770248
400.0400040004001,0.022965898296784523,0.022543103205955987,0.013523080626017205,0.013170919919281742,0.007025371136113763,0.007108256855319106,0.005962765645420406,0.005741808824575483,0.004904604456254334,0.004959069544445088,0.004346349561615659,0.004272190723615672,0.004649590678571662,0.004446733765236924,0.00583811685386026,0.005618751426000293,0.005590892685671492,0.005364635293880948
500.0500050005001,0.023015862962418268,0.022591367146375115,0.013571253227396713,0.013219703425418084,0.006959057200244109,0.007095930153226073,0.005902776591074714,0.005720673500934876,0.004889878247421251,0.00494560408215039,0.004369736326100849,0.0042981470904360514,0.004621899290763976,0.004416484716638105,0.005830193772522222,0.0056272778488895775,0.005595811135088333,0.005373286475034863
600.0600060006001,0.023015249557070874,0.02259239600669984,0.013604618722236192,0.013237048630819712,0.0070138057058547025,0.007087739151789002,0.0058864815620641425,0.005706210271529999,0.004907575267964808,0.00492462154733363,0.0044053572238822725,0.004278068212833911,0.0045611876926505545,0.004411211497532622,0.005818601057809653,0.005651764235574243,0.005599953348380322,0.005020564495231675
700.0700070007001,0.023018074396634162,0.022526592335339088,0.013620184353670241,0.013251618474778135,0.006954649591306002,0.007041284103748793,0.005869990936152904,0.0057100400978107235,0.0048444471816603924,0.004912385867160846,0.004367099744558623,0.004308333781092168,0.004529419832886892,0.004429088983127208,0.005804005082538534,0.005647599406208182,0.0055993233633366835,0.005390444730306242
800.0800080008001,0.023024646446065188,0.022491940268817796,0.01357254970364868,0.013264846211058381,0.007000584697887838,0.007089942745577379,0.00589670129591953,0.0057348586555180285,0.004829389237388706,0.004947648961180837,0.0043398393577093524,0.004310752759493835,0.004517798482872328,0.004416117951954388,0.005773548694033335,0.005641101194016774,0.0055933720098542495,0.0053952384865251085
900.0900090009002,0.023084981068762816,0.022500175390639063,0.013538831134846292,0.013214966898521077,0.007000545916525586,0.007099345412170622,0.005944430354515277,0.005750665590910526,0.004863738123312333,0.00494031381536743,0.0043357732681803965,0.004313099138541299,0.004421371746717618,0.004386885031976693,0.005599285960043247,0.00554675518704361,0.004928239148977744,0.005398084221966818
1000.1000100010002,0.02305058972137662,0.022531167969113017,0.013562306943648657,0.013185697730831319,0.006923803159493706,0.007196221742202864,0.0058721445012864856,0.005796610373210136,0.004852001485480199,0.0049073381629831745,0.004352647399336891,0.004303662011892599,0.004392223878100755,0.004419915392147693,0.005604334198214872,0.0056274860922110375,0.004908175314916698,0.0054013918145738304
1100.1100110011,0.023133126355222453,0.022493094510719323,0.01342900555575937,0.013146984379758897,0.006992119939420012,0.0071773213142485226,0.005894529705359423,0.005760969437622459,0.004825426936790606,0.004936504348945548,0.004344720708725925,0.004292097560297081,0.004432376886583726,0.004485822441825284,0.005628280588223746,0.005573718440667449,0.005536928497822956,0.005406102596791102
1200.1200120012002,0.023103265928363263,0.02244722817534952,0.013437541421025543,0.013141793050775381,0.00692808190780131,0.00711905376396317,0.0058803342221945875,0.005729479668633142,0.004781463707055349,0.00491911370152669,0.004317627082414858,0.004289211052523454,0.004414405533339858,0.004475973436782782,0.005630533937553834,0.005575843526675689,0.00549508009480856,0.005410248047800673
1300.1300130013003,0.0231615389716256,0.02249215931919184,0.013403499044566333,0.01308200603085277,0.006942490133471538,0.007092897222081283,0.005898832642785324,0.005772409403716927,0.0047750455983746505,0.004919098400575749,0.004275966714527511,0.004303093349505412,0.004360622490698007,0.004478658391986005,0.005537025045041788,0.00557599035843468,0.004867664245774847,0.0054136249726585905
1400.1400140014002,0.023080979559732064,0.02245759558494758,0.013497171662008483,0.013143704027429221,0.006920221904157554,0.007157145777646757,0.005821731263613817,0.005755102506932509,0.004816828602223108,0.004896904564001351,0.004274396003953406,0.004303221831528511,0.004475381958113839,0.004482918605098742,0.005534757777556783,0.005572602420183529,0.004863841371539541,0.005058422634432888
1500.1500150015004,0.02304337723711439,0.022407507054713012,0.013482987653606053,0.013226403684686111,0.0069119749797643525,0.007152116960712714,0.005837640348726992,0.00575183946499457,0.004828205378809673,0.0049023809674480934,0.004257856447178318,0.004316468693412505,0.004466199475058411,0.004470620857880531,0.0055370685076294775,0.005565015948652923,0.004860074193616204,0.005417144239610178
1600.1600160016003,0.02307781327050685,0.022501737145041376,0.01346852663338661,0.013147228607529532,0.0068497214685305525,0.0071845232999068285,0.005841959796926921,0.005745166364611938,0.004834164566646786,0.004902621854453019,0.0043019678441328126,0.004325503350537464,0.00440400603232247,0.004422003893645857,0.005534222954564195,0.005588189815190638,0.004864896651535528,0.0054163971215334195
1700.1700170017002,0.023083739046832225,0.022502087380401783,0.013424811648708972,0.013108292080501783,0.006891249529004403,0.007190820411297776,0.005865477734791765,0.005691408817796492,0.004848671042985338,0.0048655800925449634,0.004269049078755528,0.004302087810972696,0.004380308069336827,0.0044214113421721865,0.005522793305967752,0.005637037819078993,0.004872750536127644,0.005413453051424887
1800.1800180018004,0.023104318791964173,0.022491017833090616,0.013447965254825452,0.01303429690841252,0.006871247513295869,0.007144448638506008,0.005795857196632282,0.005705259857324671,0.004779696464498969,0.004885941148698301,0.004320511583474297,0.004281288308325412,0.00440606638913254,0.004393483139832254,0.005518481207765849,0.005627547070349562,0.004886680626793271,0.005052161044496443
1900.1900190019003,0.023102869206944186,0.02252388738870675,0.013373006816324752,0.01313304200801638,0.006895476029539748,0.007162151344900643,0.005826413237206936,0.00576289418567891,0.004794208535823494,0.004913393994591713,0.00424545326087945,0.004275334656731444,0.004434688796309455,0.00448175177423324,0.005487741760566866,0.005489326867445545,0.00490402243134009,0.005049094413678907
2000.2000200020004,0.02306590781921839,0.022578642854230228,0.013396823926039548,0.013135796882204915,0.006881548897617728,0.007141219171817203,0.005851152912386627,0.0057818481164447445,0.004790904909800472,0.0049077641427223515,0.004251017617815827,0.00430971926984361,0.0044804918722973165,0.004431238067183322,0.005495261462682991,0.005610797691937922,0.004922093577678773,0.005045506434539717
2100.2100210021003,0.02312672632703944,0.02252229811416038,0.01325503312130481,0.013097990163565854,0.006926883124208669,0.007127856100114837,0.005856658128999355,0.005777302080103675,0.004812745689840329,0.004938989464697045,0.004296592321320149,0.004324758249972229,0.004442730274631094,0.0043341797681564825,0.0054774215259997365,0.005598342517321936,0.004943173272118675,0.0050417683931396695
2200.2200220022,0.023213556326501062,0.022563295031070463,0.013236958741090925,0.013157019156537986,0.006970015856776424,0.0071360469134989215,0.005804081534331533,0.005753472689136679,0.004791715455069702,0.004906151406833111,0.0042786662883622754,0.004287488015295535,0.004457019041257128,0.004305955461329773,0.005467848465181146,0.005585441870212896,0.004960573172986616,0.005038545505658798
2300.2300230023006,0.023256923784030457,0.02255257622184281,0.013233306949430455,0.013067621876971218,0.006997978883691457,0.007093986971277958,0.005787695129722631,0.005785449846585146,0.004802765483758144,0.004895293175822353,0.004188925133606695,0.004286435972360719,0.004418565025992876,0.0042320267198844306,0.0054608333447959375,0.005566497956032744,0.0047900599027192285,0.005036556255646903
2400.2400240024003,0.023246430984570247,0.02255881027248215,0.013289586081227996,0.013068745651319954,0.0070110538742284255,0.007151833303784137,0.005800898714375917,0.005830152725037914,0.004799283705748116,0.004915702089079857,0.004185072878891174,0.004334655162800173,0.004433214879383991,0.004223758456008732,0.005459983018264695,0.0054619056108116855,0.004639084492448546,0.005035190254463232
2500.2500250025005,0.02321426181933156,0.022555848718252988,0.013406391287899482,0.013115762058130321,0.006921359800469577,0.007215398306530184,0.00579365322387729,0.005809735819089661,0.004782567667026526,0.0049045015479079225,0.004216584500292742,0.004293430651157523,0.004400050687004207,0.004369485118511093,0.005457204470624944,0.005507623155729064,0.004491540058900653,0.005034337189626173
2600.2600260026006,0.023168651076678547,0.022519000538574082,0.013315869055733141,0.013153464154131217,0.00696464886782119,0.007204574920579651,0.005781348031497283,0.005796251770789514,0.004772948182409778,0.004930933701066214,0.004229686389104663,0.004300164558787965,0.004350431824070867,0.004382531092735968,0.005271421778666476,0.0055325519235285975,0.004955282417864769,0.0050270233006271935
2700.2700270027003,0.023114399058673372,0.022479669623934915,0.013374866760047534,0.013150124537921422,0.006925157472081827,0.007198285835585567,0.005815199091321964,0.005785611898189068,0.00474016913902966,0.004904020646616393,0.004236462530108241,0.004281605941685843,0.0043757350565986905,0.004378503791764452,0.005240839431056867,0.005528423026974872,0.00488082345346588,0.005017883476596032
2800.2800280028005,0.02313126113468772,0.02255725041614461,0.013362108419902393,0.013161241181905887,0.006891648968930602,0.007134608569618665,0.005868177927398502,0.0057704185098756905,0.004725630613916353,0.0049568291231170515,0.004190014266675759,0.004237440760880947,0.004392075273093354,0.0043476654685783945,0.0052010185258983595,0.005527978873857752,0.004817859563770991,0.005007610976021725
2900.2900290029,0.023112452226984496,0.022571893611349265,0.01327686939036827,0.01314075818753948,0.006890127753230997,0.0072048600157248125,0.005818461552225655,0.005756764082856885,0.004687246509977448,0.004928795320169441,0.004201395736635154,0.004255730041307814,0.0043470461847309235,0.004318932915554431,0.005185303951914499,0.005394268123321092,0.005391937920981091,0.004997635782056839
3000.3000300030008,0.02313938438582273,0.02251937906874679,0.013308243790824618,0.013159948528978277,0.006868065285751283,0.007214793310939865,0.00580662677697118,0.005710188526077757,0.004661425051124537,0.004913049212868723,0.0042204829375494,0.004262906337859249,0.004341538811050533,0.0042391675768530855,0.005200169279524337,0.005540368744470019,0.005357833023836101,0.004985355232388259
3100.3100310031004,0.0231888090844342,0.022518378412257293,0.013315377326198245,0.013224899403541594,0.006867877319204677,0.007255686264504697,0.005820510032913275,0.0057241829021314325,0.0046109487881946945,0.004873002733976905,0.004223212104493013,0.004280247380342242,0.004360023983549032,0.004351377633313839,0.005202633266491555,0.005545853437587405,0.005335297620873982,0.004973105175072135
3200.3200320032006,0.023237915148277506,0.02261673682645717,0.0132128616136932,0.013129459111072612,0.006973881602109529,0.0072270667654605785,0.005783834099555687,0.005730693474014669,0.0046548622283689636,0.004851987430157594,0.004253564760037359,0.004266166024015947,0.004347740907907864,0.004353333260740551,0.005202998677361982,0.005448784377513016,0.0053145744563907445,0.00495932584309064
3300.3300330033003,0.023094205732303256,0.022635225914747186,0.013364889484620716,0.013161099949684986,0.006897340108437431,0.0072005118308151594,0.005795060407029786,0.005728663840124829,0.00465985936594453,0.004858775564312359,0.0042523760822847124,0.004235297268751193,0.004324696686801624,0.00431108524479866,0.005205548147687307,0.005549722102232273,0.005299401389326032,0.004940677460698683
