Time,Planets 1 and 2 mutual inclination,Planets 1 and 3 mutual inclination,Planets 2 and 3 mutual inclination
0.0,0.41142297915096715,0.4892011300634495,0.9006241092147077
100.01000100010002,0.4114483663702068,0.4900724981650445,0.9005861472196229
200.02000200020004,0.41146311454630874,0.49279968956862025,0.9005207392420496
300.03000300030004,0.4113842036422491,0.4973271570414863,0.900329438100594
400.0400040004001,0.4112910496251251,0.5036242705818986,0.9000997271885065
500.0500050005001,0.4111777738137491,0.5115469365866625,0.8997732007394358
600.0600060006001,0.4110169109586552,0.5210789412139799,0.8993709370137158
700.0700070007001,0.4109064760808583,0.5319881870203267,0.8989138387905061
800.0800080008001,0.4107567686344233,0.5442949552766873,0.8983478209620063
900.0900090009002,0.4106422935593013,0.5578138428504361,0.8977600211451576
1000.1000100010002,0.4105974104612827,0.5724189266376493,0.8970538236429302
1100.1100110011,0.4106023502215692,0.5880210577774863,0.8963278338104159
1200.1200120012002,0.410707194445537,0.6044999322266522,0.8955017861939899
1300.1300130013003,0.4108941510748261,0.6217710870750087,0.8946316101085079
1400.1400140014002,0.411134139636289,0.639754940113734,0.8936954917960214
1500.1500150015004,0.41145222462349773,0.6582630339535501,0.8926844928023742
1600.1600160016003,0.41182754184396886,0.6773203901733541,0.8916492555893386
1700.1700170017002,0.41226180417280067,0.6966173263987068,0.8905221091881139
1800.1800180018004,0.412778138672371,0.7163224984269541,0.8893869275320189
1900.1900190019005,0.4133468045454662,0.736159057490982,0.8881641372377069
2000.2000200020004,0.414024376604101,0.7561658041046084,0.8869317278307605
2100.2100210021003,0.41478915968524765,0.7761923047057183,0.8856427577001397
2200.2200220022,0.41562218737030293,0.7962792449415722,0.8843170445534658
2300.2300230023006,0.4165646578965361,0.8163178758415786,0.8829783485662916
2400.2400240024003,0.41749578071377924,0.8363483544549345,0.8815688630514538
2500.2500250025005,0.41844452675408783,0.8562237450520725,0.8801739272967783
2600.2600260026006,0.419373251724731,0.8759990356286509,0.8787014657179545
2700.2700270027003,0.42021058775283054,0.8955090752134706,0.8772537795846712
2800.2800280028005,0.42104419052027525,0.9148057535457317,0.8757503993425666
2900.2900290029,0.42180059845820783,0.9338058024412503,0.8742541842319064
3000.3000300030008,0.42251196818764014,0.9524512748211742,0.872749336769751
3100.3100310031004,0.42322782008598464,0.9707053881068574,0.8712244922700786
3200.3200320032006,0.4238801128562532,0.9886174678197568,0.8697227836244303
3300.3300330033003,0.42453626345844697,1.0060870472067747,0.8681907386208539
3400.3400340034004,0.4251959068843469,1.0232687975313928,0.8666931253270473
3500.3500350035006,0.4258087603700846,1.0399720293745864,0.8651700499293337
3600.3600360036007,0.42644366906745246,1.056358048258878,0.8636828690613
3700.370037003701,0.42701542834750084,1.0722799063702018,0.8621868837179322
3800.380038003801,0.4275332362868365,1.0877355714802575,0.8607183263144376
3900.3900390039,0.42804301818117474,1.102685498000139,0.8592713557068774
4000.400040004001,0.42846692180914836,1.1170940967315979,0.8578441838884543
4100.410041004101,0.4288859352179198,1.1308864149857276,0.8564717513083622
4200.420042004201,0.42932513074366835,1.1441599867862768,0.8551040243925706
4300.4300430043,0.4297278919944306,1.1568329225558813,0.8538183954280615
4400.4400440044,0.430228295230605,1.168947103814717,0.8525319916645886
4500.450045004501,0.43075626511830156,1.180547352638455,0.8513257703926335
4600.460046004601,0.43132755415684965,1.1915342273765939,0.8501416098755334
4700.470047004701,0.43195458580124746,1.2020131422686937,0.8490138740150062
4800.480048004801,0.4325672476465255,1.2118690343525496,0.8479421619620595
4900.4900490049,0.4331446288413608,1.2210575632151794,0.8469123566631706
5000.500050005001,0.4337047747251082,1.2296153237464433,0.8459780837427581
5100.510051005101,0.4341552051744087,1.2373903225851643,0.8450711067250535
5200.520052005201,0.4345657865543378,1.2444778666945016,0.8442803603616044
5300.5300530053,0.4349081263430135,1.2508209712632457,0.8435193871233733
5400.540054005401,0.43516201116041936,1.2564340707233494,0.8428654778943602
5500.550055005501,0.4354372298292164,1.2613752012883563,0.8422638614928049
5600.560056005601,0.4356809608402944,1.2656355219738311,0.8417399738771134
5700.570057005701,0.4359052176980237,1.2692295375931204,0.8413060345146843
5800.5800580058,0.43615250155136764,1.2721544158246452,0.8409122567631557
5900.590059005901,0.43630828958692536,1.2743735735551323,0.840638208321693
6000.6000600060015,0.4364245592249836,1.2758368558166928,0.8403983203526583
6100.6100610061,0.4364491371269458,1.2765898331933363,0.8402828996222381
6200.620062006201,0.4363588966001215,1.2765215103752605,0.840218685763463
6300.630063006301,0.4362085065689742,1.2757356713503534,0.8402573385169333
6400.640064006401,0.43596983957598495,1.2741859324940914,0.84037835257756
6500.650065006502,0.43569176104883295,1.2718993412757407,0.8405599664653988
6600.660066006601,0.4354464930144637,1.269010139846499,0.8408457784594168
6700.670067006701,0.4351805374094841,1.2653785949673975,0.8411668752761587
6800.680068006801,0.4349584233219358,1.2611751237821918,0.841604634870951
6900.6900690069015,0.4347777934162288,1.2562894120882655,0.8420711484513982
7000.700070007001,0.4345748756551797,1.250756572490276,0.8426432734595103
7100.710071007101,0.4344303250465806,1.2445771453855972,0.8432667472953975
7200.720072007201,0.4342492137436914,1.2376931784363008,0.8439603991966614
7300.730073007301,0.4340531163648729,1.2301477125155331,0.8447388010711498
7400.740074007401,0.4338462583715299,1.2219204010026816,0.8455516906989028
7500.750075007501,0.4335430616120758,1.2130174886101266,0.8464719705751628
7600.760076007601,0.43323756405665265,1.2035232024159086,0.8473982434185762
7700.770077007702,0.43287177886414807,1.193378437556992,0.848426736518419
7800.7800780078,0.43248103636616864,1.182668241634817,0.8494677021684219
7900.790079007901,0.4320997148763574,1.1713778521179186,0.850576603862998
8000.800080008002,0.4316675751840105,1.1595290701084773,0.8517239169408961
8100.810081008101,0.4312559435140152,1.147089129054739,0.8529047665371194
8200.820082008202,0.43079159691923424,1.1340973952223508,0.8541547592425973
8300.8300830083,0.43027571442035983,1.1204661615570293,0.8554047407710685
8400.840084008401,0.42970219516266567,1.1063306025944202,0.8567290497020092
8500.8500850085,0.4290034225974661,1.0915193845254256,0.8580495653896657
8600.8600860086,0.42820036299625386,1.0762207388658778,0.8594231339267155
8700.870087008701,0.42732024136806973,1.060337716549266,0.8608050063744664
8800.8800880088,0.4263583765450857,1.0439800236891532,0.8622099445354137
8900.8900890089,0.42537246802313833,1.0271671586123243,0.8636390838792143
9000.900090009001,0.42439715951569756,1.0099369691961795,0.8650521169733839
9100.910091009102,0.42340314625553815,0.9922766475772057,0.8665047700595058
