Time,Planets 1 and 2 mutual inclination,Planets 1 and 3 mutual inclination,Planets 2 and 3 mutual inclination,Planets 1 and 4 mutual inclination,Planets 2 and 4 mutual inclination,Planets 3 and 4 mutual inclination,Planets 1 and 5 mutual inclination,Planets 2 and 5 mutual inclination,Planets 3 and 5 mutual inclination,Planets 4 and 5 mutual inclination
0.0,0.2628586373510096,0.2580017145800621,0.004856922799051973,0.3970937003030646,0.6599523376529929,0.6550954148814001,0.32749034451540515,0.590348981866669,0.5854920590945261,0.06960335578709043
100.01000100010002,0.26283783043044706,0.25799280077262643,0.005225469066463925,0.3970859852849721,0.6599045730829013,0.655073677605834,0.3275272271513412,0.5903126357585481,0.5854931565516053,0.06967623733812127
200.02000200020004,0.2627857151745083,0.2580229864010518,0.006189238655420385,0.39690794364003346,0.6596170078896204,0.6549110164942888,0.32772158322157724,0.5902977945638387,0.5856380113483756,0.06965906169324705
300.03000300030004,0.2627053890836237,0.2581354686807646,0.007519520115791884,0.39657328664350316,0.6591061246456672,0.6546644679089891,0.32805571013682894,0.5902918992446536,0.5859542302449982,0.0695732253136163
400.0400040004001,0.2626066517095397,0.2583542948338331,0.009043293916991995,0.3961132909487338,0.6584142428635982,0.6543895994822829,0.32850295250865424,0.590276934340808,0.5864375174110333,0.06949866177865593
500.0500050005001,0.26247880998498424,0.2586547632133392,0.010649435896411317,0.3956023520235889,0.6576000129680911,0.6541323047292338,0.3290103081136127,0.5901957567303963,0.5870119747966909,0.06948791467681563
600.0600060006001,0.26232257439991225,0.25899943032843664,0.012291554006520463,0.3948550690139669,0.656485796507823,0.6536720547357106,0.3297146751207413,0.5901776881729166,0.5877686017586523,0.06934190699387471
700.0700070007001,0.2621368053832494,0.25934492748988297,0.013959826882187219,0.3940069166540108,0.6552033097976164,0.6530990390486842,0.3305270675778922,0.590138562432291,0.5885780132495996,0.06923677357045219
800.0800080008001,0.26191981396885694,0.25968218291227047,0.015681996761221496,0.39300672589749197,0.6536973130390946,0.6523528544271183,0.3314792318772565,0.5901126857889536,0.5894684548052818,0.06906669056417097
900.0900090009002,0.26166785889207816,0.2600448744043283,0.017461240378182436,0.39202006366484027,0.6521279359902653,0.6516325892093611,0.3324574349899472,0.5899892908027643,0.5903661246757731,0.06904929348176266
1000.1000100010002,0.26139411234849896,0.26047937534244897,0.01929227027001757,0.39085679960874287,0.6503260390253494,0.650798537432225,0.33358390861523046,0.5898976002177341,0.5914352644879505,0.06901381388207588
1100.1100110011,0.26109857445302437,0.26102193142074187,0.02114691989884025,0.389558499267427,0.6483315607705376,0.6499259583870527,0.33482398546232134,0.5898060157102074,0.5926757925785275,0.0690190804584227
1200.1200120012002,0.2607775590774948,0.2616600119261988,0.022983377040929565,0.3881803558316756,0.6461834929996364,0.6490475066619728,0.33613605757959447,0.5896847309689027,0.5940375336490795,0.06898215767347658
1300.1300130013003,0.2604341145172072,0.2623530563879324,0.024778411672178667,0.38672061858307366,0.6438978464791315,0.6481258743292878,0.33754026127810705,0.5895405647216395,0.59548267738985,0.06910579907262471
1400.1400140014002,0.2600601961464893,0.26306320233754577,0.026527416216056716,0.3851672714817325,0.6414461738727246,0.6471049388294865,0.33903653669396877,0.5893821165501688,0.5969822726560873,0.06924571593591303
1500.1500150015004,0.25965700058743535,0.2637664022648424,0.02827256699254743,0.38361041189006795,0.6389155036893676,0.6460504509411712,0.34056382047734624,0.5891552485385377,0.5984600735156227,0.06946441710817797
1600.1600160016003,0.2592223510751676,0.26448578328920813,0.030032769687745948,0.3819230821977745,0.6361864782399738,0.6448641483589156,0.3422020707146643,0.5889381520898664,0.600020617080425,0.06970901175628935
1700.1700170017002,0.25876747013125123,0.26526218917938366,0.03183030804340895,0.3801492655285219,0.6333069060246442,0.6436271959826589,0.3439060203658913,0.5887046863019427,0.6016661540850571,0.06996638241853216
1800.1800180018004,0.2582993341095067,0.26611666573837794,0.033638401948317305,0.3784296497450312,0.6304189152449324,0.6424943198365256,0.3455739033479721,0.5883672700579399,0.6033131889433191,0.0703154270655724
1900.1900190019005,0.2578032535679084,0.2670569784267316,0.035426298523915274,0.3765526433037365,0.6273080991509469,0.6412623308948888,0.347358207272018,0.5880544877784055,0.6051045541497136,0.07069711516338703
2000.2000200020004,0.25728851101259226,0.2680340650172024,0.037165471795164606,0.37465464729615033,0.6241028149238039,0.6400048564076395,0.34915824598838746,0.5876923599775393,0.6068972664551896,0.07105329492120889
2100.2100210021003,0.25675160880911146,0.2690044709906646,0.03885210534116814,0.37275241173597273,0.6208068899586825,0.638687974037691,0.35096488047290947,0.5872794334434931,0.6086464876982278,0.07129795361859978
2200.2200220022,0.25618908487947856,0.2699521643115782,0.04051974841736831,0.37080581398279333,0.6174055801853392,0.6372754310987633,0.3528288781802292,0.5868415427363874,0.610377878088705,0.07170315444602292
2300.2300230023006,0.2556041138738068,0.27089558522613094,0.04220856955877008,0.3687692766517698,0.6138363468546095,0.635731052593369,0.3547542203002702,0.5864146761962648,0.6121428786573542,0.07201269998970411
2400.2400240024003,0.25499615411727156,0.2718980804804221,0.043934991853831915,0.36672035821103005,0.6101812519768663,0.6341958131424467,0.3566884896924463,0.5859442278356369,0.6139454130869959,0.07233538834747691
2500.2500250025005,0.254378121084804,0.27298496342666345,0.045692571761385053,0.36473216810890247,0.6065022289138441,0.6327486410793907,0.3585646329196819,0.5853961579135374,0.6157523207982738,0.07248966881412013
2600.2600260026006,0.25374394738432354,0.2741567245548457,0.04744644068151429,0.3626072079698675,0.6026219393586382,0.6311989360695592,0.36053136518215684,0.5848915145691833,0.6176818441896508,0.07267198417659827
2700.2700270027003,0.253096706979085,0.275375691140536,0.04914645553473979,0.3605224124698328,0.5987046225141612,0.6296667676107888,0.3624705734813501,0.58432977162664,0.6195754936944592,0.07281440396419668
2800.2800280028005,0.25243084069310695,0.27659364715254753,0.05078401273061439,0.35840198546021823,0.594675087465752,0.6280299171758781,0.36444363907396155,0.5837614843788858,0.6214433020289416,0.07297521986638664
2900.2900290029,0.25175456186316664,0.2777656692933972,0.052368088723181924,0.35627150491631887,0.5905438170981981,0.6262574896406182,0.3664156698119497,0.5831871726206906,0.6232383196013672,0.07296572812938044
3000.3000300030008,0.2510514116210041,0.2789189563134026,0.05394144506333588,0.35419326545447555,0.5863734629949232,0.6244514359790522,0.3683543283278233,0.5825516304165662,0.6249541044984299,0.0729271500908838
3100.3100310031004,0.25033978138889623,0.28009257838668694,0.05553124551780227,0.35214826778494734,0.5821838937044586,0.6226466774753425,0.370273174801103,0.581872606772747,0.6266346054427975,0.07301433710351836
3200.3200320032006,0.24961929455954432,0.2813215483208356,0.05714546031144912,0.34999704852619673,0.5777965969155996,0.6207040020023451,0.37223865414174895,0.5812490390535495,0.6283997086485976,0.07298414270126807
3300.3300330033003,0.24889134177889136,0.28261210916976204,0.05875906224933682,0.3478732574217113,0.5733611503572437,0.6187622349712533,0.3741795496400099,0.5805936877560448,0.6301545280660114,0.07297577192132831
3400.3400340034004,0.24816631521422575,0.28392314458839785,0.06032520860217666,0.34578268560594555,0.568878651505133,0.6167661699433802,0.3760972313880791,0.579927944893001,0.6318591411031818,0.07291979154558942
3500.3500350035006,0.24742930126928833,0.28522761787703343,0.061837600664956985,0.343889438086732,0.5645271117684701,0.6148707108322694,0.37791087425001185,0.5791294114465374,0.6333802330217695,0.07295069175340914
3600.3600360036007,0.246678757169098,0.2864895735509098,0.06330302914873126,0.34191692873761487,0.5599995937909387,0.6127454189979525,0.37978501952314675,0.5783969178674083,0.6348902099512934,0.07300093678954438
3700.370037003701,0.24591613072244925,0.2877177626475117,0.06473818591777816,0.3399766368559631,0.5554357543213961,0.6105321727837192,0.3816554419908524,0.5776604496124121,0.6363310492706914,0.07316380478378857
3800.380038003801,0.2451509886316829,0.2889608704165674,0.06619246960661467,0.33819209932940947,0.5509373159717736,0.608382772586145,0.38342210167273577,0.5768495700958162,0.6376754467153529,0.07320306523475598
3900.3900390039,0.24439417263952193,0.2902460126933025,0.067672531628679,0.3364225793583149,0.5464045924481358,0.606201103908518,0.385187385985244,0.5760498531882586,0.6390245102718379,0.07340112209142619
4000.400040004001,0.24363483694233504,0.29160665566861244,0.06917094048014523,0.33483235279289447,0.5420016647903865,0.6041727723967937,0.386854166893327,0.5751437463299391,0.6402768812284322,0.07366721308439118
4100.410041004101,0.24287610379114252,0.29300434836521466,0.0706286189476108,0.3332305154610027,0.5374862278073949,0.6020033572325457,0.38852615768859505,0.5742891955519925,0.6415237934196164,0.07392438221339583
4200.420042004201,0.24212562784265393,0.29437548062764773,0.07202298877705766,0.3317770764262529,0.5330490662476485,0.5998181985307015,0.39012640115637,0.5733749978793701,0.6426058419950149,0.0741988157984351
4300.4300430043,0.24136828960053308,0.29568562221866174,0.07333153647404374,0.33045076634529247,0.5286585882760269,0.5975572040303432,0.39166955957626876,0.5724213437369894,0.6435159169364599,0.07448904455026273
4400.4400440044,0.2406156079721519,0.2969232262872157,0.07457618283773304,0.3293625085072199,0.5244765979191355,0.595372313149613,0.3930882452710317,0.571347511162606,0.6441786562843747,0.07476925521785284
4500.450045004501,0.23986459255526757,0.29814378585984275,0.07581805136720514,0.32832149415074385,0.5202755052744403,0.5931009398982461,0.39448445724508696,0.5702855411035652,0.6447877705096897,0.07512936633268055
4600.460046004601,0.2391203581571064,0.2993883262332115,0.07707836523340021,0.32740227299365005,0.5161251589675655,0.5908405062673343,0.39581304589828015,0.5691958166784823,0.6453299554547052,0.07547847746082292
4700.470047004701,0.23839168456851767,0.30067858129198677,0.07837284628039448,0.3267677023214519,0.5122012211948627,0.5887778257074373,0.3969757998738659,0.5679679880371344,0.6457095726124048,0.07563264059493982
4800.480048004801,0.23767567700906195,0.3019992632105172,0.07964020403104463,0.3262078800350732,0.5083195582613128,0.5866736298057027,0.3981148122967645,0.566743823701579,0.6460127273621452,0.07590842950818544
4900.4900490049,0.2369781541660775,0.3032968196696287,0.08084070904096997,0.3258271223906031,0.5045423764805995,0.5845367379629152,0.39917208171578283,0.5654870380193859,0.6461515657913218,0.07610822730087588
5000.500050005001,0.23628812016363138,0.30453475066959457,0.08197892852550462,0.32564200692528456,0.5009394325915772,0.5824233357675337,0.40014681022648413,0.5641479907113629,0.6460747098048019,0.07629442850954732
5100.510051005101,0.23559850032177715,0.30571605049487943,0.08306233190508001,0.3256736238520495,0.49747397367275054,0.5803033726264617,0.40100836881763663,0.562749945585521,0.64581093689127,0.07633970284664955
5200.520052005201,0.23493019019532127,0.3068658205532636,0.08413664443534187,0.3258582489579718,0.49411349534418963,0.5781807924996022,0.40179552978971,0.5613256127905728,0.6454394632555464,0.07637428166365916
5300.5300530053,0.23427832759138473,0.3080346509126905,0.08522129163804126,0.32625097204773623,0.49095383502081114,0.5761734527530561,0.40246811533431853,0.559820623299127,0.6449260217835184,0.07632396765541113
5400.540054005401,0.23364864045294964,0.3092473421191471,0.08632575781508181,0.3267305184088666,0.4878609284488887,0.5741517855878745,0.403100560643197,0.5583189131053529,0.6443598097011256,0.07637014133044229
5500.550055005501,0.2330525402198704,0.31047463469090636,0.08740871729515173,0.3274737921589168,0.48499417383572596,0.5722257523241477,0.403587565556538,0.5567274712680121,0.6436029379108177,0.07623739339634658
5600.560056005601,0.23247501265968618,0.311687466240593,0.0884406823322193,0.32844206381831487,0.4823132007456463,0.5703133033221773,0.40396372183487606,0.5550683356069931,0.6426387466313804,0.076009256807285
5700.570057005701,0.23191732595031106,0.31281850094017466,0.08939438379837489,0.32949042835344056,0.4797355118186501,0.568308847721852,0.4043184795095945,0.5533846561519109,0.6414890843272795,0.075892704999666
5800.5800580058,0.2313764558359269,0.3138572572291044,0.090254850079256,0.3307543309969585,0.47730166755803416,0.5662291130491773,0.4045672553486443,0.5516745183669652,0.6401401372550745,0.07573530019238645
5900.590059005901,0.23086000163591247,0.3148349797316552,0.09106533269991621,0.3321820342695316,0.47504517123044604,0.5641600378874686,0.40473200123028247,0.5499238454795137,0.638627640762098,0.07557604480642155
6000.6000600060015,0.23037834250022318,0.3157945711060582,0.09187115281539766,0.33376964174838836,0.47301198017504603,0.5622056299022727,0.40480527028148067,0.5480949430143137,0.6369662906633641,0.0753480361651165
6100.6100610061,0.22992405615200454,0.31679177842626566,0.09270672135879182,0.3354820399201721,0.4710663307127482,0.5602377638703864,0.40481658180007535,0.5462732078766481,0.6352611256688271,0.07523839108715887
6200.620062006201,0.22950987944878024,0.3178174371834648,0.09354866017427413,0.3373573545929739,0.4693126255033339,0.5583360353082346,0.40474755216666053,0.5444080044827952,0.6334313045465848,0.07512113717873735
6300.630063006301,0.2291297964457744,0.31883538030784486,0.09436772368152203,0.33930152556105647,0.46764064782322623,0.5563576932624027,0.40466546980947554,0.542552848862028,0.6314975052283706,0.07515940753935457
6400.640064006401,0.2287747032521728,0.3197887662163494,0.09510606661009625,0.34148224331041777,0.4662411893947192,0.5544204863928133,0.40445350488600335,0.5406009773294848,0.6292846307913009,0.07506194061152995
6500.650065006502,0.22845483099031172,0.3206504382334987,0.09575552689771268,0.3437350037077437,0.4649656570516957,0.5524067709637457,0.4042173320735742,0.5386442325439366,0.6269068148401299,0.07505346523883523
6600.660066006601,0.22816350725523787,0.3214471053733315,0.09634738769572579,0.34600036785754584,0.46379403775585754,0.5503334564562581,0.40397437205808745,0.5366963154922784,0.624405018510437,0.07513088457136144
6700.670067006701,0.22790986037215732,0.3222195015699991,0.09692007892742809,0.34846174937259267,0.4628046697581981,0.5483092839533075,0.40361232775139055,0.5346976966836513,0.6217792799893888,0.07525221026224227
6800.680068006801,0.22769824622494567,0.32301011051820416,0.09751140413737672,0.35102976690291476,0.46199712533437054,0.5463887539984228,0.4031742275200226,0.5326336433963537,0.6190440379009579,0.07532970334811563
6900.6900690069015,0.22753149776489762,0.32382137187538135,0.09809927344446423,0.3536957735510152,0.4613592169335242,0.5444846966164612,0.4026768883253736,0.5305431732555334,0.6161695708292653,0.07542441827849736
7000.700070007001,0.22741095469831943,0.3246097229350905,0.09864824692228939,0.35628180119544617,0.4607953246437804,0.542507475079504,0.4022228729641809,0.5284562726801676,0.6131510155027315,0.07547845449057373
7100.710071007101,0.2273213394839461,0.3253263110387386,0.09912552018512077,0.3590919943976026,0.46044615928026283,0.5405223602277763,0.40164454176891756,0.5262916685777255,0.609891505450084,0.07554793518415494
7200.720072007201,0.22727009412319238,0.32593623126811094,0.09949759966756196,0.3619459834766137,0.4602156854980375,0.5384556873817432,0.4010447366971583,0.5241182844540238,0.6064466354958212,0.07565324469470683
7300.730073007301,0.22725834287324304,0.3264532403609398,0.0997874116517958,0.3648744492653558,0.46018117511767453,0.5364780964127533,0.4003772559026579,0.521851239715376,0.6028005834084214,0.07556824165110199
7400.740074007401,0.22728528342957346,0.3269294914127323,0.10003855796856131,0.3678085189405591,0.4602395666006207,0.5344841187548981,0.399693634555304,0.5195891363695659,0.5990640039519115,0.07552719647698102
7500.750075007501,0.22735656786843145,0.3274251928845794,0.10030697641290612,0.3707558802288835,0.4604108300270613,0.5325627800638162,0.39898605255276004,0.5173038938428768,0.5952683091766523,0.07544534209068732
7600.760076007601,0.2274791206491078,0.3279511750343879,0.10059347724934319,0.37379155308571976,0.46071530513558956,0.5307008673516308,0.398216670934209,0.5149699408772572,0.5913745591635136,0.07538913675944307
7700.770077007702,0.2276511610959614,0.32847925446175924,0.10086976061499847,0.3769053923345464,0.46122274851923334,0.5289168982501163,0.3973836492280876,0.5125557915102605,0.587274492632599,0.07515286108757768
7800.7800780078,0.22786041316056233,0.32895417036828767,0.10109729651958335,0.3800722110157775,0.46182905514733436,0.5271125475420025,0.39651818520247784,0.5100866594184272,0.5830064811565141,0.07492284864002784
7900.790079007901,0.22810976477257264,0.32933510388746023,0.10123341181390591,0.38321335587231264,0.4625379948472151,0.5252389562024306,0.39565356519466754,0.5076006937118213,0.5785289824466653,0.0745932157741896
8000.800080008002,0.2283940897815721,0.3296249191935493,0.10128743342960217,0.38629990274025955,0.4632340404159463,0.5232465656712262,0.39481686820608963,0.5051385672577352,0.5739626333716906,0.074385120755893
8100.810081008101,0.2287188897039633,0.3298614057622586,0.10128843182619811,0.38950450671846104,0.4641277485539707,0.5214109046501045,0.39387446902572465,0.5025562823759576,0.569225799022322,0.07409356591768847
8200.820082008202,0.22909120075370723,0.33008791789076464,0.10127277675549738,0.3927231950814817,0.46515192827701524,0.5196697486330539,0.39289246401740624,0.49991655178238725,0.5643694743530951,0.0737109986554299
8300.8300830083,0.22951701347296397,0.33033507182631855,0.10126067268845033,0.3958139778694668,0.4661004170391624,0.517865761707139,0.39198042874042144,0.49730611279870224,0.5595224737874206,0.07337456234845571
8400.840084008401,0.22998579589874593,0.33058296422033806,0.1012520901005632,0.3990313403397198,0.4672227128179191,0.5161298833955056,0.39098512123859636,0.49460521489892645,0.5544883142437768,0.07309666397588364
8500.8500850085,0.2304913256696652,0.3307805729005385,0.10120319421734512,0.4021759103692945,0.4683161339899276,0.5142648442982422,0.39004125305550563,0.491923069963664,0.5493494195380344,0.072894486861638
8600.8600860086,0.23103104270821584,0.3308874856237664,0.10107175346855417,0.40529685237074187,0.4694875018274858,0.5124177483740853,0.38909895849452086,0.4891631547574311,0.5440129479186985,0.07254233794320414
8700.870087008701,0.23161008867935617,0.3308887982412298,0.10083724834173384,0.4084239817696891,0.47069473410443247,0.510521205687719,0.38815094026143454,0.4863905966573817,0.5385593541034981,0.07234731082520302
8800.8800880088,0.23222506098174095,0.33083160114767785,0.10053656331399492,0.41148472611749065,0.4718987608538893,0.5086531107405399,0.3872281263997305,0.48359336812096987,0.5330595551752798,0.07215691349421698
8900.8900890089,0.2328824723301894,0.3307675855758153,0.10020901109534304,0.4144581339008931,0.4730160796276932,0.5067498949725384,0.38635631454090064,0.480828247923208,0.5276180554655718,0.07213903925946026
9000.900090009001,0.23358551631154448,0.33074602388144997,0.09991425151801582,0.4173832082662329,0.4741827580195053,0.5049282078267766,0.38549872972069876,0.4780149507481015,0.5221070626576984,0.072036133488427
9100.910091009102,0.23432182142818658,0.33075173770460453,0.09964427528520269,0.42027450057675625,0.4753314796901979,0.5031133131085436,0.384665847157563,0.4751554072995143,0.5165427625142864,0.07199668047102266
9200.920092009204,0.23509964487739454,0.33072073607117,0.09934833133842795,0.42295637817316895,0.47629654645858016,0.5010412816112133,0.3839793632717084,0.47239659027735603,0.5109566316707945,0.07195692960572843
9300.9300930093,0.23590927468279707,0.33060613557654445,0.09897822909540258,0.4257078348465301,0.4773506821773413,0.4990011309799182,0.38325050826661133,0.46953913296301336,0.505185955099636,0.07204984707149668
9400.940094009402,0.2367489195032909,0.3303859635956404,0.09849692755632021,0.4283341657742297,0.47832429334004695,0.4969012197415581,0.3825945525336717,0.466661301941223,0.4993362167288496,0.07207663494607944
9500.9500950095,0.23761427754337877,0.3300944900503514,0.0979458566596888,0.43082583893658266,0.47920625495685987,0.4947384532096903,0.38201285658423134,0.46379749979609497,0.4934652519467416,0.07208720822942498
9600.9600960096,0.23850796464531474,0.32979066115735883,0.09735703987038086,0.43311376263831775,0.4798730270311696,0.49247091259144793,0.3815684918001468,0.4610049323794555,0.48771842644878377,0.07206818409513789
9700.970097009702,0.23944590074826502,0.329499025569821,0.09675697855287592,0.43538706461652915,0.4805924647336717,0.4903226111984976,0.38112398031165995,0.45813056799753415,0.4818988899578714,0.0720521008398536
9800.9800980098,0.24041903315112215,0.329225417405448,0.09615929807856284,0.43754432356973993,0.48118094311344556,0.4880969352147047,0.38076955007252516,0.45526805012005134,0.47610420976400175,0.07205793082899163
9900.9900990099,0.2414184353418098,0.3289309755303278,0.0955397109020322,0.4395618823949648,0.4816598748161926,0.48580504217227405,0.380522645472473,0.4523919265332252,0.4702665258690654,0.07195166227149953
10001.000100010002,0.24244224649030385,0.3285692524733685,0.09487276994521306,0.44142949214603683,0.4819998880556508,0.48335320924580344,0.38038920262697884,0.44955457162654056,0.4643915086328266,0.07179901537026644
10101.0101010101,0.24348464101966802,0.3281127875741282,0.09410761952058222,0.4431528645857185,0.48219827914538504,0.48080852102436883,0.38036051607578625,0.4467246187608147,0.4585058744202335,0.07158789426491083
10201.0201020102,0.24453724348503197,0.3275991510979668,0.09326615136563597,0.4448348917089442,0.4823378072345002,0.4783094014536208,0.38036130892462205,0.4438443939444716,0.45263639267257927,0.07148785195016483
10301.030103010302,0.2456234328365288,0.3270574149447203,0.09235910946836944,0.4463265596598256,0.48236591670450285,0.47583098913394734,0.3804810606517257,0.4409638426134828,0.44680501414457735,0.07121160040420886
10401.040104010404,0.2467374154096976,0.32654815061749076,0.09143691999057865,0.44771093143920243,0.4822792696215112,0.473382457157019,0.38067660931064945,0.4380587056028053,0.4410519790752677,0.07095629450592292
10501.0501050105,0.2478754986714848,0.3260762581646063,0.0905437308277022,0.44889194651409964,0.48198410696267063,0.47079630592546284,0.3810190043837252,0.43520485326660757,0.4353769741171118,0.07058374647470138
10601.0601060106,0.24903107705413713,0.32560358749628143,0.08965273248815586,0.45005987899229927,0.4816011964504159,0.46814213714748887,0.38140501889152095,0.4323293361863026,0.4297050794858136,0.07039536392612229
10701.070107010702,0.2501914039639054,0.3250853830467896,0.08873115076803859,0.451092715359243,0.4811249950714814,0.4654538713570542,0.38188901099926764,0.4293996192842609,0.4239692444570499,0.07015170947187119
10801.0801080108,0.2513721930394673,0.3244611595792748,0.08770777689063078,0.4519993024381388,0.4805309160044034,0.4626795662848853,0.3824682564740758,0.42646029425251697,0.4182043328805182,0.06991680320149297
