Time,Planets 1 and 2 mutual inclination,Planets 1 and 3 mutual inclination,Planets 2 and 3 mutual inclination,Planets 1 and 4 mutual inclination,Planets 2 and 4 mutual inclination,Planets 3 and 4 mutual inclination
0.0,1.3854639040400807,0.8727772476528441,2.098981533461507,2.8177771542253542,2.642931618467332,3.6329642873551458
100.01000100010002,1.3703122430589867,0.8558136136057771,2.1299887088711196,2.8417670269419113,2.466611618387858,3.6331632651382644
200.02000200020004,1.348719005273137,0.8430668643757662,2.145372419049549,2.863903326168732,2.2866615473113256,3.633251024857122
300.03000300030004,1.327309578463464,0.8350056818854092,2.149024797323175,2.8839519581570547,2.109019552812544,3.6334419351950804
400.0400040004001,1.31350074679087,0.8316090826362866,2.1449976230291417,2.9016238880674146,1.9410045925712107,3.633554988555217
500.0500050005001,1.312450401991062,0.8327876218176798,2.1362230374958324,2.9165146766063423,1.7939257673380202,3.6337066992345206
600.0600060006001,1.3237887028816928,0.8385542992445632,2.1224130734667623,2.9282518248081275,1.6772748325390276,3.6338186627360387
700.0700070007001,1.344426433226846,0.8485120594316096,2.102662951148539,2.9363156659288316,1.6023075868571723,3.633928145669717
800.0800080008001,1.3668093440316165,0.8624850977992008,2.07307486425153,2.9401074256061275,1.5772937664722375,3.6340821706869755
900.0900090009002,1.3840456820469633,0.8798701693959327,2.029841805989022,2.9391992041521933,1.604325163683472,3.6341520119890345
1000.1000100010002,1.3904622591917855,0.9003818691285609,1.9692747034363538,2.9333362023951204,1.6802565197842876,3.6343056172799506
1100.1100110011,1.386351009937239,0.9233387156570921,1.8906431331661562,2.922704327036502,1.7965289012827241,3.6343585312319715
1200.1200120012002,1.3727794462641831,0.948451855610431,1.7931418346015284,2.9074084614630857,1.9457122609440396,3.6345050559677134
1300.1300130013003,1.3559577642603597,0.9749687703094666,1.6799557875545548,2.8880147447520628,2.118096801941036,3.6345568561244743
1400.1400140014002,1.341753805751673,1.0020558578809815,1.5553027170085107,2.8653523169865065,2.304855215661595,3.6346695491943453
1500.1500150015004,1.3351220411679565,1.0289097170743342,1.4235846665237026,2.840216843042334,2.4982745575783647,3.634740092719503
1600.1600160016003,1.3373338896239078,1.0543960536507395,1.2898288039222536,2.81374443817452,2.6896161730203274,3.6348406055913283
1700.1700170017002,1.3459049693648861,1.0781563913166816,1.1539603320647929,2.786280637543066,2.8756921787862106,3.634939968346604
1800.1800180018004,1.356599383568539,1.0991877530492926,1.017564699071634,2.7587201805652777,3.050442421052376,3.635010768268958
1900.1900190019005,1.3644909726803138,1.1171853583791957,0.8787122217751138,2.731525344002243,3.2113416480124357,3.6351217133810025
2000.2000200020004,1.3670622640041306,1.1317377227758638,0.7364106458901888,2.7052193135945153,3.3565850163978523,3.63516519824494
