Time,Planets 1 and 2 mutual inclination,Planets 1 and 3 mutual inclination,Planets 2 and 3 mutual inclination
0.0,0.31695205277635724,0.7175461543074918,0.8831922648659022
100.01000100010002,0.31713602134758145,0.7328807162734582,0.8822482310307322
200.02000200020004,0.31731189408437643,0.7489264920669959,0.8812283354197266
300.03000300030004,0.31742388384712567,0.7651289455753598,0.8801683852550339
400.0400040004001,0.3179733878293057,0.7813658675610695,0.8791163323262219
500.0500050005001,0.31875386653476856,0.7978794214939684,0.877989490654584
600.0600060006001,0.31948519561244876,0.8146717025947595,0.8768680901066128
700.0700070007001,0.3204514693795782,0.8311269553140169,0.8757000661017896
800.0800080008001,0.32179763886357593,0.84773391888471,0.8745490165484274
900.0900090009002,0.32309986222655823,0.8643411045499931,0.8733408911118503
1000.1000100010002,0.32443870499945443,0.880570571530337,0.872154149416588
1100.1100110011,0.3260502809485354,0.8966012890563365,0.8709673980367885
1200.1200120012002,0.3277329944123674,0.9125833965550295,0.869742504052287
1300.1300130013003,0.3291757230591963,0.9281503215890061,0.8685564434132542
1400.1400140014002,0.330692000396801,0.9432007532978187,0.8673480338554307
1500.1500150015004,0.3322677958530548,0.9581468981098794,0.8661746604302382
1600.1600160016003,0.3335944981414312,0.9726436888482641,0.8649682935158489
1700.1700170017002,0.3346697562220277,0.9865556507744454,0.8638221361101995
1800.1800180018004,0.33580034237624146,1.0001302178690665,0.8626666524943459
1900.1900190019005,0.33665394697498385,1.0133456729713077,0.8615222048115072
2000.2000200020004,0.33720314678855373,1.0259409706962317,0.8604209836026111
2100.2100210021003,0.3376512542289457,1.0380389216782497,0.859319670311404
2200.2200220022,0.33795964156327724,1.0498372491208114,0.8582666965081921
2300.2300230023006,0.3379219300227497,1.0610061490356952,0.8572047588406072
2400.2400240024003,0.33778066181719757,1.0716980665532632,0.8562187301361798
2500.2500250025005,0.3375744844019566,1.0819701972154465,0.8552227046285
2600.2600260026006,0.33715541885072076,1.091793918705651,0.8542767523723082
