Time,1 Planets (Aligned Omega),1 Planets (Random Omega),2 Planets (Aligned Omega),2 Planets (Random Omega),3 Planets (Aligned Omega),3 Planets (Random Omega),4 Planets (Aligned Omega),4 Planets (Random Omega),5 Planets (Aligned Omega),5 Planets (Random Omega),6 Planets (Aligned Omega),6 Planets (Random Omega),7 Planets (Aligned Omega),7 Planets (Random Omega),8 Planets (Aligned Omega),8 Planets (Random Omega),9 Planets (Aligned Omega),9 Planets (Random Omega)
0.0,0.021796921892495724,0.0223958005260547,0.012608725856371399,0.013211240165229279,0.006767366543813816,0.007062944068406251,0.003028064998773656,0.0035584033526198057,0.0012816194535066714,0.0016690992917646583,0.00024287441690590893,0.0004999678382855696,0.0003493909044530211,0.0005316449765571807,3.4849207317692715e-05,0.0002388624393133949,0.0,3.603911048697752e-05
100.01000100010002,0.021789120848900702,0.022411417867053997,0.012594614884207572,0.013101829856755497,0.006832605388403935,0.007065178891123473,0.003007814015376262,0.003526377676436509,0.0012838527247754463,0.0016684427080966091,0.00024235990036819516,0.0004964874715719145,0.0003441333094131588,0.0005356459272186673,3.4830677932063985e-05,0.00023924838425084936,0.0,3.607912240447279e-05
200.02000200020004,0.02178190135855568,0.022321301991158757,0.012582758919337682,0.01296643990385606,0.006870686733783852,0.007039274670277223,0.002960671116210297,0.0035629945518038616,0.0012765572740201677,0.0016652146552921855,0.00024326278251330446,0.0004898411832637164,0.00034461888617003935,0.0005372942368013652,3.477271641482889e-05,0.0002336539692128428,0.0,3.613139196689343e-05
300.03000300030004,0.021718589722042245,0.022430716464930108,0.012662359277876558,0.01304612887971269,0.006765578007122771,0.00703454521424674,0.0029929970023138343,0.0035687458836683606,0.0012669557241039896,0.0016681777038866637,0.00024067974882381997,0.0004951346188311852,0.000336971688899414,0.0005342622225717448,3.468319097170097e-05,0.00023956772938484556,0.0,3.6199553994860196e-05
400.0400040004001,0.02183941243717464,0.02239432931961455,0.012585612143661697,0.013105400667824525,0.006800749788060731,0.007054933653172226,0.003005761983929581,0.003528980068169992,0.0012501762298783544,0.0016686050821466787,0.0002446659854121817,0.00048458333206121963,0.0003425969908480036,0.0005209659288733778,3.4572213829255226e-05,0.00023887109543312452,0.0,3.6272806710499374e-05
500.0500050005001,0.021772935592916706,0.02244921909968612,0.01274092012987425,0.013194416472374196,0.0067077194362865945,0.007082562617877564,0.0029703106487362673,0.0035336521805556663,0.0012521909065230314,0.00167789113947777,0.0002573856104014023,0.00048415449760559734,0.0003402132235113364,0.000519903621248796,3.44576772073649e-05,0.0002379022310758398,0.0,3.635803493785013e-05
600.0600060006001,0.02186274202718067,0.022533000248862827,0.012764715405735287,0.013181472124180858,0.0067456737408357545,0.007071891320098848,0.0029434988625007567,0.003528309234125107,0.0012515173126872471,0.0016743125511347128,0.0002606825839175632,0.00048364737917243875,0.00034116751438484187,0.0005252283153295251,3.434024460169575e-05,0.00023129839604475497,0.0,2.4697440793499087e-05
700.0700070007001,0.02186210079328175,0.022504350219164065,0.012764623298616816,0.013195410562761335,0.006685942604109858,0.007020977547456798,0.0029246542653926758,0.0035395714815743087,0.001248908962261225,0.0016660192650221224,0.0002619172841854019,0.0004921068917394228,0.00033873893940501753,0.0005392499550882022,3.4234924179878965e-05,0.00023135033097857036,0.0,3.651648395043497e-05
800.0800080008001,0.021807244342041624,0.022452530732679006,0.012726818960012822,0.0131903684001637,0.006746058404084366,0.0070609912257912485,0.002994844352908969,0.0035533295118146545,0.0012290981993825145,0.0016770583047789782,0.0002619948212252626,0.0004920863936907015,0.0003374333959621951,0.0005430510557590456,3.414432061804805e-05,0.00023138082637504798,0.0,3.657712151415425e-05
900.0900090009002,0.02183364165693422,0.02242964445157506,0.012701591626639882,0.013103522216511376,0.006773975020953179,0.007106345503308559,0.003035641753907115,0.003539625572230238,0.001225550619179308,0.0016747496592589273,0.0002652505468424467,0.0004878887915712186,0.0003352731451948258,0.0005329066788033848,3.3630822815781955e-05,0.00022693564422049216,0.0,3.6627722050266644e-05
